"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"KLHL14",5.3385865071904e-08,0.574751994324264,0.24,0.072,0.00163366085706533
"CXCR4",5.97625658947626e-08,-0.652243565976522,0.4,0.666,0.00182879427894563
"AFF3",6.25331029644478e-08,0.600124537748396,0.92,0.942,0.00191357548381507
"SPIDR",6.3954468546174e-08,0.474120184083265,0.773,0.491,0.00195707069198147
"SYK",6.4109843936896e-08,0.42743099231078,0.693,0.394,0.00196182533431296
"BCL11A",6.92557159674398e-08,0.559428114433338,0.64,0.376,0.00211929416431962
"IKZF1",8.00398869518055e-08,0.509322090501627,0.813,0.612,0.0024493005806122
"TMEM156",8.07937407650214e-08,0.624121127123406,0.747,0.567,0.00247236926115042
"NDUFAF6",1.07713170053838e-07,0.438038339217595,0.587,0.315,0.00329613071681749
"TRIM25",1.24327260628736e-07,0.274119139148899,0.28,0.094,0.00380453850249996
"ANTXR2",1.25334618218507e-07,0.64152506425368,0.72,0.534,0.00383536465210455
"CBWD5",1.53486598012843e-07,0.271815808611803,0.32,0.116,0.00469684338579101
"TTN-AS1",1.68438758941571e-07,0.3169059110308,0.333,0.127,0.00515439446237102
"DOCK2",1.77045229938484e-07,0.503169863520032,0.893,0.719,0.00541776108134756
"DOCK8",1.78913368880181e-07,0.535660965804521,0.907,0.842,0.00547492800110241
"AC008014.1",1.8655269562615e-07,0.540332598899661,0.453,0.221,0.00570869903885582
"AP002075.1",1.92541717519281e-07,0.611328234287176,0.84,0.662,0.00589196909780753
"RUBCN",2.08152817554693e-07,0.328808690221819,0.493,0.225,0.00636968436999117
"COL4A4",2.2265569450719e-07,0.519858171578184,0.627,0.364,0.00681348690761453
"TAPT1-AS1",2.23906759362501e-07,0.263950347704396,0.227,0.068,0.00685177074325188
"CFL1",2.34611254968217e-07,-0.527664671015053,0.227,0.511,0.00717933901328242
"MTSS1",2.40346975780026e-07,0.69392454465004,0.747,0.573,0.00735485780584459
"GRK3",2.42034939186707e-07,0.461660384360744,0.68,0.41,0.00740651117405242
"OAZ1",2.48518675444743e-07,-0.448872526958705,0.147,0.441,0.00760491998728459
"RELCH",2.58462907327211e-07,0.437473767646922,0.547,0.3,0.00790922342711999
"HDAC9",2.62335741686547e-07,0.693841619065771,0.72,0.473,0.00802773603135002
"SETBP1",2.6597046471603e-07,0.546519938659078,0.88,0.654,0.00813896219077522
"GSAP",2.69187016738667e-07,0.429539234863826,0.627,0.362,0.00823739189921996
"BTF3",2.79445604487452e-07,-0.430256699592048,0.133,0.451,0.00855131494292052
"HINT1",2.81766045051664e-07,-0.493696023462994,0.24,0.519,0.00862232274462598
"USP6NL",2.87181144473119e-07,0.591554139021962,0.707,0.445,0.00878803020202193
"PTK2B",2.97410154727106e-07,0.472749650022765,0.64,0.377,0.00910104814480418
"CNTRL",3.02667170530589e-07,0.449148849221486,0.667,0.393,0.00926191808540655
"PUS7L",3.03210462739457e-07,0.2603454537664,0.267,0.09,0.00927854337029014
"NLK",3.16422282671462e-07,0.501427466170997,0.627,0.337,0.00968283827202941
"ATP5MG",3.23497613409537e-07,-0.406843371253776,0.04,0.318,0.00989935046794523
"SIL1",3.63743690729812e-07,0.33530170292367,0.333,0.13,0.011130920680023
"RPL36AL",4.15364445924254e-07,-0.466366993001329,0.12,0.407,0.0127105674097281
"TMLHE-AS1",4.17849327319536e-07,0.272970568734506,0.187,0.05,0.0127866072653051
"TRAF5",4.33067109766157e-07,0.356285022484076,0.587,0.325,0.0132522866259542
"NOTCH2",4.46689602106565e-07,0.477957341574303,0.533,0.277,0.013669148514063
"TMEM154",4.51245653509519e-07,0.391798106236965,0.693,0.414,0.0138085682430448
"SERF2",4.55409124053569e-07,-0.464128520805329,0.147,0.433,0.0139359746051633
"UTP20",5.03129312334306e-07,0.272668465280174,0.267,0.093,0.0153962600867421
"PRR14L",5.20953774048412e-07,0.272389656690865,0.32,0.121,0.0159417064396555
"ITPR1",5.22697153809972e-07,0.5343152936233,0.84,0.696,0.015995055603739
"AC009226.1",5.54087621051322e-07,0.350524525647895,0.293,0.109,0.0169556352917915
"SERTAD2",5.54295878829226e-07,0.383974793404222,0.347,0.142,0.0169620081880531
"UQCRB",5.68930941571385e-07,-0.427213473986431,0.067,0.343,0.0174098557430259
"ABI1",5.78885804457829e-07,0.40343931018483,0.8,0.541,0.017714484502214
"PALM2-AKAP2",5.91873357916497e-07,0.475314818420748,0.587,0.334,0.0181119166256027
"MT-ND2",6.0542266518823e-07,-0.465141509756386,0.92,0.999,0.018526538977425
"CHD7",6.11695813657794e-07,0.426517651161626,0.76,0.529,0.0187185035937422
"ADD1",6.12698116823806e-07,0.343107792133295,0.667,0.382,0.0187491750729253
"RFX3-AS1",6.31280849786175e-07,0.56576273645125,0.44,0.22,0.0193178252843067
"VPS13C",6.63257837873841e-07,0.445428173181089,0.853,0.699,0.0202963530967774
"LRBA",6.85391348351104e-07,0.481022837879575,0.947,0.802,0.0209736606508921
"RALGPS2",7.55060569270191e-07,0.60382417387285,0.96,0.915,0.0231056084802371
"ADAM28",7.65531694922341e-07,0.64559748373148,0.8,0.616,0.0234260353963186
"MTFR1",8.31912972938583e-07,0.299615971978217,0.56,0.283,0.0254573688848936
"NFKBIA",8.57832323981187e-07,-0.600845363533601,0.253,0.523,0.0262505269461483
"PIP5K1B",8.6883478476513e-07,0.502893432202672,0.44,0.226,0.0265872132485977
"BTK",8.81413512447584e-07,0.271050502512625,0.32,0.126,0.0269721348944085
"ARID5B",9.03580518358411e-07,0.687616464571962,0.84,0.705,0.0276504674422857
"AP001636.3",9.84694673167762e-07,0.251658854271443,0.253,0.085,0.0301326416936067
"CYBB",9.90639998597313e-07,0.382315907880048,0.533,0.286,0.0303145745970764
"XKR6",1.09425253236351e-06,0.449956785811045,0.68,0.415,0.0334852217428557
"MTRNR2L1",1.10362835589023e-06,0.303759627507499,0.267,0.095,0.0337721313185968
"MEF2A",1.16295517128787e-06,0.556485678052489,0.8,0.661,0.03558759119658
"DRAM2",1.1825084593759e-06,0.309626101687885,0.493,0.248,0.0361859413653619
"JPX",1.21172357944869e-06,0.380953147953835,0.653,0.384,0.0370799532547092
"ZDHHC21",1.27500618893566e-06,0.380914113469034,0.587,0.332,0.03901646438762
"COX7C",1.29444945291546e-06,-0.42434842962733,0.187,0.471,0.0396114477086661
"PAPOLA",1.33410399077023e-06,0.380660140219388,0.613,0.36,0.04082491622156
"TXNDC5",1.36651643809349e-06,0.473053964705148,0.293,0.111,0.041816769522099
"ADAM19",1.40972117606267e-06,0.438464771979075,0.787,0.516,0.0431388777086938
