"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"AC245297.3",5.30961681550474e-07,0.399538509888041,0.509,0.228,0.0162479584171261
"ANXA1",5.68899725272561e-07,-0.790793097621866,0.283,0.608,0.0174089004930656
"CD3D",5.90232141554517e-07,-0.590908535216325,0.208,0.535,0.0180616937637098
"HLA-E",6.32348383654389e-07,-0.61409518831128,0.604,0.803,0.019350492888208
"AC107223.1",7.44473716533382e-07,0.375025944130286,0.245,0.07,0.022781640199638
"TSPAN14",8.0087750055984e-07,0.34521218619222,0.434,0.177,0.0245076523946317
"CFLAR",8.80432364365493e-07,0.537304796960241,0.623,0.352,0.0269421107819485
"TAB2",9.06931172635034e-07,0.671054408639678,0.717,0.462,0.0277530008138047
"TRAF3IP3",9.26004621332162e-07,0.405876759052975,0.604,0.313,0.0283366674173855
"STXBP4",9.42147369031681e-07,0.346938231689481,0.302,0.099,0.0288306516397385
"COX7C",9.4802586994555e-07,-0.537974357470859,0.113,0.448,0.0290105396462038
"VPS13C",9.63070954953404e-07,0.53416655756082,0.849,0.662,0.0294709342925291
"FLOT2",1.01427719359654e-06,0.280380129394738,0.264,0.08,0.0310378964012478
"TTC13",1.03508603520259e-06,0.297081331957665,0.264,0.08,0.0316746677632344
"MYL6",1.07904258714324e-06,-0.570091415727942,0.17,0.497,0.0330197822091702
"S100A6",1.1283046096858e-06,-0.569178875211874,0.132,0.462,0.0345272493609951
"SERGEF",1.15162921049856e-06,0.34808377002217,0.358,0.133,0.0352410054704663
"MTMR1",1.3213028872706e-06,0.447712533474366,0.491,0.226,0.0404331896533675
"RPL36AL",1.43682366166907e-06,-0.532615468586456,0.132,0.46,0.0439682408707351
"ARAP2",1.51334965293463e-06,0.628108632983722,0.868,0.647,0.0463100127294526
"STX2",1.51925785554415e-06,0.257362651687805,0.264,0.081,0.0464908096375066
"BTF3",1.52394806537593e-06,-0.481887612703183,0.075,0.412,0.046634334748569
"NCOA3",1.57812343113851e-06,0.494480737995618,0.585,0.311,0.0482921551162696
"APOLD1",1.60294061484011e-06,0.274010772907457,0.226,0.063,0.0490515857547223
"CYBA",1.62491945649421e-06,-0.572590079397383,0.264,0.587,0.0497241602881793
"BMPR1A",1.63064554495778e-06,0.335861137947993,0.321,0.11,0.049899384321253
"NUTM2A-AS1",1.65505727442432e-06,0.379496266757322,0.491,0.22,0.0506464076546587
"PARP11",1.73754697406729e-06,0.374017123860078,0.358,0.138,0.0531706749534333
"VPS36",1.75931382569174e-06,0.281838414318723,0.396,0.153,0.0538367623799929
"KIAA0319L",1.78316393376812e-06,0.351474999149432,0.472,0.204,0.0545665995372383
"NACA",1.84343969316764e-06,-0.545416981450722,0.245,0.574,0.0564110980506228
"ASXL2",1.9261141556601e-06,0.435463555041326,0.434,0.183,0.0589410192773548
"ZNF831",1.93443287407712e-06,0.472201632811007,0.698,0.41,0.0591955803796338
"USP25",1.9916222044466e-06,0.556628171282899,0.83,0.545,0.0609456310782703
"ANTXR2",2.098564964931e-06,0.713999054415307,0.585,0.365,0.0642181864918535
"GIMAP4",2.11940813594589e-06,0.277168164274208,0.34,0.122,0.0648560083680802
"SLFN5",2.13445569478972e-06,0.469202971766115,0.509,0.247,0.0653164787162601
"ITGA4",2.14143529877903e-06,0.873839469563464,0.811,0.671,0.065530061577937
"FUT8",2.16228820701515e-06,0.641804941192417,0.679,0.427,0.0661681814228705
"PARP12",2.47893940722851e-06,0.306563277869802,0.321,0.115,0.0758580248005998
"ITM2B",2.48040399541448e-06,-0.551172370650959,0.528,0.762,0.0759028426636786
"SEL1L3",2.61815929754284e-06,0.466275343122238,0.434,0.197,0.0801182926641085
"EVL",2.67303297043156e-06,0.429510511986947,0.792,0.512,0.0817974819281761
"SPN",2.67779032525296e-06,0.267326319202405,0.302,0.103,0.0819430617430659
"MNAT1",2.72971868844818e-06,0.533248906924702,0.528,0.27,0.0835321215852027
"WIPF1",2.74727437425277e-06,0.458597297187271,0.906,0.653,0.0840693431265091
"ME2",2.78063884929871e-06,0.366989427428889,0.321,0.117,0.0850903294273898
"AC009554.1",2.84486595459449e-06,0.284429925907766,0.377,0.145,0.087055743076546
"ADNP",2.8490902606512e-06,0.437925589524605,0.528,0.264,0.0871850110661873
"DGKA",2.87799521564499e-06,0.408711041549377,0.509,0.237,0.0880695315939525
"NCOA6",2.88764011371071e-06,0.303131196885419,0.377,0.147,0.0883646751196614
"TXK",3.05023069323309e-06,0.570233122359563,0.585,0.316,0.0933401094436259
"AC053513.1",3.13252110490009e-06,0.468195776081552,0.377,0.152,0.0958582783310477
"UBC",3.24349055443355e-06,-0.522068303818217,0.264,0.575,0.099254054456221
"DPP4",3.24646591217156e-06,0.508279994878863,0.491,0.24,0.099345103378362
"TTC14",3.27024380449772e-06,0.406037954029779,0.66,0.352,0.100072730661435
"NABP1",3.38572153049514e-06,0.343713530143754,0.34,0.126,0.103606464554682
"LIMS1",3.42395921203237e-06,0.473283473715992,0.396,0.168,0.104776575847403
"LRRC8D",3.51922480335893e-06,0.326282161135975,0.34,0.128,0.107691798207587
"MFSD4B",3.52616560622064e-06,0.432723472763151,0.396,0.164,0.107904193715958
"LINC00243",3.63240731564017e-06,0.398271260319638,0.245,0.077,0.111155296265905
"ITGA6",3.73129762530775e-06,0.376878767696391,0.472,0.216,0.114181438632042
"PDE7A",3.73667181511688e-06,0.580410580668756,0.868,0.689,0.114345894214392
"TMEM161B-AS1",3.79823956230433e-06,0.327381102271344,0.302,0.106,0.116229928846075
"MTM1",3.9360813956223e-06,0.383495065348131,0.377,0.153,0.120448026787438
"TRAK2",4.04424437145616e-06,0.271091044619636,0.377,0.147,0.12375792201093
