"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"EML4",1.25017953444905e-07,-0.378956385941854,0.578,0.648,0.00382567439336754
"LINC01934",1.35243285368647e-07,0.429860539539492,0.348,0.239,0.00413857977556598
"AP3B1",1.4360107486108e-07,0.276598207678659,0.668,0.536,0.0043943364918239
"AGAP1",1.98718551305225e-07,0.274865212517447,0.471,0.338,0.00608098638849118
"RAB2A",2.02269558268352e-07,-0.276865402323388,0.474,0.602,0.00618965075256985
"GMDS-DT",2.46994700570258e-07,0.301762982788516,0.354,0.238,0.00755828483215046
"BCL2",3.06202087265128e-07,0.338402574475954,0.363,0.246,0.00937009007240018
"HLCS",3.19278940688283e-07,0.294226439351274,0.311,0.203,0.00977025486400214
"ESYT2",3.75885814891631e-07,-0.297478493942354,0.631,0.708,0.0115024818214988
"PHACTR2",3.82242611578404e-07,0.319520960738141,0.44,0.318,0.0116970061569107
"HSPA5",3.89363745129118e-07,-0.254233709283278,0.271,0.397,0.0119149199646961
"TSPAN5",5.82336979592988e-07,0.281037939391846,0.314,0.211,0.017820093912525
"TRPS1",6.69003198055532e-07,0.278924605827141,0.292,0.19,0.0204721668636973
"SPON2",7.12267826669978e-07,-0.318593561569591,0.677,0.712,0.021796107763928
"LITAF",7.65605424499095e-07,-0.302193436849295,0.662,0.72,0.0234282915950968
"GPHN",8.07007934963583e-07,0.258074722679839,0.289,0.187,0.0246952498178206
"BTBD9",8.86218761469339e-07,0.255369991928397,0.643,0.518,0.0271191803197233
"SUMF1",9.77497374310807e-07,0.260867782837973,0.385,0.266,0.029912397151285
"LINGO2",1.19340112637208e-06,0.711925934274219,0.523,0.465,0.0365192678681119
"ID2",1.31780940244282e-06,-0.29967741426711,0.492,0.576,0.0403262855241526
"ATXN1",2.5709015866996e-06,0.25465725044249,0.618,0.507,0.0786721594545944
"RFX7",2.65432194659186e-06,0.277282026465896,0.409,0.307,0.0812249058876576
"IL32",3.09104621858899e-06,-0.306919851298273,0.154,0.255,0.0945891053350416
"TANC2",3.5353616949863e-06,0.253065733552048,0.378,0.27,0.108185603228276
"CCNL1",3.55048325170782e-06,-0.260003460823866,0.446,0.546,0.108648337985511
"LDB2",3.6771536083417e-06,0.265459385127889,0.178,0.103,0.112524577568864
"MAML2",5.57863867917676e-06,0.396029861287754,0.397,0.294,0.170711922221488
"LINC01473",5.97228218660654e-06,0.259268619447992,0.271,0.179,0.182757807192347
"KCNQ5",6.5996978100341e-06,0.431393755947436,0.357,0.264,0.201957352684853
"FOXP1",6.61348345494763e-06,0.260073388642497,0.738,0.663,0.202379207204853
"TC2N",1.05815511193973e-05,0.254269279149791,0.455,0.342,0.323806045804675
"SPIDR",1.40132839981836e-05,0.301448148129517,0.554,0.451,0.428820503628417
"CNOT2",1.70204832770112e-05,-0.30895983784927,0.566,0.64,0.520843808759821
"PBX3",2.27239565663295e-05,0.284216273902992,0.332,0.242,0.695375794886251
"ITFG1",2.52304816394205e-05,0.269662772171962,0.554,0.456,0.772077968647906
"NSMCE2",5.48365056530327e-05,0.260905312276694,0.449,0.351,1
"CAMKMT",0.000126409627347135,0.271461944521743,0.449,0.364,1
"PTGDS",0.000144697573458663,-0.802588102576694,0.126,0.197,1
"LINC01505",0.000316275035891457,0.4040441440247,0.418,0.351,1
"AC105402.3",0.000374350675214387,1.58850196281366,0.157,0.106,1
"AK5",0.000587664070983516,0.296150168057544,0.32,0.249,1
"RAD51B",0.00066329315201789,0.287317550365764,0.44,0.374,1
