"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"RPL29",4.96444592955128e-14,-1.27896375584276,0.162,0.818,1.51917009890199e-09
"RPL26",5.23437263350245e-14,-1.21118902423841,0.324,0.908,1.60177036957809e-09
"RPL7A",1.31680829899561e-13,-1.20330223617492,0.243,0.847,4.02956507575648e-09
"RPL35",1.33575675664849e-13,-1.2054203048511,0.108,0.784,4.08754925102005e-09
"RPL38",2.42441861705152e-13,-1.23146021564994,0.297,0.851,7.41896341003937e-09
"RPL12",2.47384887420616e-13,-1.22372177741385,0.189,0.819,7.57022493995826e-09
"RPS7",2.66679336896371e-13,-1.22873728355119,0.27,0.868,8.16065438836585e-09
"RPL7",2.85795051424451e-13,-1.2096673677121,0.243,0.819,8.74561436863964e-09
"ANGEL2",3.61928512354758e-13,0.598037756102193,0.595,0.155,1.1075374406568e-08
"TPT1",3.77562824503989e-13,-1.10857963729897,0.378,0.951,1.15537999926466e-08
"MBNL1",5.63526777051824e-13,1.18014802069117,1,0.951,1.72444829045629e-08
"RPS5",7.44523879847193e-13,-1.13116832226278,0.27,0.828,2.27831752472039e-08
"RPSA",8.48283253152209e-13,-1.11207543076413,0.297,0.883,2.59583158297108e-08
"HLA-A",3.34676106072262e-12,-1.10591807773032,0.459,0.905,1.02414235219173e-07
"EEF1G",4.08364992383784e-12,-1.058282324252,0.108,0.736,1.24963771319362e-07
"HIST1H1E",5.03680990743661e-12,0.720532288920036,0.649,0.214,1.54131419977468e-07
"EIF1",6.07128073605774e-12,-1.0852071204563,0.27,0.84,1.85787261804103e-07
"ETS1",6.33782310052557e-12,0.973366457586319,0.946,0.707,1.93943724699183e-07
"RPL31",7.77705326589822e-12,-1.10738204070356,0.351,0.869,2.37985606989751e-07
"RPS26",1.03830876108393e-11,-1.12331907661803,0.324,0.861,3.17732863979294e-07
"TMSB10",1.15714150082812e-11,-1.13311922863294,0.297,0.875,3.54096870668413e-07
"RPL8",1.29506172903324e-11,-1.07657035919057,0.243,0.802,3.96301839701463e-07
"AL355581.1",3.77523203014322e-11,0.269850670743149,0.216,0.028,1.15525875354413e-06
"RPLP0",4.47623082951083e-11,-1.01244383200346,0.135,0.707,1.36977139613861e-06
"RPL14",5.47497148019751e-11,-0.999887636197545,0.297,0.859,1.67539602265524e-06
"RPS24",5.58929024984892e-11,-0.96538232155892,0.378,0.894,1.71037870935627e-06
"RPL27",1.0182690075966e-10,-0.96314824561134,0.243,0.783,3.11600499014636e-06
"STAMBP",1.15299926217108e-10,0.392349834515973,0.324,0.061,3.52829304216973e-06
"LTB",1.29484136986592e-10,-1.17198573300177,0.108,0.684,3.9623440759267e-06
"PTMA",4.64067482846415e-10,-0.960104072604438,0.595,0.905,1.42009290425831e-05
"RPS10",6.15409148583127e-10,-0.933946040862598,0.108,0.654,1.88321353557923e-05
"EEF1B2",9.09571247100067e-10,-0.903487981066362,0.108,0.684,2.78337897325092e-05
"RPL5",9.87491176618859e-10,-0.936390808029308,0.432,0.879,3.02182174957137e-05
"SP100",1.0791170673484e-09,0.807813796019258,0.838,0.526,3.30220613779284e-05
"NFXL1",1.12375874329447e-09,0.370923276704647,0.351,0.077,3.4388141303554e-05
"PIP4K2A",1.32874199209123e-09,0.872760695303247,0.973,0.664,4.06608336999838e-05
"MBNL1-AS1",1.3538449481118e-09,0.4153173960631,0.27,0.049,4.14290092571693e-05
"LINC00861",1.64063505979564e-09,0.883725184682212,0.73,0.364,5.02050734648065e-05
"RPL24",1.68559876074949e-09,-0.853111744195435,0.297,0.784,5.15810076776952e-05
"PFN1",1.96709249072912e-09,-0.956605010887754,0.135,0.654,6.01949973088018e-05
"TTL",2.07944797764047e-09,0.305867437454479,0.189,0.026,6.36331875637761e-05
"RMND1",2.20093135488545e-09,0.27007590449398,0.27,0.049,6.73507003908495e-05
"LINC00612",2.30454934511306e-09,0.469003823246397,0.351,0.081,7.05215145098048e-05
"AL627171.2",2.75348282194644e-09,0.326899190867585,0.216,0.033,8.42593278343829e-05
"ASCC3",4.32339815327719e-09,0.922790525475175,0.838,0.424,0.000132300306888435
"AC079793.1",5.79632529720098e-09,0.815388474890167,1,0.816,0.000177373350419647
"IL32",7.13475197700358e-09,-0.959330498645905,0.27,0.711,0.000218330545248286
"TAOK3",7.31470203433431e-09,0.637808284794794,0.865,0.449,0.000223837196952664
"RACK1",8.79557497487536e-09,-0.885169150338204,0.243,0.711,0.000269153389806161
"ST8SIA4",9.85035300489943e-09,0.571184218052875,0.459,0.136,0.000301430652302928
"CD52",1.0813096829684e-08,-0.951694689171745,0.27,0.725,0.00033089157608516
"PARP8",1.10033279479967e-08,0.882627014550309,1,0.789,0.000336712838536646
"HPS3",1.44412603494062e-08,0.28167760085789,0.297,0.062,0.000441917007952179
"RPL6",1.61951392866267e-08,-0.801112680720029,0.324,0.831,0.000495587457310063
"AMMECR1",1.77267140683732e-08,0.493281226283483,0.514,0.166,0.000542455177206287
"SAMD3",1.98846019432727e-08,0.649931318746181,0.676,0.28,0.000608488704066088
"FLI1",2.02285316733437e-08,0.811436987145024,0.568,0.242,0.00061901329773599
"CBLB",2.17378488342394e-08,0.773171075319439,1,0.802,0.000665199912176559
"AL390728.6",2.59782377596088e-08,0.265208097122922,0.27,0.054,0.00079496005368179
"ROCK2",3.02633613706074e-08,0.335404314511685,0.405,0.108,0.000926089121301957
"S100A4",3.2509837052433e-08,-0.998597762149332,0.108,0.577,0.000994833523641503
"TRMT11",3.36284962453232e-08,0.566779038932874,0.486,0.156,0.00102906561360313
"PRORP",3.95076515096752e-08,0.49806628884886,0.541,0.192,0.00120897364384757
"AL589990.1",4.00156908526885e-08,0.384575707712125,0.297,0.066,0.00122452015578312
"HIST1H2AC",4.54014945448678e-08,0.276796071398134,0.243,0.047,0.0013893311345675
"ARHGAP25",5.45329049254293e-08,0.615823464425917,0.676,0.304,0.00166876142362306
"DCAF6",5.75089713982e-08,0.592418860090973,0.568,0.219,0.00175983203375632
"ZNF831",6.16840245001262e-08,0.703271776513185,0.649,0.313,0.00188759283372836
"COX10-AS1",6.55627511624626e-08,0.540626751076905,0.351,0.094,0.00200628574832252
"USP25",7.01983365764407e-08,0.768397990144009,0.865,0.504,0.00214813929757566
"CFL1",9.17504567736763e-08,-0.777530749659333,0.054,0.514,0.00280765572773127
"ARHGAP15",9.66319214832079e-08,0.696707626562461,1,0.996,0.00295703342930764
"JUNB",9.72342660328367e-08,-0.991249609734336,0.081,0.536,0.00297546577487084
"PATL2",9.86530319174238e-08,0.337635575605346,0.351,0.091,0.00301888142970509
"RPL22",1.02281156955661e-07,-0.765796300153997,0.243,0.724,0.0031299056840002
"KLRD1",1.10933683132948e-07,0.257811133651902,0.297,0.067,0.00339468163755135
"CBWD1",1.1861594371756e-07,0.287706423007309,0.27,0.059,0.00362976649370107
"CAMK2D",1.21319580192995e-07,0.741215963236932,0.865,0.531,0.00371250047348585
"NCOA6",1.34161378793257e-07,0.431372857132099,0.432,0.134,0.00410547235245245
"NACA",1.42929597834073e-07,-0.758370993229005,0.162,0.654,0.00437378862332048
"ARHGAP26",1.55178624357714e-07,0.681889764533008,0.784,0.426,0.00474862108397041
"ZNF780B",1.66207281534001e-07,0.339368542829802,0.324,0.083,0.00508610902222197
"ZMYND11",1.66817645198137e-07,0.544558874091311,0.514,0.183,0.0051047867607082
"ARRDC3",1.6740186939862e-07,0.406628296378104,0.514,0.177,0.00512266460546716
"TASP1",1.79388370033051e-07,0.470873325958293,0.568,0.212,0.00548946351138139
"AC083798.2",1.93116411882602e-07,0.255521480516967,0.27,0.06,0.0059095553200195
"TMEM161B-AS1",2.22383374515396e-07,0.51603554789177,0.432,0.142,0.00680515364354563
"SKAP1",2.23107554624776e-07,0.640029383560343,0.946,0.911,0.00682731427907276
"CXCR4",2.24493031902692e-07,-0.811573355244938,0.27,0.697,0.00686971126925428
"KLRC4",2.33919730749798e-07,0.298249555504209,0.297,0.072,0.00715817768067456
"FAM117B",2.49467537345956e-07,0.771495112563207,0.622,0.309,0.00763395611032359
"CEP192",2.67162372685855e-07,0.459444994821552,0.595,0.225,0.00817543576655984
"FAM53B",2.76383703591398e-07,0.291706709637437,0.297,0.072,0.00845761771360036
"IKZF1",2.89104267946183e-07,0.786993687429205,0.838,0.66,0.00884687970342114
"PIK3C3",2.94191774808291e-07,0.42989478620728,0.541,0.194,0.00900256250090851
"MFSD4B",3.10543593988662e-07,0.559967682343198,0.486,0.182,0.00950294451964704
"SMYD3",3.1856366589426e-07,0.845142592279542,0.838,0.652,0.00974836674003026
"COA1",3.58943877980688e-07,0.510817464389397,0.649,0.287,0.010984041610087
"PLCL2",4.07639643334589e-07,0.802962862286846,0.892,0.615,0.0124741807256818
"COX4I1",4.1476440656449e-07,-0.682999270198653,0.054,0.499,0.01269220560528
"PPP2R2B",4.33240437788491e-07,0.940632855880058,0.432,0.162,0.0132575906367656
"SLAMF6",4.33490938920994e-07,0.346457967616121,0.297,0.075,0.0132652562219213
"SLC9B1",4.38899468680427e-07,0.258068440727953,0.189,0.033,0.0134307626410897
"UTRN",4.7953698186822e-07,0.777882770851489,0.973,0.845,0.0146743111821494
"CLIP4",5.01384456466436e-07,0.55305475758095,0.622,0.278,0.0153428657523294
"PCNX4",5.25848693124085e-07,0.434081832923872,0.459,0.154,0.0160914958582901
"CARNMT1",5.28917354648401e-07,0.314930653544528,0.297,0.075,0.0161853999695957
"CPB2-AS1",5.33454965917052e-07,0.313749085058426,0.297,0.074,0.0163242554120277
"SATB1-AS1",5.43179563268498e-07,0.689280399343562,0.514,0.211,0.0166218378155793
"TOMM7",6.04955519180753e-07,-0.728555607168835,0.162,0.571,0.0185122438424502
"RPL36AL",6.34997318698579e-07,-0.711568422395424,0.081,0.503,0.0194315529494952
"A2M",6.36195975799988e-07,0.475546669113169,0.568,0.224,0.0194682330554554
"SMC6",6.59364511342389e-07,0.36797237561266,0.297,0.077,0.0201772134115884
"LINC00623",7.22836106679287e-07,0.338822170908524,0.459,0.154,0.0221195077004929
"HERC4",8.06433253485579e-07,0.635783984117245,0.73,0.406,0.0246776639899122
"STX7",8.56570542296736e-07,0.280474853776233,0.297,0.075,0.0262119151648224
"MT-ND4L",8.97696388255092e-07,-0.74384482541918,0.405,0.824,0.0274704071769941
"PRKCQ",9.17147609113706e-07,0.752010390915011,0.784,0.508,0.0280656339864885
"ITK",1.14550331266575e-06,0.699938200737083,0.865,0.692,0.0350535468708845
"NR3C2",1.21327516711699e-06,0.790931918133759,0.838,0.542,0.0371274333889472
"MRTFA",1.34379996731122e-06,0.375575555986806,0.459,0.161,0.0411216227996908
"BBX",1.3545008671284e-06,0.608589890946997,0.838,0.552,0.0414490810349963
"CSTF3",1.4093014310289e-06,0.408492903484622,0.405,0.135,0.0431260330909154
"LINC00299",1.43178151633222e-06,0.315152305408978,0.189,0.036,0.0438139461812821
"ITM2B",1.5065625141456e-06,-0.685309430885854,0.514,0.8,0.0461023194953694
"SLFN12L",1.50816687967242e-06,0.645974515540234,0.784,0.447,0.0461514146848558
"HMBOX1",1.62361413849132e-06,0.463338910926043,0.486,0.181,0.049684216251973
"RFX3-AS1",1.64785454337385e-06,0.66058602550238,0.486,0.198,0.0504259968817833
"GMDS-DT",1.70542488791187e-06,0.726962645896986,0.514,0.214,0.0521877069949911
"LINC00649",1.82461418261841e-06,0.427334643945323,0.351,0.107,0.0558350186023058
"EXOC4",1.85114127859105e-06,0.652044324478967,0.919,0.634,0.0566467742661647
"PCED1B",1.85979385960958e-06,0.892261142573099,0.811,0.659,0.0569115518979127
"THEMIS",1.95997497339067e-06,0.83999817882236,0.892,0.689,0.0599771941607278
"CD3D",2.00196704928078e-06,-0.686951155709123,0.162,0.552,0.0612621936750413
"PTEN",2.04020224474301e-06,0.574922212241488,0.649,0.307,0.062432228891381
"PABPC1",2.25206496741432e-06,-0.738410624478574,0.703,0.884,0.0689154400678455
"INTS6",2.28409032605809e-06,0.475346212348776,0.459,0.168,0.0698954480677035
"EPC2",2.34414717227956e-06,0.570258558354568,0.676,0.337,0.0717332476189267
"RAPGEF6",2.43016880610923e-06,0.521928009027169,0.919,0.578,0.0743655956357484
"CKMT2-AS1",2.45148639323698e-06,0.538432092612676,0.297,0.086,0.0750179351194447
"FAM214A",2.46546383144753e-06,0.500717490282659,0.676,0.325,0.0754456587061259
"XPO1",2.55264401233568e-06,0.471665846219197,0.568,0.247,0.0781134594214842
"ERBIN",2.57968709983306e-06,0.640743307434354,0.811,0.472,0.0789410049419916
"ZYG11B",2.58766592675113e-06,0.351203679266771,0.27,0.07,0.0791851650245115
"LRBA",2.71524497106815e-06,0.639945451494846,0.946,0.804,0.0830892113596565
"TRG-AS1",2.8088875583113e-06,0.476820246567846,0.351,0.111,0.0859547681718841
"BCL2L13",2.81354003530094e-06,0.273279352372029,0.27,0.069,0.0860971386202441
"ZBTB20",2.93609094110402e-06,0.755658925418726,0.946,0.9,0.0898473188887242
"DDX60L",2.9375761840268e-06,0.423953874914744,0.459,0.176,0.0898927688074041
"ARAP2",2.99433856175507e-06,0.659182584829556,0.811,0.439,0.0916297543282669
"AC078883.1",3.03901062651304e-06,0.284086107328612,0.243,0.059,0.0929967641819256
"INPP4A",3.0590385445577e-06,0.505492744519504,0.676,0.337,0.0936096385020102
"TAFA1",3.06571943968616e-06,0.816481216217342,0.703,0.413,0.0938140805738363
"NEK7",3.18425941623881e-06,0.839342101233578,0.676,0.371,0.0974415223963238
"MTX2",3.27078074276941e-06,0.30781970695498,0.243,0.059,0.100089161509487
"RPL4",3.34903859294056e-06,-0.686042473161079,0.297,0.668,0.102483929982574
"RFFL",3.53371235401559e-06,0.329908213580735,0.486,0.181,0.108135131745231
"BTG1",3.88233673581121e-06,-0.667565251969743,0.73,0.874,0.118803386452559
"ZNF263",3.99894384474663e-06,0.305505090963517,0.297,0.084,0.122371680593092
"KANSL1L",4.06697701275153e-06,0.32750838761974,0.378,0.122,0.124453563567209
"PDE7A",4.12256828515314e-06,0.689971696331334,0.865,0.691,0.126154712093971
"RASA1",4.16820558170265e-06,0.521789579849955,0.649,0.324,0.127551259005683
"SACS",4.25692630639103e-06,0.327395901163725,0.27,0.073,0.130266201901872
"TDRD3",4.45528980144341e-06,0.579049014584519,0.514,0.217,0.13633632321397
"KLHDC10",4.84580345898765e-06,0.621139511245181,0.27,0.075,0.148286431648481
"AC087854.1",5.06185310348855e-06,0.469205980472383,0.432,0.16,0.154897766819853
"NNT",5.06561450659959e-06,0.437922085911411,0.405,0.146,0.155012869516454
"KLRC3",5.09222507498148e-06,0.278634290004297,0.189,0.039,0.155827179519508
"CELF2",5.31347436809355e-06,0.536385139292574,0.946,0.857,0.162597629138031
"KRIT1",5.34775055107907e-06,0.301081359237905,0.459,0.165,0.163646514613571
"POLR3A",5.48785613294448e-06,0.268248551442973,0.216,0.05,0.167933885524234
"ACTB",5.50583858397733e-06,-0.651054885473242,0.514,0.815,0.16848416650829
"BCL2L1",5.59723340305055e-06,0.279273108566479,0.243,0.06,0.17128093936675
"USP45",5.64891274367117e-06,0.365116312027453,0.324,0.098,0.172862378869081
"MBNL3",5.67347408725691e-06,0.447124723185684,0.27,0.075,0.173613980544149
"ITSN2",5.71008581535073e-06,0.59565611622301,0.757,0.465,0.174734336035548
"SNX13",5.93582978842759e-06,0.417685686485524,0.649,0.288,0.181642327355673
"SHPRH",6.24855999338274e-06,0.585735885523116,0.486,0.216,0.191212184357505
"CARD8",6.41661228495354e-06,0.399741160809283,0.514,0.216,0.196354752531863
"WDFY1",6.71612572744682e-06,0.270521379746809,0.405,0.136,0.2055201633856
"TBCK",6.74775590691595e-06,0.524704193909658,0.595,0.283,0.206488078507535
"LYST",6.8317937417052e-06,0.637542284417747,0.568,0.279,0.209059720289921
"THRA1/BTR",6.98148178812092e-06,0.312026694017033,0.243,0.063,0.213640324198288
"ATF7",7.15189250544294e-06,0.320259719882097,0.27,0.073,0.218855062559059
"CCNH",7.3243564248335e-06,0.588253691205532,0.784,0.511,0.22413263095633
"GTF2F2",7.5383934477297e-06,0.403962069337802,0.432,0.166,0.230682377893977
"NEAT1",7.64681654070969e-06,0.618629263078178,0.838,0.57,0.234000232962257
"FTX",8.01859914105255e-06,0.615927914998083,0.973,0.705,0.245377152315349
"PHF3",8.53574303548788e-06,0.528130186284969,0.865,0.575,0.261202272628965
"TC2N",8.63060780178934e-06,0.576193069340747,1,0.802,0.264105229342556
"C12orf42",8.64210740061314e-06,0.534786435465632,0.351,0.119,0.264457128566163
"IKZF3",8.86517096282648e-06,0.561627387476104,0.595,0.286,0.271283096633453
"VEZT",9.68837282466852e-06,0.443899126301108,0.459,0.18,0.296473896807681
"ANKRD36",9.83117566515122e-06,0.605728774370372,0.568,0.275,0.300843806529292
"PACS1",1.00414882183708e-05,0.770472734403166,0.811,0.639,0.307279580970366
"AC011287.1",1.00925435447032e-05,0.257574451666154,0.108,0.015,0.308841925011464
"RUNX1",1.02789773215083e-05,0.723880000017603,0.892,0.544,0.314546985015475
"ZNF846",1.06127851024578e-05,0.280474853776233,0.189,0.041,0.32476183692031
"TMLHE-AS1",1.06841851107752e-05,0.307169720441653,0.189,0.041,0.326946748574832
"NOL8",1.07529252928108e-05,0.31756995255124,0.351,0.115,0.329050266885302
"WASL",1.11624344236573e-05,0.410707324550064,0.378,0.132,0.341581655798337
"FUT8",1.16791192153537e-05,0.660125199461361,0.757,0.462,0.35739272710904
"AC006369.1",1.21638353259116e-05,0.364439243134448,0.27,0.078,0.372225524808222
"DOCK10",1.22197887340497e-05,0.779672800719075,0.919,0.896,0.373937755050656
"MED13L",1.23147086769739e-05,0.639894160984939,0.838,0.569,0.376842400224079
"DIS3L2",1.24064731285768e-05,0.398869554578463,0.595,0.258,0.37965048420758
"DGKA",1.27649222439171e-05,0.38081582739879,0.595,0.266,0.390619385586106
"PIGN",1.31753954644588e-05,0.376885621257965,0.378,0.132,0.403180276607903
"AC010894.3",1.37713074302221e-05,0.438177234737271,0.486,0.203,0.421415778672227
"PTPRC",1.42931289561674e-05,0.471845653666502,1,0.991,0.437384039187678
"AL645568.1",1.57106881194089e-05,0.371358657074238,0.405,0.15,0.480762767142033
"ZNF718",1.62106706366e-05,0.382635996733971,0.351,0.122,0.496062732150597
"GSAP",1.62887514524127e-05,0.319468985392097,0.297,0.09,0.498452083195281
"SPIDR",1.68686738961115e-05,0.578281224331403,0.622,0.343,0.516198289894909
"RBMS1",1.69127218957834e-05,0.618104889542705,0.73,0.43,0.517546202732867
"MAP2K5",1.71044046419191e-05,0.438064382239862,0.595,0.263,0.523411886447365
"ABCD2",1.71472152688232e-05,0.502266277378145,0.432,0.181,0.524721934441258
"DOCK11",1.73561025419579e-05,0.489800928399625,0.757,0.427,0.531114093886455
"GAB3",1.73803803169337e-05,0.289927434952437,0.27,0.078,0.531857018078488
"AP3S1",1.91663859851225e-05,0.418887027156824,0.27,0.081,0.586510577530732
"TFCP2",1.92927090228057e-05,0.32133461999954,0.351,0.12,0.590376188806877
"AKAP13",1.93342666619197e-05,0.632864302199125,0.919,0.707,0.591647894121406
"TNIK",1.95385658154699e-05,0.605002139711552,0.838,0.617,0.597899652519194
"DHX57",2.0337708841859e-05,0.292894113030301,0.243,0.065,0.622354228269729
"SLC16A7",2.08252128211187e-05,0.502930552598639,0.622,0.318,0.637272337539052
"PPIA",2.19356255076121e-05,-0.567149215190161,0.135,0.495,0.671252076158439
"RIC8B",2.23894462834273e-05,0.343420246711014,0.297,0.093,0.685139445719159
"WDR7",2.25705782815553e-05,0.568455616740257,0.676,0.35,0.690682265993874
"C15orf41",2.31158936111526e-05,0.372640917061672,0.27,0.079,0.70736946039488
"RPRD2",2.33224638341576e-05,0.430411048528369,0.486,0.198,0.713690715789056
"BABAM2",2.35428121908687e-05,0.613455216740241,0.73,0.402,0.720433595852774
"CFLAR",2.41891060828475e-05,0.383762662188255,0.595,0.287,0.740210835241218
"WWOX",2.49101394134509e-05,0.884208415220774,0.73,0.509,0.762275176191012
"ANKRD36C",2.50586931441755e-05,0.425318155648417,0.568,0.27,0.766821068904914
"NCK2",2.5426847348556e-05,0.543771591648369,0.73,0.432,0.778086955713162
"MTFR1",2.63247150429545e-05,0.480899903607375,0.541,0.251,0.805562605029451
"CDC42SE1",2.70013743820455e-05,0.431491826170661,0.541,0.254,0.826269057464974
"STK39",2.74885905500728e-05,0.465342581126909,0.622,0.322,0.841178359422777
"NLK",2.81929586391789e-05,0.486925731243659,0.405,0.16,0.862732727317512
