"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"MAPKAP1",2.26909880508664e-08,0.347804784490607,0.333,0.13,0.000694366925344562
"CTDSPL2",2.39790491934584e-08,0.302712434945187,0.294,0.109,0.000733782884369021
"DOP1A",2.79108853984557e-08,0.27334558837665,0.284,0.102,0.000854101004078143
"CEP350",3.03353921982119e-08,0.292486206606748,0.471,0.207,0.000928293336657483
"NORAD",3.10783205896439e-08,0.296536019325418,0.235,0.076,0.000951027688363692
"PSIP1",3.12848865766435e-08,0.290504676758061,0.333,0.13,0.000957348814131866
"MYH9",3.19015710067399e-08,0.380976267880739,0.824,0.446,0.000976219974377246
"THADA",3.29868167112089e-08,0.317294579492215,0.471,0.207,0.0010094295781797
"PCMTD1",3.62435263090611e-08,0.25675353548569,0.451,0.194,0.00110908814858358
"KPNA4",3.66060461822518e-08,0.257170326990866,0.343,0.133,0.00112018161922309
"PIP4K2A",3.91232390700704e-08,0.598060304018353,0.765,0.607,0.00119721023878322
"WDPCP",4.38409024604332e-08,0.405954024360437,0.451,0.205,0.00134157545619172
"NELL2",4.40475476623062e-08,0.797368371553384,0.245,0.089,0.00134789900601423
"ITK",4.50069439145469e-08,0.746844898707449,0.52,0.359,0.00137725749072905
"METTL15",4.58950824170746e-08,0.279906584320635,0.265,0.092,0.0014044354170449
"CENPC",4.59390546360768e-08,0.2537853727563,0.451,0.196,0.00140578101091859
"PCED1B-AS1",4.63005804616248e-08,0.327300801634417,0.294,0.112,0.00141684406270618
"FUBP1",4.73073120154261e-08,0.25639946619144,0.431,0.182,0.00144765105498405
"LEF1",4.8366898417653e-08,1.10336283978764,0.461,0.297,0.0014800754584786
"MARK3",4.88364725306119e-08,0.297823373700746,0.49,0.221,0.00149444489590925
"AHNAK",4.95953527767382e-08,0.302187904393175,0.51,0.234,0.00151766739032096
"SOS1",5.05784869577963e-08,0.352610178700287,0.392,0.169,0.00154775227939552
"GBF1",5.08793532600135e-08,0.262336174735972,0.392,0.16,0.00155695908910967
"AVL9",5.13122271712527e-08,0.271024823975733,0.402,0.169,0.0015702054636675
"SRBD1",5.5328177913089e-08,0.273075484186388,0.304,0.114,0.00169309757231844
"GNPTAB",5.58912010857172e-08,0.301864538922609,0.353,0.142,0.00171032664442403
"INSL6",5.71639557747525e-08,0.257513295027876,0.196,0.059,0.0017492742106632
"CHD6",5.87938425655245e-08,0.308929660980132,0.441,0.197,0.00179915037634761
"ESCO1",5.95480186207157e-08,0.250517658922389,0.284,0.103,0.00182222891781252
"DDX58",6.08718622296993e-08,0.269258585168234,0.206,0.063,0.00186273985609103
"GBP2",6.29685784783175e-08,0.269764768231428,0.275,0.098,0.00192690147001499
"CMSS1",6.51128170391231e-08,0.319115345956256,0.186,0.055,0.00199251731421421
"RABEP1",6.58997676503907e-08,0.267588786101537,0.324,0.127,0.0020165987898696
"CCDC18-AS1",6.92016268457442e-08,0.250905740980113,0.353,0.141,0.00211763898310662
"PAPOLA",7.07506438809912e-08,0.357032371473936,0.461,0.217,0.00216504045340221
"RPL35",7.23935131267032e-08,-0.669252645428816,0.167,0.406,0.00221531389519024
"CYTOR",7.72914322742106e-08,0.319978998501204,0.392,0.17,0.00236519511902312
"AP001011.1",7.77005424152114e-08,0.440233506634243,0.539,0.324,0.00237771429844788
"LMBR1",7.97769194750037e-08,0.289073938483088,0.392,0.168,0.00244125351285459
"IFNG-AS1",8.23562380610264e-08,0.338496077218993,0.118,0.025,0.00252018324090547
"TSPAN5",8.80260237529436e-08,0.26584931267838,0.147,0.038,0.00269368435286383
"CNOT1",9.2479109431427e-08,0.268478370428063,0.363,0.15,0.0028299532277111
"PDXDC1",9.28396482823811e-08,0.298839566933369,0.255,0.091,0.00284098607708914
"RSRC1",9.7950508781268e-08,0.405648075334499,0.441,0.209,0.00299738351921558
"RBM33",1.01141286851122e-07,0.293195958948592,0.578,0.283,0.00309502451893119
"RPL7A",1.01169527462568e-07,-0.524989772337383,0.216,0.479,0.00309588870988206
"STX7",1.02800403155857e-07,0.287180493165496,0.294,0.111,0.00314579513697237
"VRK2",1.06232132269443e-07,0.253210510923787,0.206,0.065,0.00325080947957722
"SH3BGRL",1.08933338509103e-07,0.292486206606748,0.461,0.207,0.00333346909171707
"EDEM3",1.10782127445855e-07,0.268959541443059,0.275,0.101,0.00339004388197061
"TTC19",1.11936239926384e-07,0.251858748858578,0.284,0.106,0.00342536087798727
"SUMF1",1.12388837762423e-07,0.264389833503947,0.294,0.109,0.0034392108243679
"ERC1",1.21684029744612e-07,0.485820499713489,0.471,0.236,0.00372365299421488
"MARCH7",1.23037356930375e-07,0.26631587210321,0.49,0.226,0.0037650661594264
"RSF1",1.23939242638234e-07,0.34873984624423,0.549,0.272,0.00379266476397259
"SYTL3",1.26906810682222e-07,-0.728772105117919,0.667,0.776,0.00388347531368669
"TNKS",1.27513378460387e-07,0.340459784235187,0.48,0.227,0.0039020368942663
"OXR1",1.28593589186103e-07,0.288975953938344,0.412,0.18,0.00393509242268394
"VPS13C",1.28644612537855e-07,0.46029708364664,0.716,0.529,0.00393665378827091
"RFX7",1.4434973530937e-07,0.368895380549503,0.529,0.262,0.00441724625020204
"PABPC1",1.533262210475e-07,-0.398253472217286,0.49,0.776,0.00469193569027453
"RNF115",1.56643431382153e-07,0.282201296928922,0.353,0.147,0.00479344564372525
"WWP1",1.59677104366203e-07,0.319580126570447,0.392,0.174,0.00488627907071017
"NAP1L4",1.60094038380034e-07,0.255661825224826,0.422,0.186,0.00489903766846741
"USP24",1.70836345417124e-07,0.268334050411847,0.569,0.277,0.0052277630061094
"KIAA0586",1.72988291542587e-07,0.2520355664125,0.186,0.057,0.00529361470949472
"FNBP4",1.79113801346383e-07,0.273414416059753,0.343,0.143,0.00548106143500066
"SNX14",1.84563346325191e-07,0.257259236801444,0.392,0.169,0.00564782296089718
"SNED1",1.89279145528947e-07,0.261038798926993,0.118,0.026,0.0057921311323313
"RPS5",1.92165922308185e-07,-0.54505334473985,0.186,0.435,0.00588046938855278
"TNFAIP8",1.92247247034881e-07,0.469131741021401,0.824,0.677,0.00588295800651439
"MYBL1",1.95285747083289e-07,0.420532160351757,0.216,0.073,0.00597593914649572
"PBRM1",1.99750254233675e-07,0.259685974195984,0.412,0.182,0.00611255752980468
"C1GALT1",2.05062478822633e-07,0.261103760317502,0.324,0.13,0.0062751169144514
"ADAM10",2.09066391379877e-07,0.344846425581031,0.48,0.229,0.00639764064261563
"BRWD3",2.09535327100124e-07,0.259542187063371,0.343,0.141,0.0064119905445909
"ME2",2.10615992908123e-07,0.291673573253932,0.196,0.062,0.00644505999898146
"OGT",2.26157573902848e-07,0.274492561297729,0.52,0.253,0.00692064791900106
"MARCH8",2.27467166938769e-07,0.291447922977271,0.245,0.089,0.00696072277549328
"RC3H1",2.31503038961788e-07,0.307867684457473,0.441,0.202,0.00708422449526968
"HIF1A-AS3",2.53570088646969e-07,0.264711540505143,0.206,0.067,0.00775949828268588
"ZDHHC20",2.59451874549864e-07,0.289974371646085,0.422,0.191,0.0079394868131004
"TRIP11",2.96541088614414e-07,0.288968096528782,0.196,0.063,0.0090744538526897
"DIP2B",3.11557349887004e-07,0.331495335574216,0.441,0.207,0.0095339664638922
"THOC2",3.30437778148713e-07,0.267538722543138,0.343,0.145,0.0101117264491288
"HIVEP3",3.50209774876577e-07,0.307139480963284,0.176,0.053,0.0107167693209981
"CHD1",3.6001899817741e-07,-0.483390194644634,0.422,0.698,0.0110169413632269
"SF3B1",3.85997294620737e-07,0.262760060456926,0.676,0.355,0.0118119032126892
"GLCCI1",3.8678017678831e-07,0.311959585543885,0.294,0.117,0.0118358601898991
"TOX",3.89323589292987e-07,0.632806353215134,0.382,0.179,0.0119136911559547
"FAM117B",3.90951627204113e-07,0.423041375790664,0.206,0.07,0.0119635107440731
"APBB1IP",4.04458782303906e-07,0.402132774674933,0.716,0.484,0.0123768431972818
"HIVEP1",4.09233497935679e-07,0.33099370186803,0.245,0.091,0.0125229542703297
"LYST",4.25370672013281e-07,0.392748013620262,0.5,0.254,0.0130167679342784
"NEK7",4.2729034024745e-07,0.347541770627875,0.657,0.348,0.0130755117019122
"RNF13",4.38320672188516e-07,0.278111281176335,0.373,0.16,0.0134130508896408
"GCC2",4.79891499637571e-07,0.297688862951416,0.431,0.201,0.0146851597804093
"BACH2",4.92356230881094e-07,0.659941764209059,0.794,0.807,0.0150665930211924
"TRAPPC9",5.2488960260893e-07,0.331688754305004,0.5,0.249,0.0160621467294359
"TMEM131L",5.40384602197177e-07,0.390886051884036,0.5,0.288,0.0165363092118358
"LMBRD1",5.59585891634743e-07,0.32345932088575,0.5,0.244,0.0171238878699148
"CFLAR",5.74317564028974e-07,0.340362564312586,0.559,0.285,0.0175746917768506
"MAN1A1",5.81009976613874e-07,0.503674349240705,0.373,0.176,0.0177794862943612
"MT-ND2",6.18353293600489e-07,-0.287306212705468,0.99,1,0.0189222291374686
"AKAP13",6.39215816340909e-07,-0.522202955392995,0.696,0.895,0.0195606431958481
"PHF20L1",6.45542707273089e-07,0.346284450399501,0.461,0.232,0.0197542523852638
"RNGTT",7.2380422253676e-07,0.286524825845516,0.431,0.205,0.0221491330138474
"ANTXR2",7.32253240649999e-07,0.531277992640237,0.52,0.285,0.0224076814171306
"MT-ATP8",7.80350465151736e-07,0.438352858222468,0.814,0.629,0.0238795045841083
"GMDS-DT",7.86267509489793e-07,0.351939281120906,0.412,0.195,0.0240605720578972
"PHF3",7.91858323285167e-07,0.335909747404904,0.569,0.312,0.0242316565508494
"BBX",7.93330808004716e-07,0.324927420471446,0.696,0.452,0.0242767160557523
"CD96",8.18787551752476e-07,0.651878580319971,0.49,0.336,0.0250557178711775
"KDM4C",8.98246986324301e-07,0.415407070467403,0.676,0.478,0.0274872560285099
"ATF6",9.67726707371755e-07,0.27002474284893,0.304,0.126,0.0296134049722831
"ERBIN",1.05403114597874e-06,0.306238152703437,0.696,0.419,0.0322544070980955
"NIN",1.09499415722526e-06,0.299465544329683,0.559,0.284,0.0335079162052501
"ARL5A",1.10022797438374e-06,0.265322981514884,0.284,0.114,0.0336680762441167
"EIF1B-AS1",1.15122432338004e-06,0.304655052444237,0.137,0.038,0.0352286155197527
"TGFBR3",1.17323972129165e-06,0.366625562709042,0.245,0.095,0.0359023087112459
"ELF2",1.27061283847234e-06,0.262179058498548,0.549,0.276,0.038882023470092
"TAF3",1.31072434720177e-06,0.26654274284997,0.314,0.13,0.0401094757487214
"HSDL2",1.34854671752264e-06,0.297332293170395,0.275,0.112,0.0412668781029104
"GMDS",1.3985592960885e-06,0.45566091419071,0.284,0.123,0.0427973130196042
"ATM",1.40261199978673e-06,0.613427619431695,0.735,0.714,0.0429213298054738
"TTBK2",1.4780062544426e-06,0.280296530087526,0.206,0.073,0.0452284693921979
"MON2",1.59044199259496e-06,0.256868789294629,0.549,0.281,0.0486691154153984
"SYTL2",1.88540189864813e-06,0.275729324077663,0.147,0.044,0.0576951835005315
"WAPL",1.92404167051003e-06,0.26654274284997,0.343,0.152,0.0588775991592775
"INPP5A",1.94550396787385e-06,-0.680781894327123,0.412,0.577,0.0595343669209075
"SGO1-AS1",1.97761398700077e-06,0.336761676280995,0.176,0.058,0.0605169656162106
"AFF3",1.98052400030182e-06,0.437624553323355,0.157,0.047,0.0606060149332361
"LINC01473",2.00494979074592e-06,0.358630856241586,0.206,0.075,0.061353468546616
"MAN2A1",2.08134787212407e-06,0.382482999130894,0.51,0.278,0.0636913262348686
"ETNK1",2.11449785015261e-06,0.250215631362325,0.402,0.19,0.06470574871252
"UBE3C",2.19328105381216e-06,0.257624545416649,0.284,0.119,0.0671165935277058
"TTC17",2.34018740840217e-06,0.446537647239264,0.618,0.41,0.0716120748845148
"TOP2B",2.34430336654792e-06,0.263704617414346,0.431,0.211,0.0717380273197328
"AL137789.1",2.34717113227208e-06,0.250669377824715,0.176,0.059,0.0718257838186578
"ABLIM1",2.41994968133171e-06,0.258079537175437,0.49,0.238,0.0740528801984318
"RFX3",2.46513078975523e-06,0.509868579026166,0.549,0.348,0.0754354672972997
"MT-ND1",2.50414434302672e-06,-0.286003582554884,0.99,0.999,0.0766293210409607
"CNST",2.88481990675686e-06,0.251959633096296,0.51,0.264,0.0882783739666666
"NSD3",3.47771253030185e-06,0.256378892853435,0.49,0.245,0.106421481139767
"HLA-A",3.57125256351191e-06,-0.395042076170563,0.539,0.817,0.109283899696028
"FRYL",4.0414586342813e-06,0.405500844170251,0.627,0.419,0.123672675667642
"UBR5",4.09877617855102e-06,0.31506101822747,0.451,0.234,0.12542664983984
"UMAD1",4.30046243399968e-06,0.355165514290719,0.373,0.182,0.131598450942824
"PLEKHA2",4.34925976102304e-06,-0.725807879561945,0.275,0.44,0.133091697947066
"ANKRD55",4.36538420603371e-06,0.251033235968653,0.186,0.065,0.133585122088838
"H3F3B",4.51781103070196e-06,-0.462810405586653,0.431,0.64,0.138249535350511
"ST8SIA4",5.36545002130268e-06,0.378978057686365,0.529,0.298,0.164188136101883
"NSMCE2",5.46431183372634e-06,0.419562540362914,0.402,0.209,0.16721340642386
"UBAC2",5.64742986243024e-06,0.410622853969253,0.657,0.485,0.172817001220228
"PPHLN1",5.84387766626106e-06,0.297391062343301,0.363,0.172,0.178828500465255
"XRCC4",5.85024639677501e-06,0.350940530620035,0.235,0.096,0.179023389987712
"STAT1",5.88589130340659e-06,0.36680972812388,0.255,0.107,0.180114159775545
"PKN2",6.05537618123472e-06,0.29111921062216,0.598,0.34,0.185300566521964
"HMGB1",6.07401756136714e-06,0.459892546396489,0.578,0.387,0.185871011395396
"RPL5",6.59001868625103e-06,-0.426914918369682,0.324,0.545,0.201661161817968
"SIPA1L1",6.98311921876547e-06,-0.570257778897537,0.49,0.69,0.213690431213442
"TXNIP",7.00210915166262e-06,0.407783172443962,0.824,0.785,0.214271542150028
"CD247",7.14466848780839e-06,0.715217848974839,0.647,0.672,0.218634000395424
"EXOC6",7.28273102435835e-06,0.281348468888476,0.363,0.177,0.22285885207639
"TNIK",7.53192408086884e-06,0.425003288074248,0.824,0.691,0.230484408798667
"HSH2D",8.33390727356703e-06,-0.630274335333731,0.402,0.567,0.255025896478425
"MEF2A",8.49796821726558e-06,0.303826055255896,0.363,0.177,0.260046325416544
"ST6GAL1",8.8022712280008e-06,0.304458848272824,0.559,0.308,0.269358301848053
"MBP",9.12412300419145e-06,0.379752172949471,0.706,0.454,0.279207288051263
"FTX",9.9077625192636e-06,0.442259649978768,0.853,0.798,0.303187440851985
"MAST4",9.93894557895455e-06,0.272402600787928,0.294,0.131,0.304141673661588
"TBXAS1",1.03330076657694e-05,-0.499791423859772,0.461,0.711,0.316200367580209
"ZCCHC7",1.09404497080411e-05,0.489978134333459,0.539,0.362,0.334788701515766
"PPM1L",1.14175251714525e-05,0.260641876196096,0.167,0.057,0.349387687771617
"RCSD1",1.22425517272887e-05,0.250466962443744,0.529,0.281,0.37463432540676
"SKAP1",1.22886896992948e-05,0.730519939061329,0.716,0.822,0.376046193488119
"ANKIB1",1.23418975053514e-05,0.300573701578715,0.343,0.166,0.377674405561258
"PELI1",1.24389012000244e-05,-0.785944812486929,0.343,0.507,0.380642815621945
"PRKX",1.32708300708578e-05,-0.694805248457297,0.422,0.557,0.406100670998318
"CENPP",1.3873266545417e-05,0.317417630258906,0.196,0.076,0.424535829556305
"SERINC5",1.40258846996595e-05,0.473332266566687,0.569,0.404,0.429206097694281
"ATP8B4",1.41334667623691e-05,-0.38244673051645,0.48,0.705,0.432498216395257
"SSBP2",1.43405044121999e-05,0.373374406707923,0.637,0.383,0.43883377551773
"TC2N",1.48456697529488e-05,0.742390460028251,0.539,0.503,0.454292340109987
"MAP4K5",1.5383170398786e-05,0.311180786607459,0.392,0.2,0.47074039737325
"TMEM117",1.5667376687438e-05,0.252489469962313,0.118,0.034,0.47943739401229
"MBD5",1.73254282431712e-05,0.616761056754687,0.608,0.466,0.530175429669282
"FAM172A",1.74065486752131e-05,0.406538252108496,0.833,0.761,0.532657796010195
"AL355612.1",1.77825900807976e-05,0.362510945547845,0.137,0.044,0.544165039062488
"VPS13D",1.7988741251243e-05,0.292792992944447,0.451,0.245,0.550473471029286
"ZNF407",1.88593655310353e-05,0.393580708014225,0.451,0.254,0.57711544461521
"SECISBP2",2.254405643797e-05,0.254942006899873,0.382,0.195,0.689870671058321
"RPL24",2.30930311638892e-05,-0.537539005824826,0.235,0.419,0.706669846646174
"EYS",2.34275107838345e-05,0.309104403056048,0.216,0.087,0.716905257496118
"CLEC2D",2.35657786674967e-05,0.506275484762833,0.608,0.525,0.721136393004065
"KAT2B",2.52144004371917e-05,0.253322822242274,0.343,0.169,0.771585867778504
"SMARCC1",2.52264985350023e-05,0.259436976610911,0.412,0.216,0.771956081669604
"ATP10D",2.72636223802952e-05,-0.313101306442652,0.49,0.732,0.834294108459415
"HGF",2.95763305618702e-05,0.308448804494331,0.206,0.085,0.905065291523791
"CEP85L",3.20186893483524e-05,0.567484089512166,0.392,0.259,0.979803912748932
"EPB41",3.20426645317486e-05,0.340773584136563,0.833,0.674,0.980537577336039
"NDUFAF2",3.76622669668419e-05,0.259866525480982,0.137,0.047,1
"CCND3",3.82754109090508e-05,0.332571874804875,0.794,0.632,1
"CDK13",3.88157998791617e-05,0.344201034487421,0.549,0.354,1
"FNDC3A",4.06771765861336e-05,0.266385934208023,0.412,0.226,1
"ANKRD28",4.07364396836586e-05,0.279754376912917,0.52,0.285,1
"RAB31",4.10261589253902e-05,-0.585104461004748,0.431,0.609,1
"MGAT5",4.51262763044153e-05,0.358937464138322,0.569,0.349,1
"KLF12",4.63360923129e-05,0.630898676125547,0.696,0.751,1
