"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"SOS1",4.95705748887259e-14,0.347504658746437,0.503,0.329,1.5169091621699e-09
"SDCCAG8",5.09099031806078e-14,0.27863574171242,0.419,0.251,1.55789394722978e-09
"ZNF407",5.40448559642021e-14,0.380019839655703,0.581,0.41,1.65382663736055e-09
"CREB1",6.07800827844187e-14,0.285896304766264,0.495,0.322,1.859931313286e-09
"WWP1",6.26783460995814e-14,0.256918642647452,0.331,0.183,1.91802006899329e-09
"CHD9",6.29313685551108e-14,0.317370694739984,0.652,0.463,1.92576280915495e-09
"APPL1",6.65642353412181e-14,0.283460308995569,0.429,0.265,2.03693216567661e-09
"SGMS1",8.02357454356279e-14,0.284482444359228,0.523,0.34,2.45529404607565e-09
"MED13L",8.50179206999139e-14,0.321877527264894,0.851,0.709,2.60163339133807e-09
"KLF6",8.99660188611736e-14,-0.423737305816331,0.268,0.435,2.75305014317077e-09
"SLC9A9",9.0471895934479e-14,0.297084468948696,0.455,0.279,2.76853048749099e-09
"GMDS-DT",9.58691855767653e-14,0.387742621533692,0.447,0.284,2.93369294783460e-09
"USP24",1.01683216161327e-13,0.273787729994798,0.649,0.473,3.11160809775278e-09
"IKZF2",1.22680343057781e-13,0.318908996565419,0.215,0.099,3.75414117791115e-09
"ANGPTL1",1.45162531490764e-13,0.313614417614425,0.495,0.331,4.44211862614887e-09
"ZSWIM6",1.79432551036841e-13,0.319920963242711,0.515,0.341,5.49081549427837e-09
"PAWR",1.80778504087549e-13,0.251682924777892,0.361,0.206,5.53200300358309e-09
"METTL25",1.8116977641213e-13,0.266109093901697,0.212,0.098,5.54397632798758e-09
"SF1",1.88527845128307e-13,-0.348802604733906,0.503,0.631,5.76914058877132e-09
"HS2ST1",1.94212507534361e-13,0.441081326690216,0.396,0.246,5.94309694305897e-09
"FOXO1",2.2401244209648e-13,0.347044780900752,0.768,0.651,6.85500474059438e-09
"CERT1",2.5408134541621e-13,0.270865335973913,0.472,0.304,7.77514325108143e-09
"HSP90AB1",2.60353519262029e-13,-0.33755826667046,0.26,0.435,7.96707804293736e-09
"PIP4K2A",2.76691943204921e-13,0.313223288394074,0.548,0.38,8.46705015401380e-09
"NT5DC1",2.86195391962387e-13,0.285229327809189,0.359,0.207,8.757865189441e-09
"KDM7A",3.06171046417446e-13,0.285959249928306,0.515,0.347,9.36914019142026e-09
"USP25",3.14363066773691e-13,0.29797338422363,0.588,0.419,9.61982420634171e-09
"STEAP1B",3.32686843513826e-13,0.498886336893568,0.533,0.376,1.01805500983666e-08
"IMMP2L",3.35705070015014e-13,0.531289060934914,0.697,0.615,1.02729108475294e-08
"SMARCA2",3.4506559274861e-13,0.277706154796027,0.53,0.36,1.05593522037002e-08
"MAML3",3.74848651901402e-13,0.335324992962646,0.323,0.179,1.14707435968348e-08
"CCDC191",3.81754457357314e-13,0.264976895749104,0.311,0.17,1.16820681495912e-08
"HDAC8",3.99612006913083e-13,0.322883579878772,0.316,0.176,1.22285270235472e-08
"TBC1D9",4.18136305723779e-13,0.338625986451257,0.518,0.354,1.27953890914534e-08
"KIAA1328",4.27186444259795e-13,0.357962961599595,0.407,0.255,1.3072332380794e-08
"ARHGEF18",4.39039884272796e-13,0.286465298123641,0.593,0.408,1.34350594986318e-08
"MCUB",4.44554335984247e-13,0.285366289723585,0.432,0.27,1.36038072354539e-08
"FAM13B",4.57554044162247e-13,0.255485758593985,0.47,0.3,1.40016113054089e-08
"LNPEP",6.22070412973538e-13,0.277334555852845,0.576,0.395,1.90359767074032e-08
"FBXW11",6.53235012467744e-13,0.256386509755095,0.497,0.325,1.99896446165254e-08
"SPIDR",6.76219849984616e-13,0.314256106635785,0.644,0.468,2.06930036293792e-08
"TCF12",6.86499937854873e-13,0.359966391898235,0.737,0.565,2.1007584598297e-08
"MAP4K4",8.56129563105749e-13,0.277106794791653,0.758,0.599,2.6198420760599e-08
"STAU2",8.92837813002702e-13,0.284340265579524,0.354,0.208,2.73217299156957e-08
"SNX13",9.14347681377605e-13,0.273155767335759,0.472,0.305,2.79799533978361e-08
"ATRX",1.19093926691326e-12,0.260075377305034,0.765,0.594,3.64439325068128e-08
"ELMO1",1.21388704493218e-12,0.316389793795371,0.788,0.651,3.71461574619697e-08
"PDE7B",1.38331701925541e-12,0.31509031315371,0.331,0.193,4.23308841062347e-08
"LRCH3",1.38808034823628e-12,0.277838152426623,0.434,0.271,4.24766467363784e-08
"KCNQ5",1.47211941784384e-12,0.630497750372534,0.553,0.429,4.50483263054394e-08
"WIPF1",1.50189625292727e-12,0.280485951012071,0.614,0.44,4.59595272358274e-08
"HLA-DPB1",1.81485349418037e-12,-0.37355966054013,0.662,0.737,5.55363317754136e-08
"PHTF2",1.8571249654612e-12,0.269157359075122,0.669,0.488,5.68298810680782e-08
"STRN3",1.8813741886186e-12,0.273371563601167,0.472,0.311,5.75719315459179e-08
"ZNF107",2.09474158200248e-12,0.281947828548468,0.495,0.34,6.4101187150858e-08
"RSRC1",2.39044634090624e-12,0.302440857986202,0.571,0.398,7.31500484780719e-08
"MNAT1",2.79680038284603e-12,0.312167665498543,0.417,0.27,8.55848885154715e-08
"TDRD3",3.07982484720206e-12,0.261019474234848,0.326,0.189,9.42457201492301e-08
"HECTD4",3.19203971298435e-12,0.276063929187981,0.513,0.345,9.76796072570342e-08
"LINC00278",3.38585298021232e-12,0.299780358305684,0.215,0.106,1.03610487047477e-07
"HBB",3.47001317406486e-12,-0.277283266878559,0.086,0.234,1.06185873139559e-07
"ELP4",3.61403802216248e-12,0.327422851321268,0.427,0.277,1.10593177516194e-07
"PACS1",3.65166854618142e-12,0.280355503388134,0.876,0.748,1.11744709181698e-07
"ADAM28",3.85470295020315e-12,0.290978960512754,0.881,0.741,1.17957764979166e-07
"TTC3",4.89882599833405e-12,0.294667119676978,0.487,0.333,1.4990897437502e-07
"ATG7",5.34983488658154e-12,0.269045294785615,0.399,0.246,1.63710297364282e-07
"MBP",5.3718920818413e-12,0.260322600675756,0.432,0.279,1.64385269596426e-07
"MCPH1",5.45277650390724e-12,0.269094537813374,0.477,0.318,1.66860413796066e-07
"BICD1",5.79490157907519e-12,0.29788164504671,0.381,0.237,1.7732978322128e-07
"ATR",6.17099408817549e-12,0.275021510217885,0.505,0.342,1.88838590092258e-07
"OXR1",6.94261689204014e-12,0.259600844806616,0.442,0.284,2.1245101951332e-07
"CR1",7.07098816921437e-12,0.277695528717464,0.359,0.215,2.16379308966129e-07
