"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"NCOA3",5.73519283474426e-08,0.301971668779912,0.353,0.186,0.00175502635936009
"ME1",5.96553395893994e-08,0.43737138194563,0.562,0.401,0.00182551304677521
"SLC16A7",5.96709732508951e-08,0.357308654689951,0.431,0.249,0.00182599145245064
"COX6C",6.01307277921904e-08,-0.286400304481092,0.092,0.299,0.00184006040116882
"RELB",6.1944602877477e-08,-0.332860247717979,0.059,0.251,0.00189556679265368
"CD226",6.39492859557312e-08,0.384904404045865,0.353,0.192,0.00195691209953133
"AC078845.1",6.53413602234897e-08,0.332873087359119,0.255,0.113,0.00199951096419901
"ELMO1",6.75816371763602e-08,0.398508367888685,0.765,0.597,0.0020680656792338
"ARHGAP26",6.90228445747457e-08,0.321864611980942,0.863,0.696,0.00211216806683179
"SLC25A6",7.00955004097202e-08,-0.306507371703251,0.124,0.334,0.00214499240803785
"PACS1",7.57018854105929e-08,0.406597940050491,0.608,0.396,0.00231655339544955
"SPEF2",8.07290905223959e-08,0.266408146139777,0.255,0.116,0.00247039089907584
"RBL2",8.34096963980501e-08,0.35631410265321,0.634,0.447,0.00255242011947673
"LPIN2",8.99120960477954e-08,0.278272443761293,0.399,0.217,0.00275140005115859
"COMMD6",9.18960540221977e-08,-0.260982998391037,0.026,0.2,0.00281211114913327
"DUSP16",9.44639251082543e-08,0.396239354152584,0.523,0.357,0.00289069057223769
"USP25",9.82656568691737e-08,0.367659391779751,0.654,0.481,0.00300702736585358
"ATE1",1.00551805547313e-07,0.280882293671861,0.353,0.185,0.00307698580155332
"LPXN",1.01721688293362e-07,0.252728422157371,0.464,0.269,0.00311278538346517
"ATF6",1.06380346794698e-07,0.253088129785919,0.451,0.256,0.00325534499226456
"ATG10",1.08333340915846e-07,0.338517800230843,0.261,0.122,0.00331510856536582
"MIA2",1.2411342482188e-07,0.323947971752417,0.34,0.176,0.00379799491297434
"MZT2B",1.25000600073101e-07,-0.275177583636654,0.052,0.234,0.00382514336283696
"FAM120A",1.36791880977043e-07,0.263335312090154,0.379,0.204,0.0041859683497785
"STK38",1.36893293028046e-07,0.327304667377227,0.608,0.414,0.00418907165995123
"AGO4",1.37938897561759e-07,0.28647825550445,0.386,0.213,0.00422106820428739
"RAB8B",1.38732501948941e-07,-0.442968443142014,0.464,0.645,0.00424535329213955
"IL18RAP",1.41963309056942e-07,0.294733658711043,0.562,0.358,0.00434421922045147
"TRRAP",1.46023671761493e-07,0.293901061777209,0.386,0.213,0.00446847037957343
"PRDM1",1.46243853719248e-07,0.313397237403006,0.373,0.205,0.00447520816766271
"PDE4D",1.4836055441901e-07,0.350374315120715,0.928,0.866,0.00453998132577612
"SP100",1.53355873029812e-07,0.385895940273058,0.699,0.519,0.00469284307058527
"PPIB",1.61702424046173e-07,-0.317785122336608,0.163,0.37,0.00494825587823694
"NDUFA13",1.63981636767605e-07,-0.324080752217084,0.137,0.335,0.00501800206672548
"VWA8",1.66383006836297e-07,0.352651010945935,0.647,0.441,0.00509148639219753
"ZFP36",1.67811620424532e-07,-0.328030321190727,0.118,0.311,0.00513520339661111
"RAPGEF6",1.77294112767755e-07,0.381675320493071,0.673,0.516,0.00542537714480608
"JUN",1.78282731246256e-07,-0.332000903466744,0.026,0.193,0.00545562985886667
"NNT",1.81223235980033e-07,0.310129523569095,0.275,0.133,0.005545612244225
"CLOCK",1.93350512788543e-07,0.250048405404031,0.275,0.129,0.00591671904184219
"SRBD1",2.01941097511564e-07,0.283384668336566,0.281,0.136,0.00617959952495139
"PPP1R15A",2.04261277430109e-07,-0.255742884300765,0.033,0.203,0.00625059935063875
"VAMP2",2.09489597262688e-07,-0.276790058674279,0.092,0.286,0.00641059116583552
"CHD9",2.10101242431667e-07,0.362633317747276,0.608,0.438,0.00642930811965146
"DMXL1",2.18949839042333e-07,0.261181917923808,0.307,0.156,0.00670008402453443
"FKBP5",2.19125996831874e-07,0.375420983820814,0.614,0.402,0.00670547462905216
"NVL",2.21079416264911e-07,0.260335598552936,0.235,0.105,0.00676525121712254
"AP3B1",2.3684179396178e-07,0.370093529667004,0.68,0.516,0.00724759573702443
"TRERF1",2.51315590774283e-07,0.366505484847717,0.458,0.284,0.00769050839328384
"IFNG-AS1",2.54832481475618e-07,0.620283784113656,0.444,0.276,0.0077981287656354
"RPS6KC1",2.59989104555931e-07,0.259711616582872,0.373,0.199,0.00795592658851603
"ST3GAL3",2.62481077818049e-07,0.292751996924678,0.268,0.128,0.00803218346231012
"DIPK1A",2.66765834856851e-07,0.343651689929674,0.353,0.188,0.00816330131245449
"SIK2",2.73819676925356e-07,0.26165873428277,0.275,0.133,0.0083791559335928
"KLRG1",2.82520779721791e-07,0.305231328966136,0.614,0.444,0.00864541838026652
"KRTCAP2",2.8382097545093e-07,-0.274832977152061,0.085,0.273,0.00868520566977391
