"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"TMSB10",5.16760710758112e-52,-1.68450177690717,0.292,0.919,1.5813394509909e-47
"RPL23",1.54181529181874e-51,-1.48934477685624,0.042,0.826,4.71810897449452e-47
"HLA-C",1.57013674261338e-51,-1.69912985033664,0.308,0.926,4.80477544607122e-47
"RPS23",5.18408211064411e-51,-1.59061148683119,0.117,0.862,1.5863809666782e-46
"PTMA",1.27571325163629e-50,-1.44689260257815,0.492,0.957,3.90381012133221e-46
"RPL8",1.4013292480153e-50,-1.46621690620179,0.042,0.821,4.28820763185163e-46
"RPS9",1.41712247597016e-50,-1.46672625735837,0.192,0.881,4.33653648871628e-46
"RPL18A",3.15508389086938e-50,-1.50722151664884,0.042,0.816,9.6548722144494e-46
"MT-CO3",3.98990790153167e-50,-1.27564608729238,0.983,1,1.22095171694771e-45
"RPS28",9.58536129302718e-50,-1.46879539164923,0.083,0.833,2.93321640927925e-45
"PFN1",1.20806980765867e-49,-1.53176070384436,0.133,0.854,3.69681441841629e-45
"CFL1",2.34661237690816e-49,-1.40292435258367,0.175,0.863,7.18086853457667e-45
"AIF1",5.94476914762282e-49,-1.57724432809476,0.267,0.894,1.81915880686406e-44
"RPL21",7.41255966849863e-49,-1.46434544304473,0.167,0.858,2.26831738415726e-44
"S100A6",1.26026820330064e-48,-1.74256445528151,0.217,0.876,3.8565467289203e-44
"RPL3",1.90178299571262e-48,-1.37367738147186,0.092,0.826,5.81964614518019e-44
"MYL6",5.25370161534418e-48,-1.42810098648413,0.125,0.844,1.60768523131147e-43
"RPL37",1.48124685886973e-47,-1.34853964741891,0.075,0.816,4.53276351282727e-43
"RPL26",1.5443710419387e-47,-1.40915148713707,0.075,0.817,4.72592982543662e-43
"CST3",2.91654487585279e-47,-1.61707520753829,0.317,0.901,8.92491897459712e-43
"MT-ND3",1.7226463155356e-46,-1.29512927395048,0.992,1,5.2714699901705e-42
"RPS24",1.92069800769107e-46,-1.36157330721474,0.108,0.835,5.87752797333543e-42
"RPL23A",2.20181159146765e-46,-1.29262310706298,0.092,0.805,6.73776365105014e-42
"H3F3A",2.37133211475862e-46,-1.3703913689346,0.483,0.94,7.25651340437284e-42
"RPS3",3.29030890644768e-46,-1.34484515111056,0.058,0.796,1.00686742846206e-41
"MT-CO2",1.26446656665417e-45,-1.22040904982866,0.992,1,3.86939414061842e-41
"TPT1",2.15230529580262e-45,-1.43714573741493,0.125,0.826,6.58626943568559e-41
"RPS25",3.01032726562806e-45,-1.34157595632644,0.075,0.789,9.21190246554842e-41
"RPS6",3.50902304949936e-45,-1.33220357894692,0.133,0.821,1.0737961433773e-40
"EIF1",4.17267645579639e-45,-1.22605558527722,0.2,0.849,1.27688072223825e-40
"RPS17",1.09712796217601e-44,-1.28855385481576,0.067,0.779,3.3573212770548e-40
"RPL35A",1.9212699787124e-44,-1.23826508634364,0.092,0.789,5.87927826185782e-40
"UBC",4.76279492763307e-44,-1.22139620494174,0.1,0.79,1.457462875805e-39
"RPL18",7.08027433538028e-44,-1.30712981031191,0.075,0.777,2.16663474936972e-39
"RPL36A",7.38636601332003e-44,-1.24624116067999,0.142,0.812,2.26030186373606e-39
"OAZ1",1.56652587086386e-43,-1.22484799660475,0.133,0.803,4.79372581743048e-39
"HLA-A",3.02430950893511e-43,-1.44240655538912,0.292,0.868,9.25468952829234e-39
"RPS20",3.646830298542e-43,-1.2822499796265,0.092,0.779,1.11596653965684e-38
"RPL39",3.66261945189123e-43,-1.35965753590144,0.1,0.787,1.12079817847324e-38
"RPS3A",2.64171890078445e-42,-1.26454672154058,0.092,0.776,8.08392400829051e-38
"MBNL1",5.16639764392448e-42,1.04356639307269,0.992,0.944,1.58096934301733e-37
"MTRNR2L12",7.01454364770291e-42,1.79953879676108,1,0.761,2.14652050163357e-37
"RPL15",8.24935872549063e-42,-1.18585879772799,0.067,0.758,2.52438626358739e-37
"RPS4X",9.95945086586341e-42,-1.18153750182557,0.058,0.747,3.04769155946286e-37
"RPL9",1.73596868012491e-41,-1.18573355037438,0.092,0.765,5.31223775805023e-37
"MTSS1",1.79527456164894e-41,1.02359618960948,1,0.956,5.49371968610192e-37
"TYROBP",4.00678229950263e-41,-1.32654825682421,0.258,0.852,1.2261154514708e-36
"MT-CYB",9.98257075209873e-41,-1.16214666424537,0.975,1,3.05476647584973e-36
"MT-ND1",1.80725671793187e-40,-1.166614297277,0.933,0.999,5.53038628254331e-36
"RPS8",3.4842495172954e-40,-1.22639929179297,0.175,0.805,1.06621519478756e-35
"NACA",4.37906912036476e-40,-1.13455823593958,0.133,0.796,1.34003894152282e-35
"RPS26",1.0451525058171e-39,-1.1772505267789,0.033,0.713,3.19827118305092e-35
"RPL17",2.25782754834314e-39,-1.18269117523344,0.15,0.782,6.90917808068485e-35
"DLEU2",4.05101454819116e-39,1.26152254529552,0.9,0.625,1.23965096189198e-34
"UBA52",4.33972311008617e-39,-1.1605851308924,0.058,0.723,1.32799866891747e-34
"RPS13",1.44397367197936e-38,-1.20987831714136,0.092,0.744,4.41870383362403e-34
"RPL36",3.55090438168149e-38,-1.11487085426784,0.033,0.697,1.08661224983835e-33
"CYBA",7.42062577301859e-38,-1.15350071548583,0.325,0.861,2.27078569280142e-33
"RPL7",1.48323662776734e-37,-1.09278938041666,0.033,0.69,4.53885240463083e-33
"RPL12",3.81932081237188e-37,-1.14695326530463,0.058,0.705,1.16875036179392e-32
"RPL38",5.56598763075067e-37,-1.03779910445555,0.05,0.694,1.70324787488601e-32
"LYST",5.60245437605944e-37,0.994384177504541,1,0.967,1.71440706361795e-32
"SLC8A1",1.1290495694222e-36,1.10999875374632,1,0.931,3.45500458738886e-32
"RPL7A",2.1747651123884e-36,-1.0640492488467,0.083,0.718,6.65499872041974e-32
"RPS21",3.26399918633132e-36,-1.08670502833895,0.117,0.737,9.98816391009246e-32
"FCER1G",4.07350644005351e-36,-1.31206731479933,0.45,0.873,1.24653370572078e-31
"RPL32",7.5739894347258e-36,-1.12031699915429,0.15,0.758,2.31771650692044e-31
"MT-ATP6",1.56928683698402e-35,-0.982490435479225,0.992,1,4.80217464985481e-31
"RPL35",3.04936852546714e-35,-0.999194410852854,0.033,0.664,9.33137262478199e-31
"MT-ND2",1.06943060476849e-34,-1.00597405828884,0.967,0.999,3.27256459365207e-30
"HLA-E",1.16822583750513e-34,-0.988525443013309,0.633,0.95,3.57488788534944e-30
"CFD",1.19772384197773e-34,-1.20598150991249,0.1,0.711,3.66515472883606e-30
"RPL5",2.37528532722944e-34,-1.00636682438137,0.067,0.68,7.2686106298548e-30
"RPL14",2.39023487132764e-34,-0.996060461136054,0.092,0.698,7.3143577297497e-30
"FTH1",5.55017067068264e-34,-1.17315062365399,0.633,0.94,1.69840772693559e-29
"MCTP1",7.24931788350633e-34,1.08346576356166,0.975,0.772,2.21836376553177e-29
"DPYD",1.61986972936057e-33,0.950953969371394,1,0.952,4.95696335881628e-29
"RPL27",1.38738904508233e-32,-0.92827257180471,0.042,0.646,4.24554921685645e-28
"RPL10A",1.86811544342784e-32,-0.956694315813472,0.083,0.673,5.71662006843354e-28
"IFITM2",1.88220810127603e-32,-1.11672320456551,0.142,0.714,5.75974501071478e-28
"H3F3B",2.16102838338e-32,-0.985799327220789,0.3,0.797,6.61296295598114e-28
"RIPOR2",6.20416761166001e-32,0.94992001651281,0.967,0.743,1.89853733084408e-27
"RPL6",6.3638170124538e-32,-0.950871885390836,0.133,0.723,1.94739164398099e-27
"RPS5",1.60723254477327e-31,-0.919768993353718,0.05,0.637,4.91829231026068e-27
"RPL29",3.63354559249368e-31,-0.955177542640662,0.058,0.641,1.11190128675899e-26
"RPL24",5.92809193440966e-31,-0.904779031832206,0.092,0.663,1.8140554128487e-26
"HLA-DRA",9.07522590252015e-31,-1.22836485628949,0.358,0.841,2.77710987843019e-26
"RPS7",9.46032750151205e-31,-0.990227377801188,0.075,0.655,2.8949548187377e-26
"AC092546.1",1.42810819011409e-30,0.568229953913175,0.367,0.066,4.37015387256814e-26
"PSAP",3.25763705799003e-30,-0.886925925165439,0.95,0.974,9.96869516115529e-26
"AOAH",3.58701996429981e-30,1.04209191048654,0.983,0.781,1.09766397927538e-25
"SCLT1",5.61807268620252e-30,1.14673601031904,0.942,0.76,1.71918642270483e-25
"RTN1",6.2248435348337e-30,0.954709102157505,0.625,0.215,1.90486437009446e-25
"EEF1G",9.10201704428317e-30,-0.866818827801414,0.033,0.602,2.78530823572109e-25
"TCF7L2",9.90798457847246e-30,0.935025417992435,0.992,0.952,3.03194236085836e-25
"S100A11",1.36090054859415e-29,-1.03204599586557,0.217,0.745,4.16449176875295e-25
"NOTCH2",2.05860035809023e-29,0.780208454147844,0.958,0.718,6.29952295579192e-25
"SERPINA1",8.54777059088005e-29,-0.958261546711871,0.358,0.808,2.61570327851521e-24
"PTPRC",1.41978893425682e-28,0.577129044428451,1,0.999,4.34469611771928e-24
"CORO1A",5.21805441457064e-28,-0.817259827686739,0.208,0.732,1.59677683140276e-23
"SRGN",5.32357111296896e-28,-0.769186345654414,0.5,0.891,1.62906599627963e-23
"SH3BGRL3",8.37620103333046e-28,-0.890320173427484,0.108,0.647,2.56320127820945e-23
"SERF2",8.65652540054165e-28,-0.873550152199657,0.117,0.653,2.64898333781975e-23
"RPSA",1.53498361308125e-27,-0.856345489890697,0.075,0.613,4.69720335438992e-23
"GABARAP",1.5571314278977e-27,-0.833254487341503,0.075,0.612,4.76497788250976e-23
"FYB1",2.04764356359877e-27,1.01765299891952,0.908,0.756,6.26599406896859e-23
"DENND1A",2.37389134807906e-27,0.852532042512388,0.942,0.669,7.26434491425673e-23
"PFDN5",2.50483411812113e-27,-0.829183069601372,0.1,0.645,7.66504288486248e-23
"DOCK8",2.50527581456791e-27,0.682340381205228,0.992,0.955,7.66639452015925e-23
"MYL12A",2.60856997549216e-27,-0.815194974000838,0.058,0.595,7.98248498200354e-23
"CALM2",3.16381691634768e-27,-0.856778579081324,0.275,0.786,9.68159614571552e-23
"ACTG1",7.24065809327691e-27,-0.862213579192285,0.175,0.691,2.21571378312367e-22
"RACK1",1.16986909931721e-26,-0.826761791491151,0.075,0.608,3.57991643082061e-22
"ZEB2",1.21337951685833e-26,0.811848282409273,1,0.987,3.71306265953818e-22
"ANKRD44",1.28498339492638e-26,0.760956373208868,1,0.895,3.93217768681422e-22
"XYLT1",1.72765630965417e-26,0.833743039369788,0.9,0.583,5.28680107317274e-22
"CD74",1.97567239554346e-26,-1.00249925060572,0.708,0.924,6.04575509760255e-22
"DOCK2",2.0646260948575e-26,0.719191923847854,1,0.93,6.31796231287343e-22
"LST1",7.63340412421007e-26,-0.890750892953265,0.675,0.902,2.33589799604952e-21
"FLI1",9.93466543828408e-26,0.770250810586248,0.8,0.444,3.04010697076931e-21
"GNAI2",1.01521318622948e-25,-0.749530171796699,0.258,0.748,3.10665387118082e-21
"ITM2B",1.54361125106359e-25,-0.843445178174909,0.567,0.881,4.72360478937968e-21
"SLC9A9",2.59365298982394e-25,0.875129894573864,0.908,0.638,7.93683751416023e-21
"RPL31",3.23011141954765e-25,-0.83338791496201,0.258,0.735,9.88446395495775e-21
"COX4I1",4.8527823344979e-25,-0.765056058935497,0.05,0.57,1.4849999221797e-20
"EIF3K",5.5375660283602e-25,-0.726642637544766,0.033,0.546,1.69455058033851e-20
"CALM1",1.12393202870001e-24,-0.813346389267659,0.108,0.611,3.43934440102492e-20
"ATP5F1E",1.47897934658601e-24,-0.779788483756859,0.1,0.608,4.52582469848785e-20
"CLEC12A",2.65639374555407e-24,0.785327828743441,0.925,0.768,8.12883050077e-20
"HLA-DPA1",3.45987238935324e-24,-1.00418169868664,0.325,0.771,1.05875554986599e-19
"LRRK2",3.63475201539987e-24,0.881858279721785,0.908,0.666,1.11227046423252e-19
"LGALS1",5.97119546372574e-24,-0.831857203899697,0.067,0.563,1.82724552385471e-19
"NEDD9",1.22021484884919e-23,0.760385522737617,0.917,0.674,3.73397945896341e-19
"SLC25A6",1.89487893147914e-23,-0.745984049007583,0.142,0.619,5.79851901821931e-19
"IFITM3",2.45551106465883e-23,-1.17485652744322,0.192,0.65,7.51410940896249e-19
"JAK2",3.80522624277663e-23,0.874177712028103,0.95,0.686,1.16443728255208e-18
"ATG7",4.31157006185414e-23,0.760576546252594,0.85,0.504,1.31938355462798e-18
"CDH23",5.7523983946158e-23,0.573883798992645,0.825,0.441,1.76029143273638e-18
"FLNA",8.93717260877413e-23,-0.723545392864546,0.25,0.717,2.73486419001097e-18
"SH3RF1",1.81396615254594e-22,0.737984009796796,0.608,0.24,5.55091782340582e-18
"TLR2",3.37885244719369e-22,0.699166489710655,0.792,0.458,1.03396263736574e-17
"FGD4",4.00980718349383e-22,0.751667155774419,0.842,0.546,1.22704109622095e-17
"MT-ND4",4.62196271744433e-22,-0.700839135583983,0.983,1,1.41436681116514e-17
"MARCH1",5.00956893021518e-22,0.847054942961146,0.85,0.636,1.53297818833515e-17
"LRMDA",5.16965806304782e-22,0.907163023949965,0.875,0.629,1.58196706387326e-17
"MYL12B",5.77832461090526e-22,-0.679068114771414,0.117,0.591,1.76822511418312e-17
"EEF1B2",5.80055290357816e-22,-0.685015815570426,0.033,0.502,1.77502719402395e-17
"COX7C",6.77562468458338e-22,-0.687177451260506,0.092,0.558,2.07340890972936e-17
"NDUFA13",7.10631388165081e-22,-0.681590728227853,0.025,0.491,2.17460311092397e-17
"EMP3",7.29173849995074e-22,-0.818918148192199,0.233,0.682,2.23134489836992e-17
"S100Z",8.29573642718724e-22,0.685360690185625,0.7,0.318,2.53857830408357e-17
"FMNL2",8.37693294349767e-22,1.20095466617522,0.758,0.477,2.56342525003972e-17
"DMXL2",9.56457013122196e-22,0.719280419173193,0.967,0.8,2.92685410585523e-17
"ARPC1B",9.84367929200312e-22,-0.684037325200902,0.342,0.753,3.01226430014587e-17
"RNF149",1.1425632107434e-21,0.710567975887722,0.975,0.858,3.49635768119588e-17
"SRGAP2",1.28338916450623e-21,0.622661624109234,0.8,0.421,3.92729918230552e-17
"COP1",1.44290310777374e-21,0.670883331311539,0.967,0.858,4.41542780009843e-17
"RHOG",1.55305256277419e-21,-0.657346054682536,0.067,0.529,4.75249614734528e-17
"HDAC9",3.91630105253771e-21,0.912710112999847,0.708,0.352,1.19842728508706e-16
"DLEU1",3.99015130080767e-21,0.768979376169863,0.667,0.307,1.22102619956016e-16
"HSP90AA1",4.50802672408362e-21,-0.76797851083197,0.242,0.666,1.37950125783683e-16
"SRSF5",4.85111127667194e-21,-0.708028617046839,0.242,0.68,1.48448856177438e-16
"FCGR3A",6.26593873142152e-21,-0.724479523607727,0.708,0.925,1.9174399112023e-16
"RPL22",6.62727469803252e-21,-0.679156120650368,0.117,0.567,2.02801233034493e-16
"TOMM7",8.2526914936306e-21,-0.632162671776568,0.058,0.511,2.5254061239659e-16
"JUNB",8.35930235020741e-21,-0.733528638248703,0.292,0.706,2.55803011218697e-16
"SPRED1",9.0496498486294e-21,1.02035677192724,0.717,0.398,2.76928335017908e-16
"PPIA",9.27377592880561e-21,-0.672474580089049,0.192,0.645,2.8378681719738e-16
"RPL4",1.17012367007416e-20,-0.683806702080147,0.125,0.571,3.58069544279394e-16
"ARPC3",1.69616169270886e-20,-0.71482256604629,0.367,0.769,5.19042439585839e-16
"TSPO",2.10903535132707e-20,-0.69231694501633,0.058,0.507,6.45385907859595e-16
"RPLP0",2.78812862504533e-20,-0.670993248703557,0.033,0.479,8.53195240550122e-16
"UQCRB",2.94097280758166e-20,-0.644230200723926,0.025,0.468,8.99967088848065e-16
"TUT7",3.13288792486026e-20,0.760319848021866,0.867,0.644,9.58695033886487e-16
"USP32",3.76755203737084e-20,0.685765509493766,0.833,0.488,1.15290859895585e-15
"EEF1D",3.88486290510973e-20,-0.632106585724687,0.05,0.493,1.18880689759263e-15
"WDFY3",4.95489505778798e-20,0.685147912720984,0.767,0.432,1.5162474366337e-15
"CRIP1",5.15450399635073e-20,-0.705801610029407,0.042,0.485,1.57732976792329e-15
"PLXDC2",5.82119688002629e-20,0.808841776812408,0.933,0.801,1.78134445725685e-15
"ITGA4",1.31804251232965e-19,0.667206969496787,0.95,0.869,4.03334189197997e-15
"DIAPH2",1.44188681559421e-19,0.71511113183542,0.942,0.75,4.41231784439983e-15
"VIM",1.49012883444796e-19,-0.733869705119751,0.267,0.679,4.55994324629421e-15
"TBXAS1",1.83962819511885e-19,0.666558078729486,0.975,0.893,5.62944623988319e-15
"CDKN1C",1.8413574668588e-19,-0.697266364139373,0.3,0.714,5.6347379843346e-15
"MT-CO1",2.2664563088159e-19,-0.706501125080329,1,1,6.93558295060754e-15
"RPS10",2.4154170286104e-19,-0.618396901740659,0.025,0.454,7.39141764925067e-15
"FRY",2.45067268908849e-19,0.807804864477852,0.908,0.716,7.49930349587968e-15
"WDFY2",5.8139504517949e-19,0.63317607677104,0.825,0.548,1.77912697775376e-14
"TMEM170B",6.19780249249057e-19,0.552031596808482,0.567,0.23,1.89658954072704e-14
"RPL36AL",6.63130477969893e-19,-0.603615263124171,0.058,0.484,2.02924557563567e-14
"GNAQ",6.76023565723965e-19,0.698330286745826,0.9,0.7,2.06869971347191e-14
"HLA-DPB1",7.2139665956771e-19,-0.827557066466072,0.275,0.689,2.20754591794315e-14
"PABPC1",8.15073283474547e-19,-0.644169845753269,0.667,0.897,2.49420575476046e-14
"RASA1",1.21901143169831e-18,0.676322380966269,0.783,0.48,3.73029688214e-14
"NCOA2",1.86806371192679e-18,0.535846528703709,0.992,0.875,5.71646176486718e-14
"YWHAB",2.0458368622646e-18,-0.630223342730047,0.308,0.691,6.26046538221589e-14
"TIMP1",2.06304719696853e-18,-0.679548163037344,0.092,0.511,6.31313072744339e-14
"DOCK5",2.57761280478933e-18,0.544799203651291,0.992,0.85,7.88775294393582e-14
"PPM1L",3.10791634201703e-18,0.750512852204935,0.892,0.72,9.5105347982063e-14
"SBF2",3.17774378970881e-18,0.617735937722377,1,0.878,9.72421377088794e-14
"DAPK1",3.55293468462673e-18,0.687238110679103,0.858,0.609,1.08723354284263e-13
"ASAP1",3.85033308771838e-18,0.72795374719721,0.892,0.715,1.1782404281727e-13
"GMFG",4.27718659325054e-18,-0.596605954579441,0.158,0.587,1.3088618694006e-13
"BACH1",4.3200991365319e-18,0.702040336649524,0.892,0.771,1.32199353677013e-13
"NDUFA4",4.54100667487893e-18,-0.598850521412424,0.05,0.463,1.3895934525797e-13
"VTI1A",5.07150689265482e-18,0.677241179474393,0.85,0.613,1.5519318242213e-13
"CPPED1",8.10564982947414e-18,0.751708013379654,0.817,0.592,2.48040990431738e-13
"CHCHD2",9.1641925133159e-18,-0.573395527855727,0.042,0.453,2.8043345509998e-13
"ARHGDIB",1.11958092533683e-17,-0.605387248309035,0.392,0.77,3.42602958962324e-13
"VPS13C",1.16394035066212e-17,0.523698333007465,0.942,0.79,3.56177386706117e-13
"AC066613.2",1.18277934854547e-17,0.432627875802822,0.533,0.206,3.619423084484e-13
"GRK3",1.39097315268877e-17,0.644376725659632,0.975,0.913,4.25651694454289e-13
"ST8SIA4",1.68565031217908e-17,0.807382357804658,0.7,0.417,5.15825852029919e-13
"NEAT1",1.81984324740116e-17,0.668487073727464,0.992,0.996,5.5689023213723e-13
"TBC1D22A",1.88800824650922e-17,0.618992362272298,0.925,0.708,5.77749403514286e-13
"SMAP2",2.16982146059812e-17,0.643067702167698,0.933,0.808,6.63987065157631e-13
"SSH2",2.21751959321363e-17,0.645984337518474,0.975,0.844,6.78583170719304e-13
"EVI5",3.44808997023103e-17,0.567993891564471,0.942,0.79,1.0551500117904e-12
"RNASEK",3.5042699160416e-17,-0.60640025588238,0.183,0.584,1.07234163700789e-12
"DISC1",5.12467648867197e-17,0.668269518586961,0.692,0.378,1.56820225229851e-12
"KCNQ1OT1",7.13989462542532e-17,0.540818950329522,0.517,0.213,2.1848791543264e-12
"DRAP1",7.19737068318975e-17,-0.580795439731979,0.1,0.497,2.20246740276289e-12
"EIF4A1",8.82446225055815e-17,-0.58790080440285,0.242,0.633,2.7003736932933e-12
"VMP1",9.71390913712904e-17,0.625281448283701,0.958,0.808,2.97255333505286e-12
"BTG1",1.44058921545221e-16,-0.684162149840851,0.283,0.652,4.40834705820532e-12
"SETBP1",1.55666163134472e-16,0.761452639534979,0.8,0.549,4.76354025807798e-12
"SKAP2",2.854277953144e-16,0.682906285537538,0.8,0.566,8.73437596441594e-12
"ZNF710",2.96531503708616e-16,0.586389851855037,0.633,0.316,9.07416054498736e-12
"IRAK3",2.98947276799206e-16,0.675284973189843,0.933,0.792,9.14808561733252e-12
"HSP90AB1",3.22046852259056e-16,-0.56602416471323,0.067,0.457,9.85495572597938e-12
"SLC11A1",5.5826222476264e-16,0.555913429610154,0.783,0.487,1.70833823399615e-11
"GSTP1",5.7449919299502e-16,-0.580978860371841,0.083,0.466,1.75802498048406e-11
"UBE2E2",5.85048295143975e-16,0.781540375783536,0.85,0.727,1.79030628797008e-11
"CYBB",6.65042069068156e-16,0.702177141382726,0.9,0.775,2.03509523555546e-11
"IFI30",6.72231933838135e-16,-0.687256358817252,0.592,0.837,2.05709694073808e-11
"TPI1",7.84675316673402e-16,-0.529491758720904,0.1,0.481,2.40118493655228e-11
"GAPDH",8.14062592107199e-16,-0.520505315401965,0.042,0.422,2.49111293810724e-11
"LINC01504",8.66767152523361e-16,0.419400034157743,0.383,0.124,2.65239416343674e-11
"CD52",8.76266565253942e-16,-0.668795585706176,0.242,0.609,2.68146331633359e-11
"RNF144B",1.03988407669279e-15,0.934559963329291,0.775,0.558,3.18214926308762e-11
"CLEC1B",1.08725502308418e-15,0.2801112277431,0.242,0.054,3.32710909613991e-11
"SARAF",1.18068396758086e-15,-0.619388201439658,0.3,0.659,3.61301100919419e-11
"INPP4A",1.79050512584257e-15,0.6110314014916,0.75,0.491,5.47912473559085e-11
"SVIL",2.41670570620181e-15,0.605269837591638,0.825,0.594,7.39536113154814e-11
"PDK4",2.97703353608853e-15,0.432721016999434,0.4,0.138,9.11002032378452e-11
"PTPRJ",3.20361985359228e-15,0.615379745978842,0.9,0.706,9.80339711397775e-11
"MEF2A",4.9724087196535e-15,0.573486899175303,0.917,0.76,1.52160679230117e-10
"NPC2",5.19573390151642e-15,-0.586500698444675,0.208,0.569,1.58994653120304e-10
"PRELID1",5.27164860021123e-15,-0.544957270897557,0.067,0.433,1.61317718815064e-10
"AC087286.2",6.31091017611093e-15,0.296935850384459,0.308,0.086,1.9312016229917e-10
"LPP",6.97737846777077e-15,0.599136232087548,0.908,0.775,2.13514758492253e-10
"CD37",7.37036713276746e-15,-0.524445132708521,0.117,0.496,2.25540604629817e-10
"NABP1",7.6856878406661e-15,0.416435903592613,0.408,0.146,2.35189733612223e-10
"LY6E",8.40629446663506e-15,-0.594516071746675,0.067,0.429,2.57241016973499e-10
"PYCARD",8.90507566786885e-15,-0.559502676085072,0.1,0.464,2.72504220512455e-10
"PAG1",9.16723831275336e-15,0.612679364832079,0.933,0.802,2.80526659608565e-10
"WASHC4",9.39320522814723e-15,0.51186143073004,0.867,0.667,2.87441473186533e-10
"HGF",1.00713228702887e-14,0.314444193016716,0.25,0.061,3.08192551153705e-10
"PDGFC",1.11035552607376e-14,0.508904716581719,0.425,0.159,3.39779894533831e-10
"ATP6V0C",1.14683196353109e-14,-0.51553937416761,0.092,0.454,3.50942049160149e-10
"XPR1",1.27483117046081e-14,0.618997682935036,0.692,0.413,3.90111086472713e-10
"PSME1",1.29938225659194e-14,-0.547983194445393,0.075,0.435,3.976239643397e-10
"NBPF26",1.3254999652967e-14,0.454992026209657,0.633,0.316,4.05616244380443e-10
"RELCH",1.41778521740349e-14,0.488502547351041,0.692,0.381,4.33856454377643e-10
"CTSS",1.75571850960138e-14,-0.539296845762731,0.942,0.98,5.37267421123119e-10
"COX8A",1.77205183969468e-14,-0.500412861021003,0.017,0.363,5.42265583464968e-10
"UBB",1.79539481739637e-14,-0.502573851526885,0.058,0.414,5.49408768071464e-10
"VPS13B",1.97302662604731e-14,0.53664344016453,0.925,0.765,6.03765877836738e-10
"LINC02432",2.23786203594444e-14,0.691361947108563,0.567,0.289,6.84808161619357e-10
"TMBIM6",2.27212801426315e-14,-0.504217514203085,0.175,0.544,6.95293893644668e-10
"PSMA7",2.40247831633876e-14,-0.497156675126456,0.075,0.435,7.35182389582824e-10
"CLIC1",2.68995750637891e-14,-0.518393371222763,0.092,0.448,8.23153896527011e-10
