"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"IMMP2L",1.65446935569192e-12,0.416602075880144,0.762,0.686,5.06284167535286e-08
"RAD51B",2.25607835835157e-12,0.351827519091459,0.609,0.497,6.90382538439165e-08
"NT5DC1",2.44661095873916e-12,0.254923001380168,0.347,0.239,7.4868741948377e-08
"CDK6",2.55603408188518e-12,0.340092442141594,0.427,0.305,7.82171989397685e-08
"AL163932.1",5.51148376360426e-12,0.265936536180476,0.149,0.078,1.68656914650054e-07
"CYLD",6.37206153915459e-12,0.256861277368195,0.697,0.601,1.9499145515967e-07
"SCAPER",1.00370942905481e-11,0.250903298954206,0.633,0.512,3.07145122385062e-07
"SESN3",1.54021380768839e-11,0.317509927726879,0.662,0.544,4.71320827290726e-07
"FBXW7",1.67835776939588e-11,0.275143101834463,0.485,0.373,5.13594261012832e-07
"SUMF1",4.05613552778413e-11,0.26744377946655,0.418,0.307,1.24121803285722e-06
"LINC01473",4.60413328287079e-11,0.331001760811052,0.426,0.319,1.40891082589129e-06
"PRKN",4.72057673552313e-11,0.330655179818163,0.56,0.454,1.44454368683743e-06
"AKT3",5.54063327491737e-11,0.255380132124325,0.799,0.73,1.69548918845747e-06
"TSHZ2",6.00985459786559e-11,0.398423391844231,0.754,0.713,1.83907560549285e-06
"LINC01934",1.04578572697392e-10,0.341866950164468,0.436,0.334,3.20020890311288e-06
"AL109930.1",1.19642277715834e-10,0.252586900452607,0.364,0.266,3.66117334038222e-06
"HDAC8",1.25368239239985e-10,0.251385671699477,0.257,0.166,3.83639348898277e-06
"SSBP2",2.47969852016975e-10,0.271475461816617,0.692,0.583,7.58812544157145e-06
"LINC02328",2.83916333092825e-10,0.284902814553611,0.362,0.265,8.68812370897353e-06
"EPHA1-AS1",4.56539097741878e-10,0.257725145012954,0.259,0.174,1.39705529299992e-05
"PCAT1",5.32002089251324e-10,0.337495354035037,0.471,0.371,1.62797959331798e-05
"FBXL17",9.0462498811088e-10,0.284432406269198,0.706,0.618,2.7682429261181e-05
"SGO1-AS1",1.16366874061811e-09,0.348614969917714,0.246,0.164,3.56094271316546e-05
"AL136962.1",8.28832096074445e-09,0.295097757283855,0.155,0.093,0.000253630909719741
"CAMKMT",1.99217270174444e-08,0.267817389475342,0.62,0.523,0.000609624768460817
"AOAH",3.44945726999708e-08,0.252749500906999,0.334,0.247,0.00105556841919181
"TAFA2",9.81658709694843e-08,0.280853342224289,0.232,0.158,0.00300397381753719
"AL589693.1",2.64878483117153e-07,0.401605967542369,0.389,0.313,0.00810554646186799
"FAM13A",3.35242999054848e-07,0.378193139951636,0.251,0.179,0.0102587710140774
"ARL15",1.58850225316782e-06,0.252933613161181,0.544,0.475,0.0486097574491884
"AC105402.3",0.0123080833569427,0.314010083649209,0.099,0.14,1
