"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"ANKRD44",1.29240732455397e-15,0.472273342839439,1,0.955,3.95489565386761e-11
"STRBP",1.46955500463175e-15,0.559210205748935,0.828,0.584,4.49698526967361e-11
"CFL1",1.6646070125688e-15,-0.535912755512492,0.159,0.481,5.09386391916179e-11
"HINT1",1.87655126822302e-15,-0.508620648475058,0.146,0.467,5.74243453588926e-11
"USP6NL",2.08609166480927e-15,0.550266255400693,0.745,0.468,6.38364910348286e-11
"GSAP",2.08627385275291e-15,0.522800637668749,0.694,0.401,6.38420661680918e-11
"TBC1D22A",2.11286190251492e-15,0.555924402032208,0.885,0.708,6.46556870788591e-11
"BMP2K",2.15201234325018e-15,0.703953265046126,0.771,0.523,6.58537297157988e-11
"PPP3CA",2.71019750362147e-15,0.675240122140949,0.936,0.863,8.29347538083207e-11
"KMO",2.88478438147122e-15,0.445192309797883,0.408,0.166,8.82772868574008e-11
"TFEB",3.38925719087913e-15,0.296963365161205,0.389,0.146,1.03714659298092e-10
"ERP44",3.47456435014206e-15,0.403612232497325,0.548,0.264,1.06325143678697e-10
"RASGRP3",3.85663094823328e-15,0.478667580292946,0.446,0.193,1.18016763646886e-10
"LINC02422",6.02312018563593e-15,0.305288567178164,0.299,0.097,1.84313500800645e-10
"SETBP1",7.58977126121401e-15,0.645092184663227,0.847,0.689,2.3225459036441e-10
"ARHGAP17",8.71842819475734e-15,0.463507137013234,0.682,0.394,2.66792621187769e-10
"OSBPL10",9.37906158856659e-15,0.609365937287686,0.936,0.828,2.87008663671726e-10
"IGHM",1.26725707936823e-14,-0.888811762267084,0.669,0.77,3.87793338857472e-10
"CALM1",1.32864254680596e-14,-0.564892507252215,0.236,0.542,4.06577905748093e-10
"PFDN5",1.35145251775477e-14,-0.488023743867945,0.14,0.449,4.13557984958137e-10
"ATP8B1",1.44514988987472e-14,0.474486333936161,0.49,0.238,4.42230317800563e-10
"MDFIC",1.44548603592225e-14,0.536237245244177,0.561,0.298,4.42333181852566e-10
"SAMD9L",1.8836926613908e-14,0.301648900629106,0.357,0.131,5.76428791312198e-10
"FGD2",2.02300738158527e-14,0.282719293497794,0.382,0.145,6.19060488838908e-10
"PDE7A",2.68410610538298e-14,0.546301933712762,0.924,0.778,8.21363309308246e-10
"SNX2",2.74329860838634e-14,0.466648342350466,0.834,0.601,8.39476807152303e-10
"BTF3",3.02497786906496e-14,-0.450823274109806,0.089,0.391,9.25673477712568e-10
"ZNF860",3.04270787678424e-14,0.261645680791708,0.293,0.096,9.31099037374745e-10
"PRAG1",3.34742069712286e-14,0.328159575663113,0.357,0.134,1.02434420752657e-09
"WDFY4",3.55312208982153e-14,0.48819000326769,0.898,0.73,1.08729089070629e-09
"MGAT5",3.91417411322836e-14,0.587693889709295,0.892,0.764,1.19777642038901e-09
"KCNQ1OT1",3.97109500194955e-14,0.356712833523419,0.35,0.131,1.21519478154658e-09
"MT-CO1",4.27840983762591e-14,-0.507360433927283,0.962,0.998,1.3092361944119e-09
"ZEB2",4.894977592144e-14,0.745594736135511,0.713,0.492,1.49791209297199e-09
"PALM2-AKAP2",5.07802114005004e-14,0.467549584622947,0.58,0.307,1.55392524906671e-09
"GRK3",6.75675535218118e-14,0.517565009820663,0.79,0.507,2.06763470532096e-09
"AC060234.3",1.33101395332859e-13,0.25950305334427,0.28,0.091,4.07303579858083e-09
"CPB2-AS1",1.75976231706748e-13,0.269864805146386,0.255,0.079,5.38504866645818e-09
"IGKC",1.91390271336921e-13,-1.52401911978012,0.51,0.667,5.85673369318112e-09
"CDC16",2.17503555088491e-13,0.27686128618552,0.376,0.148,6.65582628926291e-09
"MT-ND2",2.27968720248367e-13,-0.459037947840113,0.943,0.998,6.97607080832029e-09
"AIM2",2.42751013763881e-13,0.474426517815657,0.503,0.266,7.42842377218853e-09
"JUNB",2.88296570200398e-13,-0.517224546947241,0.153,0.447,8.82216334470239e-09
"RASA1",3.02730989722454e-13,0.43844722071009,0.592,0.329,9.26387101649682e-09
"BTK",3.36327248790497e-13,0.284083656418519,0.35,0.136,1.0291950140238e-08
"CD69",4.01319596708265e-13,-0.605675332522218,0.197,0.505,1.22807809788696e-08
"KYNU",4.26289288039502e-13,0.511006702976688,0.618,0.362,1.30448785032968e-08
"RERE",4.4068313986599e-13,0.506308142377481,0.809,0.647,1.34853447630392e-08
"LINC02100",4.67373916439011e-13,0.316779645583685,0.268,0.089,1.43021092169502e-08
"AC010894.3",9.44645236871512e-13,0.299829381918627,0.389,0.164,2.89070888935052e-08
"HLA-DQB1",1.05746159574326e-12,-0.524030910791072,0.529,0.735,3.23593822913396e-08
"ARRDC3",1.18467105335452e-12,0.319238128104756,0.363,0.149,3.62521189037018e-08
"DIAPH2",1.3662430371081e-12,0.481237757097025,0.726,0.476,4.1808403178545e-08
"MTSS1",1.46951202327723e-12,0.667812908185891,0.758,0.55,4.49685374243066e-08
"TBC1D5",1.60620438707661e-12,0.498638456594903,0.968,0.873,4.91514604489313e-08
"PRKCB",1.83499330293129e-12,0.480953683644405,0.975,0.958,5.61526300630004e-08
"ST8SIA4",1.86878284980625e-12,0.483433517004388,0.554,0.304,5.7186623986921e-08
"SARAF",1.87949389701604e-12,-0.528469269586354,0.357,0.632,5.75143927425878e-08
"EBF1",2.13846707070063e-12,0.572998596740746,0.962,0.868,6.543923083051e-08
"KHDRBS2",2.25334448842132e-12,0.667886447539607,0.777,0.577,6.89545946901809e-08
"POU2AF1",2.30849393533595e-12,0.352405170242316,0.471,0.228,7.06422229152154e-08
"COX7C",2.45143790027883e-12,-0.426602114723229,0.115,0.391,7.50164511864325e-08
"CEPT1",2.86700219744911e-12,0.421189231289151,0.529,0.281,8.77331342441401e-08
"HSP90AB1",3.33983760571351e-12,-0.485992064837786,0.287,0.561,1.02202370572439e-07
"CWC27",3.34683460157242e-12,0.382577782019176,0.401,0.179,1.02416485642717e-07
"DLEU2",3.43795883075418e-12,0.621960057873483,0.732,0.516,1.05204978179909e-07
"HMBOX1",3.74625200134626e-12,0.402402250322841,0.535,0.29,1.14639057493197e-07
"TASOR",4.04161406405566e-12,0.30274487204593,0.478,0.23,1.23677431974167e-07
"RPL36AL",4.93173607969619e-12,-0.403274266292901,0.057,0.319,1.50916055774783e-07
"UVRAG",5.9896321328411e-12,0.413054190745586,0.93,0.773,1.8328873289707e-07
"XKR6",7.32991958877843e-12,0.44084718674767,0.669,0.42,2.24302869336209e-07
"TRIM38",7.42934409390852e-12,0.322726592403462,0.548,0.291,2.27345358617695e-07
"CDK14",7.63266761389839e-12,0.615187289372699,0.892,0.793,2.33567261652905e-07
"FTX",8.26981842474635e-12,0.51271956855042,0.866,0.709,2.53064713615663e-07
"TMEM154",8.65448682897476e-12,0.349196893119074,0.611,0.342,2.64835951453457e-07
"AC009554.1",8.85934064834529e-12,0.250871877396661,0.382,0.162,2.71104683180014e-07
"PPIA",9.22748968009392e-12,-0.451186975687573,0.255,0.525,2.82370411700554e-07
"ALOX5",1.1276568179337e-11,0.358912747320712,0.592,0.324,3.45074262855893e-07
"C11orf65",1.33788646925441e-11,0.297707108447731,0.338,0.139,4.09406638456541e-07
"THUMPD3-AS1",1.36723829421768e-11,0.2749598169657,0.389,0.17,4.18388590413551e-07
"CD83",1.44420542897709e-11,-0.636287962455664,0.503,0.746,4.41941303321279e-07
"H3F3A",1.55992790895317e-11,-0.498265005093296,0.599,0.758,4.77353539418759e-07
"UBB",1.64919075536143e-11,-0.39044789098887,0.083,0.342,5.04668863048151e-07
"PTK2B",2.40053616013957e-11,0.454632380763563,0.561,0.332,7.3458807036431e-07
"RHEX",2.52140117343956e-11,0.371310306496802,0.395,0.178,7.7157397308424e-07
"MFSD4B",2.77006324831158e-11,0.360421572667136,0.484,0.248,8.47667054615826e-07
"CCDC88A",3.03863869025357e-11,0.324405196304718,0.274,0.102,9.29853825604496e-07
"JAK2",3.41463373318793e-11,0.38292623605689,0.516,0.27,1.04491206869284e-06
"CNTRL",3.54801173324076e-11,0.454317486940655,0.675,0.445,1.085727070489e-06
"ENTPD1",3.61889638379702e-11,0.351511583938809,0.42,0.198,1.10741848240573e-06
"PIK3C3",4.0327934946592e-11,0.307630990871368,0.427,0.205,1.23407513730066e-06
"LMBRD1",4.39711071963617e-11,0.446779680667262,0.822,0.636,1.34555985131586e-06
"HLA-DPB1",4.90411606733873e-11,-0.473938564578837,0.605,0.809,1.50070855776633e-06
"CORO1C",5.16458660187704e-11,0.263552544905113,0.318,0.129,1.58041514604039e-06
"TRIP11",6.08328556035319e-11,0.315674629906025,0.325,0.136,1.86154621432368e-06
"TTN",6.20069680690515e-11,0.535555733350407,0.618,0.399,1.89747522988105e-06
"ENTPD1-AS1",6.47511528769121e-11,0.465339064139652,0.497,0.273,1.98145002918639e-06
"TSBP1",6.47921841242416e-11,0.310869599441463,0.21,0.067,1.98270562638592e-06
"FBXL17",6.60375861552745e-11,0.527420730315589,0.809,0.658,2.02081617393756e-06
"PABPC1",6.7980844842799e-11,-0.482225899329832,0.618,0.778,2.08028183303449e-06
"ITPR1",6.79930775895801e-11,0.446205994420225,0.783,0.562,2.08065616731874e-06
"FCHSD2",6.88023447045162e-11,0.382538479559434,0.968,0.877,2.1054205503029e-06
"SLC16A7",7.64003392585837e-11,0.387011247772215,0.484,0.255,2.33792678165192e-06
"LEMD3",7.87945683714777e-11,0.329572658066175,0.376,0.171,2.41119258673559e-06
"TRIM22",9.91393293511358e-11,0.385105121737433,0.643,0.407,3.0337626174741e-06
"CCM2",1.05700343004245e-10,0.397918874513058,0.484,0.253,3.23453619627289e-06
"DDX17",1.12530976871999e-10,0.387409420218976,0.866,0.76,3.44356042326004e-06
"ZMYND11",1.24863965977433e-10,0.309861202548953,0.344,0.15,3.82096222287543e-06
"SETX",1.25683290872988e-10,0.40048504732855,0.631,0.411,3.84603438400431e-06
"DOCK2",1.34955668072665e-10,0.418764854848391,0.86,0.739,4.12977839869162e-06
"LDAH",1.40817522967818e-10,0.252073261515897,0.255,0.092,4.30915702033821e-06
"AC087854.1",1.42990239764784e-10,0.309029688970121,0.395,0.189,4.37564432704215e-06
"RBM39",1.59579702576219e-10,-0.418007771084435,0.783,0.878,4.88329847853486e-06
"AP3B1",1.72154582086296e-10,0.54140697601098,0.764,0.578,5.26810236642275e-06
"DDX21",1.84425057746723e-10,-0.504442046444484,0.338,0.569,5.64359119210747e-06
"MAPKAP1",2.00495360780529e-10,0.475005920693818,0.541,0.327,6.13535853524497e-06
"TRIO",2.04197339017659e-10,0.504250733198052,0.822,0.647,6.24864277127937e-06
"NOP53",2.4445932092496e-10,-0.362885093887881,0.121,0.369,7.48069967962469e-06
"RPRD1A",2.54501846858981e-10,0.297402245669922,0.414,0.201,7.78801101573169e-06
"DMXL1",3.28466609686498e-10,0.419683086580389,0.745,0.525,1.00514067230165e-05
"PTPRK",3.34039348835133e-10,0.657231672574931,0.503,0.307,1.02219381137039e-05
"FCRL5",3.46309312060216e-10,0.480231918406931,0.49,0.278,1.05974112583547e-05
"TRANK1",4.47796895302892e-10,0.271700184450102,0.338,0.149,1.37030327931638e-05
"E2F5",4.65180879144361e-10,0.285330506954332,0.318,0.137,1.42350000826966e-05
"AKAP11",4.69080660950083e-10,0.304590536551317,0.42,0.211,1.43543373057335e-05
"LYST",4.80698458760667e-10,0.497538247429023,0.656,0.456,1.47098535365352e-05
"TBC1D9",5.0610072859124e-10,0.385083995111365,0.898,0.695,1.54871883956205e-05
