"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"TMED8",0.000191294620677684,0.27278251571756,0.242,0.069,1
"AC053513.1",0.000192387093626962,0.379822991235869,0.424,0.176,1
"BAZ2B",0.000193219119630891,0.539806559728556,0.758,0.502,1
"PFDN5",0.000197506050507152,-0.504389400843667,0.091,0.414,1
"AMMECR1",0.000198063786236941,0.314702960036101,0.303,0.101,1
"AFF3",0.000206312444484531,0.785714729319432,0.758,0.633,1
"SH2D1B",0.000213386164673583,0.380214094206188,0.364,0.141,1
"MAN2B2",0.000218093961899256,0.25189829072416,0.182,0.043,1
"ITGB2-AS1",0.000219630456407639,0.264285053049878,0.394,0.15,1
"USP47",0.000221746761552036,0.556848228678201,0.848,0.651,1
"ARFIP1",0.000221899028555297,0.316968380612912,0.364,0.134,1
"RAB27B",0.000229750484959026,0.296945012442259,0.424,0.169,1
"ZNF217",0.000240333948006863,0.483215474998071,0.485,0.229,1
"TXNIP",0.000240840057621324,0.494005523847934,0.909,0.791,1
"CPB2-AS1",0.000242227775318639,0.320752004708906,0.303,0.102,1
"SMYD3",0.000244746437134959,0.587763837573863,0.939,0.796,1
"FUT10",0.000249680382306068,0.263290188929455,0.152,0.032,1
"CASP10",0.000260755517419789,0.258137899736571,0.303,0.101,1
"GFOD1",0.00026703842604565,0.641381738889869,0.485,0.249,1
"IL10RB",0.000267565496143012,0.25662166728919,0.303,0.101,1
"PSD4",0.00027814550815477,0.25608294620717,0.364,0.135,1
"PDK3",0.000279141183559957,0.265743057257739,0.424,0.168,1
"ATM",0.000280204181523116,0.592472138408922,0.97,0.8,1
"PDCD10",0.000281111949430235,0.28434984304659,0.455,0.19,1
"CTSC",0.000282755173234027,0.340225313083895,0.545,0.252,1
"DDX60L",0.000283900481902022,0.38261891273282,0.424,0.178,1
"NCOA2",0.000286610474819558,0.550521996042356,0.909,0.625,1
"EXOC4",0.000289109379984762,0.45751080922144,0.909,0.778,1
"DCAF10",0.000295921606803661,0.395325668231586,0.303,0.107,1
"RAB29",0.000295983585000518,0.301184635861407,0.333,0.12,1
"NFAT5",0.000299644269875459,0.428127002440346,0.667,0.383,1
"CFL1",0.000300986519612365,-0.547761178096585,0.273,0.56,1
"KLF11",0.000301105232935655,0.280194213555279,0.182,0.045,1
"ARHGAP42",0.000309166267531838,0.31066150700208,0.212,0.057,1
"AC009093.2",0.000310969625619154,0.367307967822421,0.424,0.177,1
"SLCO3A1",0.000311871915954622,0.478004151558921,0.727,0.377,1
"LCLAT1",0.000314299872762001,0.324143432905615,0.424,0.172,1
"IFNAR2",0.000318218583992682,0.42254713696661,0.606,0.306,1
"ERMP1",0.000327127244528256,0.34345321502712,0.424,0.182,1
"ARHGAP26",0.000332020055196156,0.546535854242064,0.848,0.652,1
"PIK3C3",0.000332912720761596,0.43364484584994,0.485,0.234,1
"GALNT10",0.000336587905971951,0.308460598808808,0.545,0.25,1
"FYB1",0.000350185315887758,0.558493450707209,0.879,0.612,1
"TAF2",0.0003625706207351,0.480193242790904,0.576,0.315,1
"SAP30L-AS1",0.000363614247437416,0.27278251571756,0.242,0.074,1
"GZMK",0.000364788760371407,-0.598129216012445,0.182,0.479,1
"ZER1",0.000370818351127252,0.259048404683731,0.333,0.12,1
"LINC00623",0.000384382623247822,0.335145926963087,0.455,0.205,1
"ATP11C",0.000385810201752815,0.306864422068812,0.364,0.138,1
"RNF170",0.000388429789653471,0.278581362586978,0.182,0.046,1
"UBB",0.000400868064059585,-0.493418283022663,0.091,0.394,1
"PRKDC",0.000410726924330654,0.306248105203239,0.727,0.387,1
"PHKB",0.000414180100896835,0.527988242589964,0.545,0.304,1
"RFX3-AS1",0.00041639533278805,0.378117036137892,0.424,0.19,1
"C2CD3",0.000422631347169622,0.308679172408331,0.303,0.104,1
"RNASEH2B",0.000422893373643702,0.335145926963087,0.424,0.181,1
"TRERF1",0.00042741211004628,0.48140808549116,0.606,0.338,1
"STYK1",0.000434501241963831,0.290757264411069,0.303,0.107,1
"DIPK1A",0.00045188679430853,0.529387611140758,0.485,0.245,1
"JAKMIP2",0.00045604353546334,0.31627327337668,0.394,0.162,1
"KLHDC10",0.000473797469699612,0.25608294620717,0.303,0.106,1
"RELCH",0.00047628454947349,0.352772113977357,0.576,0.292,1
"SLX4IP",0.000480198550576751,0.430997835702733,0.333,0.13,1
"ATXN7L1",0.00048663442898619,0.574220433852699,0.545,0.299,1
"RPS6KC1",0.000496271993187707,0.296014731037678,0.545,0.256,1
"VPS41",0.000496627723229628,0.269619535293262,0.515,0.233,1
"ABCB1",0.00050109621640494,0.380259496954878,0.636,0.358,1
"ZMAT4",0.000510923348135783,0.631596295264015,0.758,0.515,1
"STK39",0.000514675002440496,0.512002126916853,0.848,0.611,1
"TOMM7",0.00051611501841822,-0.488707778611397,0.121,0.419,1
"CD63",0.000517473407365604,-0.501763931436843,0.212,0.502,1
"RAP2C-AS1",0.000525635389347316,0.402983459533136,0.303,0.11,1
