"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"SHPRH",8.28282207165057e-06,0.267761931775301,0.331,0.18,0.253462638214579
"ALOX5AP",8.6070719844495e-06,-0.263965652473408,0.048,0.213,0.263385009796139
"FGFBP2",8.81613115625873e-06,-0.379620518369875,0.129,0.308,0.269782429512673
"ZNF609",8.83059314290015e-06,0.331108944512372,0.371,0.211,0.270224980765888
"PDSS2",8.85950234021302e-06,0.361585726413692,0.379,0.224,0.271109631112859
"AF165147.1",9.15846942303329e-06,0.448143468229954,0.46,0.301,0.280258322814242
"LARP4B",9.18887338855014e-06,0.278887827319703,0.411,0.245,0.281188714563023
"ATP2C1",9.32530807557952e-06,0.273044892571851,0.339,0.188,0.285363752420809
"SNX13",9.37846003738451e-06,0.388350462081071,0.427,0.271,0.286990255604003
"AGTPBP1",9.41031599904713e-06,0.326045423416929,0.798,0.646,0.287965079886841
"IQGAP1",9.66017627741862e-06,0.279934145553265,0.581,0.385,0.295611054265287
"SGMS1",9.73416950377478e-06,0.360002767493237,0.468,0.307,0.297875320985012
"LRCH1",9.97492597667006e-06,0.251573963014843,0.306,0.158,0.30524270981208
"MAML2",1.00587621406667e-05,0.670407845393051,0.621,0.448,0.307808180266542
"CDK5RAP2",1.07868191850148e-05,0.271114496549114,0.355,0.199,0.330087453880637
"DIPK1A",1.08069008660145e-05,0.385528871399038,0.419,0.266,0.330701973400911
"CHCHD3",1.09251227631392e-05,0.360074802915203,0.379,0.229,0.334319681674823
"GSK3B",1.0960183147331e-05,0.326676156483914,0.581,0.402,0.335392564491477
"YPEL5",1.09918531236511e-05,-0.398370618040195,0.242,0.415,0.336361697436848
"SCFD2",1.20145242023184e-05,0.399849292319633,0.468,0.318,0.367656455115146
"KRTCAP2",1.22715303139049e-05,-0.269802081490215,0.073,0.239,0.375521099135804
"RERE",1.31523932132472e-05,0.350382727982798,0.5,0.338,0.402476384718579
"COMMD10",1.32558337935719e-05,0.461436338692785,0.492,0.331,0.405641769917095
"ACBD6",1.35178211720508e-05,0.284916449494274,0.476,0.295,0.413658845685927
"PRKCH",1.35341204010694e-05,0.285338506117159,0.976,0.905,0.414157618393126
"ANK3",1.35689665435146e-05,0.482063696900829,0.774,0.691,0.415223945198091
"FAM107B",1.37944858893329e-05,0.296834144954988,0.597,0.406,0.422125062699475
"LTB",1.40703407556709e-05,-0.465262111401118,0.194,0.372,0.430566497464286
"ITCH",1.47841045820754e-05,0.321137266040976,0.718,0.564,0.452408384316089
"HLCS",1.48633910334728e-05,0.299295382471272,0.315,0.172,0.454834629015301
"ARPC3",1.48674259895278e-05,-0.304402458330631,0.21,0.399,0.45495810270554
"MCTP2",1.50211991931872e-05,0.433381502730971,0.702,0.579,0.459663716510721
"RAP1GDS1",1.51089001551357e-05,0.372658229958434,0.5,0.349,0.462347453647306
"TRDC",1.52282345855494e-05,-0.428827218675909,0.234,0.414,0.465999206552398
"TBC1D22A",1.52785967476943e-05,0.296114262893773,0.589,0.425,0.467540339076192
"TESPA1",1.594092249266e-05,0.290701690884252,0.242,0.119,0.487808169197889
"RORA",1.59651261821484e-05,0.392659637455053,0.911,0.847,0.488548826299923
"TRAT1",1.64351357218556e-05,0.368346155937153,0.306,0.167,0.502931588224502
"UQCRB",1.66777619706451e-05,-0.269618395789937,0.137,0.323,0.510356194063711
"COX8A",1.67662107527566e-05,-0.252856757298183,0.073,0.238,0.513062815245105
"GTF2I",1.68601816153367e-05,0.259928162211594,0.476,0.303,0.515938417610918
"PARP4",1.73770591776994e-05,0.283013650368146,0.508,0.334,0.531755387896781
"UQCR11",1.75477659626216e-05,-0.264902680364523,0.097,0.267,0.536979186222183
"LCORL",1.87519251920146e-05,0.36469798751311,0.387,0.242,0.573827662800839
"TXK",1.89179771227306e-05,0.478453302387213,0.444,0.291,0.57890901793268
"GBP2",1.92001347502395e-05,0.341875357861357,0.452,0.305,0.587543323492079
"ZNF207",1.92200220236837e-05,0.269222471221126,0.548,0.365,0.588151893946746
"TGFBR3",1.98519028123177e-05,0.395400145307508,0.726,0.595,0.607488077959734
"CD2AP",2.14770480331297e-05,0.372369508501905,0.387,0.246,0.6572191468618
"SFMBT2",2.34638517921864e-05,0.385202727602173,0.46,0.313,0.718017328692695
"DDX10",2.36479270057663e-05,0.290112948586588,0.29,0.155,0.723650214303455
"RAD51B",2.40756788608478e-05,0.445788367653813,0.597,0.441,0.736739848820804
"FAM172A",2.43747305795363e-05,0.268839358775696,0.871,0.73,0.74589113046439
"SET",2.52737363654907e-05,-0.315684078286729,0.21,0.389,0.773401606520382
"BRWD3",2.55476159521405e-05,0.277670538546764,0.339,0.194,0.78178259575145
"DOP1A",2.57034704739109e-05,0.304079164571256,0.347,0.208,0.786551899972148
"MAN1A1",2.59615878778919e-05,0.372890207891741,0.331,0.19,0.794450550651371
"TPP2",2.62715973915676e-05,0.302131494013789,0.605,0.432,0.80393715177936
"TANC2",2.72241385715039e-05,0.250571172327641,0.427,0.263,0.83308586442659
"MPP7",2.72243424049533e-05,0.288046557635058,0.565,0.383,0.833092101933976
"R3HDM2",2.8405040962788e-05,0.263788627401137,0.524,0.342,0.869222658502276
"FOCAD",2.88372293243668e-05,0.284197319277063,0.306,0.17,0.882448054554949
"XPR1",2.94781529799393e-05,0.265462281743895,0.484,0.316,0.902060959339122
"ABI1",3.02720710964552e-05,0.294050408359194,0.653,0.488,0.926355647622627
"CHD9",3.09392432543919e-05,0.297267777372106,0.54,0.367,0.946771782827646
"CORO1A",3.11789402855033e-05,-0.358896145108028,0.355,0.511,0.954106751676685
"PPP2R5E",3.15161425426011e-05,0.337626027633246,0.452,0.296,0.964425477946135
"ZNF217",3.34251527470865e-05,0.264023041661496,0.315,0.18,1
"FAM214A",3.34419829866569e-05,0.277352243380719,0.5,0.333,1
"SLC10A7",3.42786374386864e-05,0.303846042310362,0.25,0.129,1
"SLC25A6",3.46966929864324e-05,-0.283993510873038,0.145,0.315,1
"URI1",3.49828323225964e-05,0.279010144571008,0.468,0.305,1
"ZNF506",3.53842156709257e-05,0.250863892243554,0.363,0.214,1
"KPNA1",3.59029560528007e-05,0.288907229183359,0.387,0.232,1
"NCBP1",3.61422820244984e-05,0.26213698450822,0.331,0.196,1
