"","X","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"93","HLA-A",3.00982580448168e-155,-0.900033390723147,0.682,0.917,9.21036794429438e-151
"94","RPL24",5.09168395589636e-152,-0.86795431844378,0.234,0.71,1.55810620734384e-147
"95","RPL27",2.04310815134226e-151,-0.871721011326469,0.196,0.679,6.25211525392246e-147
"96","ETS1",5.46847285114956e-144,0.837229233022438,0.915,0.686,1.67340737718028e-139
"97","PTMA",2.3162055168161e-138,-0.879077741170493,0.556,0.863,7.08782050200895e-134
"98","RPL6",7.70133134005393e-135,-0.806231743330752,0.321,0.751,2.3566844033699e-130
"99","MT-CO2",1.54441518077176e-134,-0.776513989341324,0.961,1,4.72606489467968e-130
"100","MT-ND3",2.31513108719158e-134,-0.827154781682268,0.97,1,7.08453263991495e-130
"101","PFN1",3.39051142123334e-130,-0.98083603603181,0.246,0.675,1.03753040001161e-125
"102","RACK1",7.64096185482907e-124,-0.769239210450575,0.195,0.631,2.33821073719624e-119
"103","EEF1G",2.45088164546832e-123,-0.800062058701405,0.179,0.615,7.4999429232976e-119
"104","AC016074.2",1.32011585774455e-115,0.503315559979779,0.449,0.15,4.0396865362841e-111
"105","LINC00861",1.50129749958806e-114,0.743567417578757,0.741,0.408,4.59412047848941e-110
"106","RPLP0",3.76995927746505e-113,-0.738222381036938,0.199,0.611,1.15364523849708e-108
"107","EEF1B2",5.22244254889202e-112,-0.73536340925781,0.156,0.575,1.59811964438645e-107
"108","FLI1",1.40040250104907e-109,0.626517496703569,0.623,0.284,4.28537169346026e-105
"109","MBNL1-AS1",1.5042505203144e-106,0.264263039866552,0.213,0.042,4.6031570172141e-102
"110","MT-CYB",9.43103697103166e-103,-0.685099298379874,0.92,1,2.8859916235054e-98
"111","RPL22",6.49790574874859e-99,-0.678736829761696,0.205,0.602,1.98842413817456e-94
"112","ARHGAP15",2.25194275521344e-96,0.609586112164322,0.999,0.98,6.89117002522865e-92
"113","MT-ATP6",1.7356456422165e-95,-0.62919340829652,0.974,1,5.31124922974671e-91
"114","CTSS",5.41581556453718e-94,0.420723110287982,0.492,0.193,1.65729372090402e-89
"115","NACA",9.85771806574842e-94,-0.64829607826219,0.194,0.57,3.01656030529968e-89
"116","H3F3B",1.8777967806503e-92,-0.709754749066889,0.39,0.7,5.74624592846797e-88
"117","MT-ND1",2.09243929429644e-91,-0.66434929038584,0.918,0.999,6.40307348447655e-87
"118","THEMIS",1.12098167271564e-89,0.91713785812486,0.835,0.652,3.43031601667712e-85
"119","ACTB",5.67921757600528e-87,-0.780836949513812,0.593,0.827,1.73789737043338e-82
"120","TOMM7",8.72556997319818e-86,-0.589497167041848,0.153,0.514,2.67011166749838e-81
"121","ATM",1.0231408757707e-85,0.6381929845689,0.949,0.828,3.13091339394592e-81
"122","CALM1",1.50844503053329e-85,-0.717709901972868,0.412,0.711,4.61599263793492e-81
"123","DENND2D",9.91175680229961e-85,0.304768983133998,0.331,0.105,3.0330966990717e-80
"124","BTG1",8.06359440042666e-83,-0.616659770510906,0.669,0.86,2.46754052247456e-78
"125","IKZF1",1.16293552919231e-82,0.631820486208317,0.878,0.677,3.55869901288138e-78
"126","HCST",1.72107073361049e-81,-0.63124817316094,0.164,0.513,5.26664855192145e-77
"127","PTPRC",4.4921974346846e-77,0.424207679656128,0.999,0.995,1.37465733698784e-72
"128","RASA1",6.01690866661673e-77,0.52705314001798,0.615,0.331,1.84123422107139e-72
"129","RPS10",9.86184859260285e-77,-0.560779610905369,0.153,0.495,3.0178242878224e-72
"130","COX4I1",6.13205560627635e-76,-0.544005666542763,0.128,0.465,1.87647033607663e-71
"131","CD3D",1.04159775886752e-75,-0.603558128643732,0.247,0.567,3.18739330191051e-71
"132","RPL4",1.72487623020528e-73,-0.570428976977254,0.255,0.577,5.27829375205118e-69
"133","SLFN5",6.08905919678949e-73,0.465455021974472,0.545,0.268,1.86331300480955e-68
"134","CD52",6.84076756443485e-73,-0.627093643104521,0.351,0.645,2.09334328239271e-68
"135","RESF1",1.5980316376404e-72,0.510126009204239,0.716,0.435,4.8901366143434e-68
"136","ANKRD36",9.53465866750963e-72,0.4614525859806,0.569,0.29,2.91770089884462e-67
"137","CXCR4",1.0160313430109e-71,-0.634686801625196,0.321,0.626,3.10915751274767e-67
"138","IL32",1.25740146787206e-71,-0.731303487515078,0.302,0.595,3.84777423183529e-67
"139","SATB1-AS1",4.24449487695632e-71,0.630827290229069,0.476,0.227,1.2988578772974e-66
"140","ARHGEF3",1.60245715272883e-70,0.58377274165991,0.658,0.387,4.90367913306549e-66
"141","S100A4",2.1143780633196e-70,-0.746478298800348,0.25,0.556,6.47020831156432e-66
"142","CFL1",3.72386513217296e-70,-0.631095023538852,0.245,0.553,1.13953996909625e-65
"143","AC022075.1",5.52863996463865e-70,0.351844544347591,0.352,0.132,1.69181911557907e-65
"144","AC079793.1",9.41836794431498e-70,0.599589340773975,0.853,0.662,2.88211477463983e-65
"145","NKG7",2.09315585998711e-69,-1.16688131676884,0.213,0.502,6.40526624714655e-65
"146","LCP2",8.65959838501723e-69,0.461151407451815,0.63,0.35,2.64992370179912e-64
"147","SLC16A7",2.42512861704494e-68,0.515468675523758,0.613,0.339,7.42113608101922e-64
"148","C1orf112",1.01566620392162e-67,0.336886167527273,0.313,0.11,3.10804015062056e-63
"149","INPP4A",2.43477292249648e-67,0.479151105695462,0.695,0.42,7.45064862013148e-63
"150","AC245297.3",3.56479984009305e-67,0.382707249889055,0.483,0.225,1.09086439906688e-62
"151","ITK",2.18016997591529e-66,0.613890098209156,0.868,0.713,6.67153814329838e-62
"152","PIP4K2A",9.23622974434696e-66,0.586365565420663,0.894,0.73,2.82637866406761e-61
"153","HINT1",2.2542504934822e-65,-0.500395191839439,0.134,0.443,6.89823193510487e-61
"154","FYB1",2.96428106128258e-65,0.543800882230999,0.912,0.752,9.07099647563082e-61
"155","AL592183.1",7.92430675690426e-65,0.289729603448788,0.254,0.08,2.42491711068027e-60
"156","ANKRD44",1.20325632163984e-64,0.463363072886551,0.988,0.933,3.68208466985008e-60
"157","TNFAIP8",4.97489582496105e-64,0.646298735455854,0.74,0.517,1.52236787139633e-59
"158","NEK7",2.76397659482415e-63,0.531682712982499,0.641,0.374,8.45804477782137e-59
"159","OPRM1",1.30695783296202e-61,0.317644541046604,0.271,0.093,3.99942166464707e-57
"160","SLAMF6",7.03912508795593e-61,0.309864774852003,0.285,0.101,2.1540426681654e-56
"161","OXNAD1",1.10889404732601e-60,0.632782642218414,0.719,0.516,3.39332667422231e-56
"162","EEF1D",2.09012237500498e-60,-0.482850856745756,0.175,0.47,6.39598347975274e-56
"163","ZBTB20",5.28303388382352e-60,0.539876664354623,0.958,0.876,1.61666119878884e-55
"164","UBC",6.09523851560894e-60,-0.52960944737231,0.211,0.497,1.86520393816149e-55
"165","AC002463.1",1.41957282415638e-59,0.314591131567169,0.291,0.106,4.34403479920095e-55
"166","RPL36AL",3.40529540754427e-59,-0.470727334743314,0.137,0.428,1.04205444766262e-54
"167","TRG-AS1",4.06307034601455e-59,0.461286457491752,0.387,0.171,1.24334015658391e-54
"168","IL7R",1.12005879105055e-58,0.606084194412805,0.808,0.658,3.42749190649378e-54
"169","TTC13",2.15981582369941e-58,0.286642668470173,0.28,0.1,6.60925240210255e-54
"170","RCSD1",4.2973629970234e-58,0.396501643009511,0.52,0.266,1.31503605071913e-53
"171","MTFR1",1.35452545442891e-57,0.401539957164329,0.484,0.244,4.14498334309791e-53
"172","ST8SIA4",4.28620729176471e-57,0.427358614570088,0.38,0.168,1.31162229335292e-52
"173","FTX",3.01365611454855e-56,0.536964811393558,0.857,0.684,9.22208907613e-52
"174","C11orf65",3.87995339174245e-56,0.364943923582927,0.412,0.19,1.18730453740711e-51
"175","DDX17",5.89216220944948e-56,0.408685721791051,0.887,0.727,1.80306055771364e-51
"176","RUNX1",1.04688614728645e-55,0.606860410846238,0.804,0.621,3.20357629931127e-51
"177","ABCD2",2.53046764102088e-55,0.401856519603238,0.373,0.166,7.74348402828798e-51
"178","CYBA",2.6246306265619e-55,-0.567267530313217,0.34,0.594,8.03163218034206e-51
"179","TRAF3IP3",8.52727433673885e-55,0.379260923932918,0.618,0.358,2.60943121978546e-50
"180","H3F3A",3.19732985356298e-54,-0.513945213407278,0.461,0.694,9.78414908488806e-50
"181","HIVEP2",5.01549759890989e-54,0.575440894896076,0.694,0.474,1.53479242024242e-49
"182","IKZF3",7.82360136156695e-54,0.421898169170084,0.596,0.343,2.3941002526531e-49
"183","RBMS1",1.41649118820728e-53,0.511571310015558,0.636,0.396,4.3346046850331e-49
"184","TTN",1.44293676780464e-53,0.518169148035015,0.444,0.226,4.41553080315898e-49
"185","CNTRL",2.38532421541927e-53,0.406669129054935,0.548,0.304,7.29933063160452e-49
"186","KANSL1L",1.15306311416876e-52,0.346925277038924,0.322,0.132,3.52848843566782e-48
"187","NCK2",1.41571894379097e-52,0.43224753155588,0.632,0.387,4.33224153989475e-48
"188","PFDN5",2.38367420726174e-52,-0.435191039171862,0.164,0.438,7.29428144164164e-48
"189","IPCEF1",5.37236636852802e-52,0.389529052599706,0.425,0.206,1.64399783243326e-47
"190","AC010894.3",8.6444043968797e-52,0.326268965305684,0.442,0.215,2.64527418948916e-47
"191","PDE7A",8.9147427869973e-52,0.581351411627437,0.832,0.678,2.72800044024904e-47
"192","AC007038.1",9.99677100059054e-51,0.264852559323647,0.263,0.097,3.05911189389071e-46
"193","RAB30-DT",6.32433606442996e-50,0.250056773271988,0.213,0.071,1.93531007907621e-45
"194","AC010609.1",6.631445616862e-50,0.378261591150872,0.473,0.249,2.02928867321594e-45
"195","PRKACB",1.43931913568815e-49,0.48549228666285,0.716,0.499,4.40446048711932e-45
"196","JUNB",2.24421065167626e-49,-0.556104835103873,0.156,0.414,6.86750901519451e-45
"197","MYL6",1.28144455980485e-48,-0.50041655003016,0.226,0.483,3.92134849745883e-44
"198","BTF3",2.16615501009808e-48,-0.403484136385841,0.144,0.404,6.62865094640114e-44
"199","PABPC1",2.70488560574626e-48,-0.492346034294195,0.611,0.797,8.27722044214413e-44
"200","ELMO1",3.72355564465352e-48,0.469491473658149,0.838,0.66,1.13944526282042e-43
"201","AC087854.1",4.27465608508122e-48,0.309319978535328,0.348,0.156,1.3080875085957e-43
"202","ITGA6",9.90427021167843e-48,0.430058750215869,0.476,0.257,3.03080572747572e-43
"203","TMEM161B-AS1",2.72995372487179e-47,0.342734926344558,0.343,0.154,8.35393139348016e-43
"204","GIMAP5",4.53090210072031e-47,0.27171025531481,0.335,0.147,1.38650135184142e-42
"205","COX7C",5.65859639696723e-47,-0.414732669834283,0.186,0.445,1.73158708343594e-42
"206","TRIP11",6.59651967162893e-47,0.29418002320196,0.313,0.133,2.01860098471517e-42
"207","MAP4K4",1.01536375711918e-46,0.387738206057116,0.602,0.365,3.10711463316039e-42
"208","GOLGA8B",1.01804969000532e-46,0.307572705892783,0.496,0.267,3.11533385638529e-42
"209","CLCN3",6.62779231601913e-46,0.270451497905245,0.232,0.085,2.02817072662501e-41
"210","SEMA4D",1.7325308621713e-45,0.396165082690161,0.643,0.422,5.30171769133041e-41
"211","NR3C2",2.93952042985539e-45,0.64479779828303,0.681,0.498,8.99522646740048e-41
"212","MSL3",6.28680940442655e-45,0.253073612890502,0.313,0.135,1.92382654584857e-40
"213","MT-ND4",1.86726478646446e-44,-0.369851305266386,0.949,1,5.71401697305989e-40
"214","TRAC",1.91095451951022e-44,-0.451309200659484,0.283,0.527,5.84771192515323e-40
"215","SERF2",2.31659897556087e-44,-0.435933147123665,0.232,0.479,7.08902452511383e-40
"216","SUCLG2",2.41301650621219e-44,0.44236958235574,0.749,0.553,7.38407181065993e-40
"217","CCL5",2.54714068602155e-44,-0.904784667029049,0.36,0.544,7.79450521329455e-40
"218","DOCK2",4.30534906161186e-44,0.43783510870173,0.809,0.634,1.31747986634385e-39
"219","S100A6",2.02821253028827e-43,-0.442789158413224,0.185,0.431,6.20653316393514e-39
"220","GRAP2",2.06692335762434e-43,0.451265205375728,0.664,0.446,6.32499216666624e-39
"221","SNHG14",3.13353772025328e-43,0.421022607052611,0.652,0.428,9.58893877774707e-39
"222","INTS6",3.65101917687634e-43,0.382554108795664,0.368,0.181,1.11724837831593e-38
"223","SH3BGRL3",3.78923399019882e-43,-0.470553670443303,0.179,0.417,1.15954349334074e-38
"224","MT-ND5",4.2223964009819e-43,-0.383063637991046,0.839,0.991,1.29209552266447e-38
"225","TTC39B",5.25115062287093e-43,0.314600839619616,0.395,0.195,1.60690460210473e-38
"226","UQCRB",8.18123202584049e-43,-0.358266536394347,0.098,0.335,2.50353881222745e-38
"227","LEF1",1.50745111899816e-42,0.77077405865533,0.675,0.545,4.61295116924626e-38
"228","LINC00612",2.32964427428058e-42,0.287442918292863,0.258,0.106,7.12894444372599e-38
"229","LTB",2.44282165663381e-42,-0.516562300308853,0.203,0.438,7.47527855146511e-38
"230","ERBIN",3.82839331992949e-42,0.41047681036379,0.742,0.53,1.17152663983162e-37
"231","LINC01550",5.83959205085192e-42,0.335197704246631,0.321,0.148,1.7869735634812e-37
"232","NPAT",7.77806907508449e-42,0.280301986350187,0.403,0.203,2.38016691766661e-37
"233","ARHGAP25",1.31473604935691e-41,0.426276973785101,0.55,0.342,4.02322378463709e-37
"234","VPS13C",1.58007835636816e-41,0.396307498418911,0.809,0.646,4.8351977783222e-37
"235","CELF2",1.62401669875355e-41,0.401781058471975,0.942,0.869,4.96965349985575e-37
"236","ADD3",2.32545623027565e-41,0.426098528971002,0.687,0.488,7.11612861026652e-37
"237","SCML4",3.10289163837329e-41,0.447705808400349,0.643,0.441,9.49515870258611e-37
"238","MT-ND2",4.36197367168619e-41,-0.38674678963591,0.931,0.997,1.33480756327269e-36
"239","CEPT1",6.97887040314477e-41,0.288041384076855,0.33,0.154,2.13560413206633e-36
"240","DOCK11",2.56913401329134e-40,0.369394221142886,0.673,0.458,7.86180699407282e-36
"241","ANKRD36C",3.53429170533288e-40,0.345453536193127,0.503,0.291,1.08152860474891e-35
"242","DOCK10",7.00011579322299e-40,0.481903107872099,0.928,0.845,2.14210543388417e-35
"243","MAML2",8.50361375908652e-40,0.698299504091382,0.826,0.75,2.60219084641807e-35
"244","DGKA",1.74146258745762e-39,0.276067029266661,0.436,0.233,5.32904966387906e-35
"245","SSR4",1.84091591773001e-39,-0.333017502789218,0.077,0.297,5.63338679984559e-35
"246","C22orf34",3.47963606833672e-39,0.356861450892337,0.381,0.196,1.06480343327172e-34
"247","MDFIC",7.89032763141936e-39,0.413626005279342,0.445,0.253,2.41451915849064e-34
"248","PIK3C3",8.04068684245138e-39,0.293918440912308,0.427,0.227,2.46053058065855e-34
"249","CLEC2D",8.3739296346733e-39,0.384234054750331,0.889,0.759,2.56250620750638e-34
"250","LINS1",9.51651394457094e-39,0.256835546659431,0.323,0.151,2.91214843217815e-34
"251","LRRN3",1.13294378499876e-38,0.282023118097312,0.209,0.08,3.4669212764747e-34
"252","TRBC1",2.56357855350489e-38,-0.530054361490085,0.175,0.392,7.84480673158031e-34
"253","SKAP1",2.6517732364402e-38,0.404683055583877,0.973,0.927,8.11469128083065e-34
"254","SENP7",2.89328281735162e-38,0.346775394157857,0.586,0.369,8.85373474937769e-34
"255","DPYD",1.27535976252896e-37,0.44682832329075,0.903,0.828,3.90272840931486e-33
"256","SAMD3",1.60079192485924e-37,0.518341897636976,0.548,0.366,4.89858336926177e-33
"257","LRRC8D",3.0508818147933e-37,0.280937741084916,0.298,0.137,9.33600344144896e-33
"258","TRBC2",9.50345180118969e-37,-0.431246444557833,0.268,0.487,2.90815128568206e-32
"259","PTK2B",1.11260904938877e-36,0.28066520030141,0.382,0.198,3.40469495203456e-32
"260","AFF1",1.89687041768759e-36,0.351220788370175,0.441,0.25,5.80461316516579e-32
"261","MGAT4A",1.91302493469664e-36,0.383665301973887,0.74,0.546,5.8540476026652e-32
"262","NAA16",2.03315877673549e-36,0.353094017212202,0.551,0.344,6.22166917268826e-32
"263","ST6GAL1",2.04805006422038e-36,0.37172251224802,0.552,0.344,6.26723800152078e-32
"264","MT-CO1",2.37773136737878e-36,-0.326875375808791,0.938,1,7.27609575731581e-32
"265","SMG1",2.50114735846349e-36,0.345813522674234,0.63,0.428,7.65376103163412e-32
"266","EIF3K",2.99455911140606e-36,-0.339456578316656,0.136,0.353,9.16365033681368e-32
"267","STAU2",3.14954238291744e-36,0.379545119927346,0.476,0.282,9.63791464596566e-32
"268","SRGN",3.64422110525239e-36,-0.493383909608972,0.397,0.591,1.11516810041828e-31
"269","MFSD4B",3.75988282937224e-36,0.29846650644889,0.339,0.169,1.1505617446162e-31
"270","PRKCQ",4.10030080631826e-36,0.406480113207767,0.763,0.595,1.25473304974145e-31
"271","ZNF638",4.18567242375009e-36,0.349929389605361,0.674,0.468,1.28085761839176e-31
"272","UBB",6.16629076702293e-36,-0.359965795935211,0.151,0.364,1.88694663761669e-31
"273","TRERF1",7.48558332767243e-36,0.384200000530265,0.53,0.334,2.29066335410104e-31
"274","MLLT3",7.57686288003731e-36,0.50525653447923,0.654,0.469,2.31859580992022e-31
"275","PARP8",1.44415486155253e-35,0.492511811219958,0.891,0.793,4.41925829183689e-31
"276","FKBP5",1.64413727963014e-35,0.417401459765321,0.711,0.514,5.0312244893962e-31
"277","DPYD-AS1",2.01279855760274e-35,0.286039088619853,0.3,0.143,6.15936486612014e-31
"278","KIAA0586",2.1994354049752e-35,0.290591725427828,0.346,0.175,6.73049228276462e-31
"279","ZNF831",3.1666069822845e-35,0.339649630803552,0.495,0.299,9.6901340264888e-31
"280","MACF1",3.41380443216058e-35,0.392991486027714,0.719,0.535,1.04465829428546e-30
"281","SLFN12L",3.69757295393054e-35,0.408869108416524,0.686,0.501,1.13149429963229e-30
"282","NDUFA13",3.87061271185536e-35,-0.333161352101858,0.118,0.327,1.18444619595486e-30
"283","CHCHD2",4.69142925257551e-35,-0.330688349785985,0.126,0.336,1.43562426558063e-30
"284","HEATR5B",5.00414693140117e-35,0.301233488681297,0.402,0.218,1.53131900247807e-30
"285","ANKUB1",6.10576655320694e-35,0.313861277545642,0.342,0.173,1.86842562294686e-30
"286","CST7",6.24613048449827e-35,-0.495909400879362,0.147,0.346,1.91137838956132e-30
"287","TBCK",7.15680431390857e-35,0.392429964983333,0.493,0.305,2.19005368809916e-30
"288","ST3GAL1",7.52307697553801e-35,0.30409145885473,0.546,0.338,2.30213678528439e-30
"289","RELCH",1.14357531012905e-34,0.321505569695587,0.488,0.296,3.4994548065259e-30
"290","PCED1B",1.45567158944329e-34,0.423213676746339,0.814,0.657,4.45450063085543e-30
"291","CEP85L",3.28767822343679e-34,0.379276462460144,0.772,0.592,1.00606241315389e-29
"292","TMEM131L",3.46640875310277e-34,0.371107526704714,0.675,0.484,1.06075574253698e-29
"293","CTSW",3.49263816986747e-34,-0.389433945869969,0.148,0.353,1.06878220636114e-29
"294","AC118549.1",3.67975674854186e-34,0.323848563117186,0.504,0.304,1.12604236262129e-29
"295","RNF144A",4.50614750713755e-34,0.284002364574716,0.364,0.191,1.37892619865916e-29
"296","C12orf57",6.95105860920983e-34,-0.286605112548744,0.046,0.232,2.1270934450043e-29
"297","CARD8",7.07824651026173e-34,0.264628219503787,0.381,0.205,2.16601421460519e-29
"298","SRP14",1.02531248561454e-33,-0.333001229780844,0.14,0.346,3.13755873722904e-29
"299","EEA1",1.16922920248981e-33,0.26591175980662,0.296,0.141,3.57795828253905e-29
"300","PTPRK",1.30477759123443e-33,0.524565345239225,0.363,0.202,3.99274990693647e-29
"301","CCNH",1.53376277290059e-33,0.406080109573028,0.713,0.537,4.69346746135309e-29
"302","GZMH",1.60710447269036e-33,-0.57002062070128,0.085,0.273,4.91790039687978e-29
"303","SMARCA2",1.92900427000609e-33,0.378050994658512,0.615,0.436,5.90294596664564e-29
"304","SCFD2",2.17246364814922e-33,0.430589459674561,0.568,0.384,6.64795600970142e-29
"305","CNOT1",2.92888561651251e-33,0.260823881782222,0.518,0.311,8.96268287508994e-29
"306","COMMD6",3.1135948799652e-33,-0.280990174417249,0.045,0.228,9.52791169218151e-29
"307","MBD5",3.41329669988276e-33,0.439937985449389,0.774,0.618,1.04450292313112e-28
"308","STXBP5",3.80900428777507e-33,0.398829388561843,0.632,0.44,1.16559340210205e-28
