"","X","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"56","CST3",2.77871384521311e-47,-1.6180482026614,0.317,0.901,8.50314223773665e-43
"57","MT-ND3",1.85806096395384e-46,-1.29399818498986,0.992,1,5.68585235579514e-42
"58","RPS24",2.06474612489206e-46,-1.3609592208444,0.108,0.835,6.31832961678218e-42
"59","RPL23A",2.38374666097048e-46,-1.2917377125263,0.092,0.805,7.29450315723577e-42
"60","H3F3A",2.56089086757564e-46,-1.37017509178419,0.483,0.94,7.83658214386821e-42
"61","RPS3",3.570577332008e-46,-1.34434190252569,0.058,0.796,1.09263236936777e-41
"62","MT-CO2",1.2401318174899e-45,-1.220500261393,0.992,1,3.79492737470084e-41
"63","TPT1",2.29140875649759e-45,-1.43750807202392,0.125,0.825,7.01193993575827e-41
"64","RPS25",3.27415386361061e-45,-1.34106751382802,0.075,0.788,1.00192382380348e-40
"65","RPS6",3.80769233410771e-45,-1.3315223694975,0.133,0.821,1.1651919311603e-40
"66","EIF1",4.50714489478932e-45,-1.22501763662282,0.2,0.848,1.37923140925448e-40
"67","RPS17",1.18395762466204e-44,-1.28794090719778,0.067,0.778,3.6230287272283e-40
"68","RPL35A",2.1082263951435e-44,-1.23797068436403,0.092,0.788,6.45138359177863e-40
"69","UBC",5.17896732608897e-44,-1.22144137988138,0.1,0.79,1.58481579145649e-39
"70","RPL18",7.70276189664972e-44,-1.30723725241677,0.075,0.777,2.35712216799378e-39
"71","RPL36A",8.10005553637688e-44,-1.24606316464971,0.142,0.812,2.47869799468669e-39
"72","OAZ1",1.43009013061354e-43,-1.22528535199189,0.133,0.804,4.37621880869049e-39
"73","HLA-A",3.25343466131834e-43,-1.44274102018055,0.292,0.868,9.95583540710024e-39
"74","RPS20",3.97504641154659e-43,-1.28168171195483,0.092,0.779,1.21640395239737e-38
"75","RPL39",3.98072021061138e-43,-1.35861774557648,0.1,0.787,1.21814019164919e-38
"76","RPS3A",2.87713435939245e-42,-1.26362945432269,0.092,0.775,8.80431885317683e-38
"77","MBNL1",4.47397134870547e-42,1.04484056684488,0.992,0.944,1.36907997241736e-37
"78","MTRNR2L12",6.50459106183953e-42,1.80050587241955,1,0.761,1.99046991083351e-37
"79","RPL15",7.62165868407794e-42,-1.18581908901815,0.067,0.758,2.33230377391469e-37
"80","RPS4X",1.09211612566119e-41,-1.18146348661597,0.058,0.746,3.34198455613581e-37
"81","RPL9",1.90410784271785e-41,-1.18536200193145,0.092,0.764,5.82676040950089e-37
"82","MTSS1",1.95961047487389e-41,1.02280448281289,1,0.956,5.9966040141616e-37
"83","TYROBP",3.46690743911121e-41,-1.32752239125454,0.258,0.852,1.06090834544242e-36
"84","MT-CYB",1.05274413096893e-40,-1.16200861679804,0.975,1,3.22150231517801e-36
"85","MT-ND1",1.9193033365006e-40,-1.16654648556725,0.933,0.999,5.87326014002549e-36
"86","RPS8",3.72879137302061e-40,-1.22659500508675,0.175,0.805,1.14104744805804e-35
"87","NACA",4.75934217316599e-40,-1.13392114516048,0.133,0.796,1.45640629841052e-35
"88","RPS26",1.15058751919766e-39,-1.17712585183169,0.033,0.712,3.52091286749676e-35
"89","RPL17",2.46744227039091e-39,-1.18110480057238,0.15,0.782,7.55062009162323e-35
"90","DLEU2",4.31082616145643e-39,1.26103649632373,0.9,0.626,1.31915591366728e-34
"91","UBA52",4.74248727259492e-39,-1.16010648906201,0.058,0.723,1.45124853028677e-34
"92","RPS13",1.57429299208119e-38,-1.20990954269215,0.092,0.743,4.81749398506765e-34
"93","RPL36",3.89772730432536e-38,-1.11426273430833,0.033,0.696,1.1927435323966e-33
"94","CYBA",6.6799981636119e-38,-1.15386136600288,0.325,0.861,2.04414623804688e-33
"95","RPL7",1.63734669369574e-37,-1.09254952283291,0.033,0.689,5.01044461737834e-33
"96","RPL12",3.62232726031278e-37,-1.14759585059327,0.058,0.705,1.10846836492831e-32
"97","RPL38",5.26923114271911e-37,-1.03792809795567,0.05,0.694,1.61243742198347e-32
"98","LYST",6.11298361358469e-37,0.993656300309234,1,0.967,1.87063411559305e-32
"99","SLC8A1",1.2051708756162e-36,1.10954801186904,1,0.931,3.68794339647313e-32
"100","RPL7A",2.37884512135579e-36,-1.06309646694999,0.083,0.717,7.27950395586085e-32
"101","RPS21",3.55626078014437e-36,-1.08400437210161,0.117,0.736,1.08825136133198e-31
"102","FCER1G",3.63897205210616e-36,-1.31224630895754,0.45,0.873,1.11356183766501e-31
"103","RPL32",8.29591292537686e-36,-1.11930616447847,0.15,0.757,2.53863231429457e-31
"104","MT-ATP6",1.51551201008685e-35,-0.982662387071439,0.992,1,4.63761830206677e-31
"105","RPL35",3.34565189095141e-35,-0.998386375914512,0.033,0.663,1.02380293515004e-30
"106","HLA-E",1.12693990797014e-34,-0.988780764004747,0.633,0.95,3.44854881237944e-30
"107","CFD",1.12999036756e-34,-1.20671935078098,0.1,0.712,3.45788352377035e-30
"108","MT-ND2",1.14241097724512e-34,-1.00574168872235,0.967,0.999,3.49589183146778e-30
"109","RPL14",2.61917238117573e-34,-0.995385730944581,0.092,0.697,8.01492940363586e-30
"110","RPL5",2.62166241586214e-34,-1.00606912222336,0.067,0.68,8.02254915877974e-30
"111","FTH1",5.7725325547819e-34,-1.17346869343627,0.633,0.94,1.76645268708881e-29
"112","MCTP1",7.91760601818253e-34,1.08268056554126,0.975,0.772,2.42286661762403e-29
"113","DPYD",1.78996263794263e-33,0.950100751257773,1,0.952,5.47746466836824e-29
"114","IFITM2",1.5418619175837e-32,-1.11779234648443,0.142,0.715,4.71825165399788e-28
"115","RPL27",1.54693377527998e-32,-0.928270914970788,0.042,0.646,4.73377204573425e-28
"116","H3F3B",1.67547629106063e-32,-0.986899670958755,0.3,0.798,5.12712499827465e-28
"117","RPL10A",2.06123929742208e-32,-0.95635680270747,0.083,0.673,6.30759837404129e-28
"118","RIPOR2",5.01876134761076e-32,0.951619537629107,0.967,0.743,1.53579115998237e-27
"119","RPL6",6.9738419238747e-32,-0.950298949706473,0.133,0.723,2.1340653671249e-27
"120","RPS5",1.79383756133825e-31,-0.919756771366473,0.05,0.636,5.48932232145117e-27
"121","RPL29",4.01909182905431e-31,-0.954787581084508,0.058,0.64,1.22988229060891e-26
"122","RPL24",6.54536597188219e-31,-0.904380516232532,0.092,0.663,2.00294744105567e-26
"123","HLA-DRA",7.04249480364e-31,-1.22967099808964,0.358,0.842,2.15507383486187e-26
"124","RPS7",1.04203038636259e-30,-0.989938651555897,0.075,0.654,3.18871718530816e-26
"125","AC092546.1",1.59013885966508e-30,0.568099063087506,0.367,0.066,4.8659839244611e-26
"126","PSAP",2.26403847337108e-30,-0.888299914744826,0.95,0.975,6.92818413236283e-26
"127","AOAH",3.56161623127439e-30,1.04211463470755,0.983,0.781,1.08989018293228e-25
"128","SCLT1",5.64865777071678e-30,1.14685572987577,0.942,0.759,1.72854576441704e-25
"129","RTN1",6.97984130181478e-30,0.954307909307131,0.625,0.215,2.13590123676834e-25
"130","EEF1G",7.83764025353878e-30,-0.867656587156334,0.033,0.603,2.3983962939854e-25
"131","TCF7L2",1.08619294102552e-29,0.934212716467704,0.992,0.952,3.3238590188322e-25
"132","S100A11",1.25941692391305e-29,-1.03279732634395,0.217,0.746,3.85394172886634e-25
"133","NOTCH2",2.23816169603864e-29,0.77964961020177,0.958,0.718,6.84899860604785e-25
"134","SERPINA1",7.60113560185588e-29,-0.959085120496471,0.358,0.808,2.32602350552392e-24
"135","PTPRC",1.49426024383149e-28,0.576920776612304,1,0.999,4.57258577214876e-24
"136","CORO1A",4.8821690611949e-28,-0.817821096095481,0.208,0.732,1.49399255441625e-23
"137","SRGN",5.36039051183823e-28,-0.769444901101637,0.5,0.891,1.64033310052762e-23
"138","SH3BGRL3",8.09372419008204e-28,-0.890811652437304,0.108,0.647,2.476760539407e-23
"139","SERF2",9.47999551576307e-28,-0.873603154480244,0.117,0.652,2.90097342777866e-23
"140","GABARAP",1.51360497275419e-27,-0.832709338882505,0.075,0.613,4.63178257712509e-23
"141","RPSA",1.69469741387751e-27,-0.855378414232221,0.075,0.613,5.18594355620655e-23
"142","FYB1",2.006329661548e-27,1.01796654652945,0.908,0.756,6.13956939730303e-23
"143","DENND1A",2.40919295149882e-27,0.852382414925151,0.942,0.669,7.37237135088154e-23
"144","PFDN5",2.74907717516208e-27,-0.82918196538718,0.1,0.645,8.41245106371349e-23
"145","DOCK8",2.77342143969448e-27,0.681599512289281,0.992,0.955,8.48694694760909e-23
"146","CALM2",2.89473528890614e-27,-0.857488355532248,0.275,0.786,8.85817945758167e-23
"147","MYL12A",2.90972659703819e-27,-0.815062817417895,0.058,0.595,8.90405435959656e-23
"148","ACTG1",6.9575040318544e-27,-0.862373332121196,0.175,0.691,2.12906580878776e-22
"149","RACK1",1.29265094401555e-26,-0.826224142015397,0.075,0.607,3.95564115378198e-22
"150","ZEB2",1.34244384173467e-26,0.81092524751055,1,0.987,4.10801240009228e-22
"151","ANKRD44",1.34296268075002e-26,0.760696474106736,1,0.895,4.10960009936314e-22
"152","CD74",1.57748485428623e-26,-1.00374590974992,0.708,0.925,4.8272614026013e-22
"153","XYLT1",1.92213832960904e-26,0.832845896042381,0.9,0.584,5.88193550243661e-22
"154","DOCK2",2.18122424218051e-26,0.718834512348218,1,0.929,6.67476430349656e-22
"155","LST1",7.58454437427784e-26,-0.891073605403179,0.675,0.902,2.32094642397276e-21
"156","GNAI2",9.45066678920315e-26,-0.750097972794867,0.258,0.748,2.89199854416406e-21
"157","FLI1",1.10098069519922e-25,0.769579591581266,0.8,0.445,3.36911102537913e-21
"158","ITM2B",1.67383919484453e-25,-0.8433047109286,0.567,0.881,5.12211532014376e-21
"159","SLC9A9",2.6171489395114e-25,0.875027437917304,0.908,0.639,8.00873746979885e-21
"160","RPL31",3.56156880319409e-25,-0.832875648579325,0.258,0.735,1.08987566946542e-20
"161","COX4I1",4.80276765425975e-25,-0.765364062166334,0.05,0.57,1.46969492988003e-20
"162","EIF3K",4.90186476920651e-25,-0.727392115298446,0.033,0.547,1.50001963802489e-20
"163","CALM1",1.24328454088338e-24,-0.812401866781185,0.108,0.611,3.80457502355724e-20
"164","ATP5F1E",1.63126571402225e-24,-0.778779678543362,0.1,0.608,4.9918362114795e-20
"165","CLEC12A",2.92019758223301e-24,0.784259752268103,0.925,0.769,8.93609662139123e-20
"166","HLA-DPA1",3.16324895686262e-24,-1.00506676597255,0.325,0.771,9.6798581328953e-20
"167","LRRK2",4.01550877558012e-24,0.880880520912193,0.908,0.667,1.22878584041527e-19
"168","LGALS1",6.61104440620528e-24,-0.831761880359657,0.067,0.562,2.02304569874288e-19
"169","NEDD9",1.01084335312539e-23,0.761848599047187,0.917,0.673,3.09328174489901e-19
"170","SLC25A6",2.09010829351897e-23,-0.745438147985462,0.142,0.619,6.39594038899739e-19
"171","IFITM3",2.67302455116796e-23,-1.17500578445754,0.192,0.65,8.17972242902909e-19
"172","JAK2",4.23947561183481e-23,0.873156633077193,0.95,0.687,1.29732193197757e-18
"173","ATG7",4.79209062627222e-23,0.759791232903045,0.85,0.505,1.46642765254556e-18
"174","CDH23",6.41049262021806e-23,0.573258180574263,0.825,0.442,1.96167484671293e-18
"175","FLNA",7.50015659313533e-23,-0.724514490262827,0.25,0.718,2.29512291906534e-18
"176","SH3RF1",1.68401534307615e-22,0.738252284895854,0.608,0.24,5.15325535134732e-18
"177","TLR2",3.72822289048874e-22,0.698485479735122,0.792,0.459,1.14087348671846e-17
"178","FGD4",4.20278008856756e-22,0.751320887143276,0.842,0.546,1.28609273490256e-17
"179","MT-ND4",4.75595129076919e-22,-0.700693259931538,0.983,1,1.45536865448828e-17
"180","LRMDA",4.79843459860579e-22,0.908046390830729,0.875,0.629,1.46836897151936e-17
"181","MARCH1",5.48368362353244e-22,0.846111264682565,0.85,0.637,1.67806202563716e-17
"182","MYL12B",5.68505949391683e-22,-0.677901220915995,0.117,0.591,1.73968505573349e-17
"183","EEF1B2",5.82570302843937e-22,-0.685189175342623,0.033,0.502,1.78272338373273e-17
"184","EMP3",7.07085558259063e-22,-0.81912627250091,0.233,0.682,2.16375251682856e-17
"185","NDUFA13",7.15338582491986e-22,-0.68174712000799,0.025,0.491,2.18900759628373e-17
"186","COX7C",7.51107280302982e-22,-0.686931325711318,0.092,0.558,2.29846338845516e-17
"187","FMNL2",9.15737273992924e-22,1.2001466998784,0.758,0.477,2.80224763214575e-17
"188","S100Z",9.19100585587524e-22,0.684837377651456,0.7,0.318,2.81253970195638e-17
"189","DMXL2",1.03578909795507e-21,0.718782407298376,0.967,0.8,3.16961821865232e-17
"190","ARPC1B",1.0558048853499e-21,-0.683850031632609,0.342,0.752,3.23086852965923e-17
"191","RNF149",1.25304942995937e-21,0.709675679011885,0.975,0.858,3.83445656061867e-17
"192","RHOG",1.38812854098649e-21,-0.658070048994426,0.067,0.53,4.24781214827276e-17
"193","SRGAP2",1.42692515548019e-21,0.62203787019831,0.8,0.421,4.36653366828493e-17
"194","COP1",1.57213662000476e-21,0.670266150694509,0.967,0.858,4.81089527087656e-17
"195","DLEU1",3.88269345537412e-21,0.769037881420872,0.667,0.306,1.18814302427904e-16
"196","HDAC9",4.31850308727517e-21,0.912014940852371,0.708,0.353,1.32150512973707e-16
"197","HSP90AA1",4.90374080489713e-21,-0.767694540168924,0.242,0.666,1.50059372370657e-16
"198","SRSF5",5.17612282783558e-21,-0.708110731494021,0.242,0.68,1.58394534654597e-16
"199","FCGR3A",5.67912689282362e-21,-0.725107093322642,0.708,0.926,1.73786962047295e-16
"200","RPL22",7.32218407370033e-21,-0.678444949286122,0.117,0.567,2.24066154839304e-16
"201","SPRED1",8.40113959269048e-21,1.02077747546535,0.717,0.397,2.57083272675921e-16
"202","JUNB",9.01959589825215e-21,-0.733300639955323,0.292,0.706,2.76008654082414e-16
"203","TOMM7",9.20271785866504e-21,-0.631771070422482,0.058,0.51,2.81612369193009e-16
"204","PPIA",1.01253721100665e-20,-0.671973712810869,0.192,0.644,3.09846511940144e-16
"205","RPL4",1.2957613295845e-20,-0.682133186704071,0.125,0.571,3.96515924466153e-16
"206","ARPC3",1.79336466782801e-20,-0.71476421772596,0.367,0.769,5.48787522002051e-16
"207","TSPO",1.90772944741306e-20,-0.693058191206627,0.058,0.507,5.83784288202872e-16
"208","UQCRB",2.9711694235575e-20,-0.644343857417595,0.025,0.468,9.09207555302832e-16
"209","RPLP0",3.08965333989753e-20,-0.670065314960355,0.033,0.478,9.45464818542044e-16
"210","TUT7",3.18917509638585e-20,0.760238235874957,0.867,0.644,9.75919471245034e-16
"211","EEF1D",3.90491897938111e-20,-0.632246273536472,0.05,0.493,1.19494425688041e-15
"212","USP32",4.17687360206945e-20,0.685034161935981,0.833,0.488,1.27816509096927e-15
"213","WDFY3",5.03421964262033e-20,0.685024000108008,0.767,0.432,1.54052155283825e-15
"214","CRIP1",5.18787699669658e-20,-0.706010738341737,0.042,0.485,1.58754223975912e-15
"215","PLXDC2",6.42042423614731e-20,0.807652538364155,0.933,0.802,1.96471402050344e-15
"216","ITGA4",1.38933843281152e-19,0.66684631897974,0.95,0.869,4.25151453824653e-15
"217","DIAPH2",1.51070674091022e-19,0.714643049840608,0.942,0.751,4.62291369785935e-15
"218","VIM",1.61038437623071e-19,-0.733616697370079,0.267,0.679,4.92793722970358e-15
"219","CDKN1C",1.77866715614203e-19,-0.697469304718784,0.3,0.714,5.44289936451021e-15
"220","TBXAS1",1.83461940604358e-19,0.666606660546854,0.975,0.893,5.61411884443396e-15
"221","MT-CO1",2.23190064687884e-19,-0.706667795843592,1,1,6.82983916951394e-15
"222","RPS10",2.67687977599322e-19,-0.617345267570839,0.025,0.454,8.19151980251684e-15
"223","FRY",2.70214361016401e-19,0.806700490183879,0.908,0.717,8.26882966146289e-15
"224","WDFY2",6.05695495261873e-19,0.632874142004145,0.825,0.548,1.85348878505086e-14
"225","HLA-DPB1",6.22680806936145e-19,-0.828623538811255,0.275,0.689,1.9054655373053e-14
"226","RPL36AL",6.67428946099173e-19,-0.603735344556758,0.058,0.484,2.04239931795808e-14
"227","TMEM170B",6.77181038129653e-19,0.551648542306912,0.567,0.23,2.07224169478055e-14
"228","GNAQ",7.44363126926386e-19,0.697319440110782,0.9,0.701,2.27782560470743e-14
"229","PABPC1",8.85195273724431e-19,-0.643752927457702,0.667,0.897,2.70878605712413e-14
"230","RASA1",1.33780314875839e-18,0.675584160631168,0.783,0.481,4.09381141551554e-14
"231","NCOA2",2.00792821026328e-18,0.535184620572828,0.992,0.876,6.14446111622667e-14
"232","TIMP1",2.06299232596573e-18,-0.679801861653213,0.092,0.511,6.31296281668774e-14
"233","YWHAB",2.21461082036148e-18,-0.629859285829653,0.308,0.691,6.77693057138816e-14
"234","DOCK5",2.76167125885272e-18,0.544162979501988,0.992,0.85,8.45099021921522e-14
"235","SBF2",3.38109165716454e-18,0.617286985920622,1,0.877,1.03464785800892e-13
"236","PPM1L",3.41462600619915e-18,0.749376117078994,0.892,0.721,1.044909704157e-13
"237","DAPK1",3.74427700826695e-18,0.686786444782433,0.858,0.61,1.14578620729977e-13
"238","ASAP1",4.11173755265672e-18,0.727320577139278,0.892,0.715,1.25823280848848e-13
"239","GMFG",4.22922877269841e-18,-0.596423499548223,0.158,0.587,1.29418629673344e-13
"240","BACH1",4.39962097180394e-18,0.701963460654978,0.892,0.77,1.34632801358172e-13
"241","NDUFA4",4.58645260032057e-18,-0.598951833438048,0.05,0.463,1.4035003602241e-13
"242","VTI1A",5.33006494710252e-18,0.676801104455579,0.85,0.613,1.63105317446284e-13
"243","CPPED1",8.84686591418097e-18,0.750854975613023,0.817,0.593,2.70722943839852e-13
"244","CHCHD2",9.27178498462275e-18,-0.573466861883327,0.042,0.453,2.83725892314441e-13
"245","ARHGDIB",1.17980187347264e-17,-0.605289963392967,0.392,0.77,3.61031171301362e-13
"246","VPS13C",1.26344553832726e-17,0.523000153804154,0.942,0.791,3.86626969183524e-13
"247","AC066613.2",1.28844508777678e-17,0.432295600158551,0.533,0.206,3.94277081310572e-13
"248","GRK3",1.50401389915935e-17,0.643525646139111,0.975,0.914,4.60243293281753e-13
"249","ST8SIA4",1.5996306372676e-17,0.807904415509644,0.7,0.416,4.89502971310258e-13
"250","NEAT1",1.9756331385665e-17,0.667596250352788,0.992,0.996,6.04563496732733e-13
"251","TBC1D22A",2.03400031018117e-17,0.61836565898837,0.925,0.708,6.2242443491854e-13
"252","SMAP2",2.05840206802776e-17,0.643574064273122,0.933,0.808,6.29891616837175e-13
"253","SSH2",2.27209896156994e-17,0.645805598613592,0.975,0.843,6.95285003230016e-13
"254","RNASEK",3.44287333437128e-17,-0.606719752548366,0.183,0.584,1.05355366905095e-12
"255","EVI5",3.80763539151805e-17,0.566896316005849,0.942,0.791,1.16517450615844e-12
"256","DISC1",5.11005731616081e-17,0.668239145648721,0.692,0.377,1.56372863931837e-12
"257","DRAP1",7.21593013479495e-17,-0.580953055355938,0.1,0.497,2.2081467805486e-12
"258","KCNQ1OT1",7.72876283934159e-17,0.540450335702048,0.517,0.213,2.36507871646692e-12
"259","EIF4A1",9.45099250649238e-17,-0.58783501178719,0.242,0.633,2.89209821691173e-12
"260","VMP1",1.01220482420624e-16,0.625034601407868,0.958,0.808,3.09744798255353e-12
"261","BTG1",1.55691772655485e-16,-0.683462722393208,0.283,0.652,4.76432393503049e-12
"262","SETBP1",1.61442063609753e-16,0.761064161306671,0.8,0.55,4.94028858852207e-12
"263","SKAP2",2.8288374486716e-16,0.683026424044715,0.8,0.566,8.65652547667998e-12
"264","IRAK3",3.05436944994247e-16,0.675141294998508,0.933,0.792,9.34667595376895e-12
"265","ZNF710",3.22525673492459e-16,0.585891266719091,0.633,0.316,9.86960813454273e-12
"266","HSP90AB1",3.25207489616329e-16,-0.566126784761417,0.067,0.457,9.95167438974928e-12
"267","SLC11A1",5.13336885355888e-16,0.556779571919282,0.783,0.487,1.57086220287755e-11
"268","GSTP1",5.29201557453661e-16,-0.581662396253082,0.083,0.467,1.61940968596395e-11
"269","IFI30",6.00892797981376e-16,-0.688154501420841,0.592,0.838,1.83879205110281e-11
"270","UBE2E2",6.08593858023863e-16,0.781124098062686,0.85,0.727,1.86235806493882e-11
"271","CYBB",6.85364463166525e-16,0.701802990898843,0.9,0.775,2.09728379373588e-11
"272","GAPDH",7.58391883120882e-16,-0.521105246326512,0.042,0.422,2.32075500153821e-11
"273","TPI1",7.89537593486811e-16,-0.529028103992687,0.1,0.481,2.41606398982899e-11
"274","CD52",8.67666332423289e-16,-0.66883074383221,0.242,0.61,2.65514574384851e-11
"275","LINC01504",9.2990439299715e-16,0.419180369796605,0.383,0.124,2.84560043301058e-11
"276","RNF144B",1.01608643769398e-15,0.934920825482665,0.775,0.558,3.10932610798734e-11
"277","CLEC1B",1.15442442735189e-15,0.280015168217687,0.242,0.054,3.53265419013952e-11
"278","SARAF",1.26933835173529e-15,-0.619047562801839,0.3,0.658,3.88430229014517e-11
"279","INPP4A",1.83237984475559e-15,0.610839663593446,0.75,0.491,5.60726556293657e-11
"280","SVIL",2.41420859045186e-15,0.605341581325996,0.825,0.593,7.38771970764174e-11
"281","PDK4",2.55373411595433e-15,0.433255431888313,0.4,0.138,7.81468176823184e-11
"282","PTPRJ",2.9303698662743e-15,0.616187780917183,0.9,0.705,8.96722482778598e-11
"283","NPC2",4.66544722812326e-15,-0.587308664741496,0.208,0.57,1.427673506278e-10
"284","PRELID1",4.90329881322148e-15,-0.545595319736013,0.067,0.433,1.50045846983391e-10
"285","MEF2A",5.34555907658205e-15,0.572776322848438,0.917,0.761,1.63579453302487e-10
"286","AC087286.2",6.72534941730021e-15,0.296785297099351,0.308,0.086,2.05802417518804e-10
"287","CD37",6.76795461537985e-15,-0.525143175587713,0.117,0.496,2.07106179185239e-10
"288","LPP",7.36937252974102e-15,0.598662172218691,0.908,0.775,2.25510168782605e-10
"289","LY6E",7.83673017751759e-15,-0.595192846022359,0.067,0.429,2.39811780162216e-10
"290","NABP1",8.23286458273058e-15,0.416196135433386,0.408,0.147,2.51933889096139e-10
"291","PYCARD",8.9705607104424e-15,-0.559636089923083,0.1,0.464,2.74508128300248e-10
"292","PAG1",9.30840971488068e-15,0.612416304067299,0.933,0.803,2.84846645685064e-10
"293","WASHC4",9.60490663872575e-15,0.511806871428039,0.867,0.667,2.93919748051647e-10
"294","ATP6V0C",1.06109999315791e-14,-0.516180602295574,0.092,0.455,3.24707208906251e-10
"295","HGF",1.06721381650553e-14,0.314334415030788,0.25,0.061,3.26578099988857e-10
