"","X","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"399","PEAK1",1.21388751445338e-11,0.40599050732185,0.257,0.075,3.7146171829788e-07
"400","DPYD",1.44162597840669e-11,0.70695223579187,0.89,0.891,4.41151965652231e-07
"401","BDP1",1.58360672998859e-11,0.331628167287202,0.358,0.126,4.84599495443808e-07
"402","LNPEP",1.61109422030354e-11,0.348089343142372,0.55,0.233,4.93010942355085e-07
"403","CDK5RAP2",1.6552606364411e-11,0.333828198843812,0.321,0.106,5.06526307357342e-07
"404","KTN1",1.77095822980638e-11,0.368757351271343,0.45,0.18,5.41930927903051e-07
"405","KATNBL1",1.88387908089564e-11,0.260949088059705,0.266,0.078,5.76485837544874e-07
"406","HSDL2",1.92783921232679e-11,0.353042547069223,0.284,0.088,5.89938077364121e-07
"407","PHKB",2.08978262968213e-11,0.3562084816316,0.413,0.157,6.3949438250903e-07
"408","NAA35",2.11285338038696e-11,0.259573457313343,0.275,0.082,6.46554262932213e-07
"409","CYTOR",2.50906651743456e-11,0.37135772306347,0.376,0.138,7.67799445000149e-07
"410","MFSD4B",2.58112093884576e-11,0.38374718144872,0.303,0.099,7.89848818496192e-07
"411","PATJ",2.65178603500716e-11,0.425791877373558,0.294,0.095,8.1147304457254e-07
"412","EIF2S2",2.68304802892246e-11,0.299590362759669,0.229,0.064,8.21039527330562e-07
"413","RPL5",2.92413803515668e-11,-0.617888130083546,0.312,0.642,8.94815480138297e-07
"414","SLF1",2.95420202051375e-11,0.288291853310188,0.202,0.051,9.04015360297414e-07
"415","CARD8",3.08340829099868e-11,0.313765259639447,0.33,0.111,9.43553771128507e-07
"416","BMT2",3.11095448044555e-11,0.306411307715674,0.229,0.063,9.51983180561141e-07
"417","ITGB1",3.1779191723722e-11,0.524687102035571,0.321,0.114,9.72475045937618e-07
"418","SAMD3",3.1796611009591e-11,0.432132607920733,0.22,0.062,9.73008093504495e-07
"419","ZNF451",3.26199468220779e-11,0.376370427287774,0.422,0.163,9.98202992702406e-07
"420","FAAH2",3.32943974147697e-11,0.322841757829785,0.165,0.037,1.01884185528937e-06
"421","SCAPER",3.35912476040749e-11,0.340427272841748,0.44,0.173,1.02792576793229e-06
"422","FBXO9",3.39838547878662e-11,0.259295196436582,0.183,0.043,1.0399399403635e-06
"423","SPECC1L",3.47179533715899e-11,0.369017627306112,0.303,0.099,1.06240409112402e-06
"424","SPOP",3.55379269952264e-11,0.294843925664052,0.275,0.085,1.08749610398092e-06
"425","USP33",3.70603678183513e-11,0.319640520600696,0.44,0.17,1.13408431560937e-06
"426","AC139720.1",3.81456517034891e-11,0.616047920744747,0.193,0.049,1.16729508777847e-06
"427","PECAM1",3.95368022321332e-11,0.265769323218328,0.257,0.075,1.20986568510551e-06
"428","LRRC8C",3.99725541599586e-11,0.323530148653243,0.312,0.103,1.22320012984889e-06
"429","PARP15",4.02175339899829e-11,0.26760660543067,0.202,0.051,1.23069675762747e-06
"430","RFTN1",4.04438037048105e-11,0.278633234858419,0.486,0.193,1.23762083717091e-06
"431","FAM120B",4.17901842011738e-11,0.323155074195711,0.385,0.141,1.27882142674012e-06
"432","NUTM2A-AS1",4.25128440789891e-11,0.337594524758516,0.321,0.11,1.30093554166115e-06
"433","CLIP4",4.45941446651207e-11,0.319205806952591,0.257,0.078,1.36462542089736e-06
"434","MT-ATP6",4.70822362338457e-11,-0.494054027165142,0.982,1,1.44076351099191e-06
"435","NLRC3",4.91567979165661e-11,0.282396371373382,0.33,0.111,1.50424717304484e-06
"436","DLG1",4.91753584653437e-11,0.3779466770477,0.532,0.229,1.50481514439798e-06
"437","IL6ST",5.08298766650037e-11,0.56093927151464,0.33,0.121,1.55544505582578e-06
"438","SMAD4",5.52681298107174e-11,0.269637140658041,0.367,0.131,1.69126004033776e-06
"439","TTC37",5.7375189697262e-11,0.258217331366937,0.294,0.094,1.75573817992591e-06
"440","MAGED1",6.20770337284902e-11,0.302540883118703,0.257,0.076,1.89961930912553e-06
"441","KPNA4",6.36702982822686e-11,0.298871640974692,0.367,0.132,1.9483747977357e-06
"442","ATF7IP2",6.8122894769305e-11,0.380396272111935,0.248,0.075,2.0846287028355e-06
"443","ARPC5",7.32914386377026e-11,0.287187814610348,0.294,0.095,2.24279131375234e-06
"444","ACTR3",7.39753300244071e-11,0.321564932701902,0.523,0.221,2.26371907407688e-06
"445","EZH1",7.64978766358682e-11,0.25032638684838,0.211,0.056,2.3409115229342e-06
"446","PPIP5K2",7.98116185355824e-11,0.420375266866513,0.404,0.158,2.44231533880736e-06
"447","NBAS",8.4074042130782e-11,0.403758714539388,0.431,0.177,2.57274976324406e-06
"448","SMARCA2",8.70701653532891e-11,0.432463203397627,0.532,0.238,2.664434129976e-06
"449","SEPTIN6",8.93027405455764e-11,0.353007227274497,0.44,0.177,2.73275316343518e-06
"450","SPATA5",9.24341429841089e-11,0.373213544100591,0.294,0.097,2.82857720945672e-06
"451","SYNRG",9.34388826212098e-11,0.255641241103989,0.349,0.122,2.85932324709164e-06
"452","CEP295",9.52502984122244e-11,0.315564938408443,0.22,0.061,2.91475438171248e-06
"453","FYB1",9.6388401993037e-11,0.554475916810183,0.817,0.708,2.94958148938893e-06
"454","PYHIN1",9.67250195959733e-11,0.463772862825583,0.22,0.063,2.95988232465638e-06
"455","SLC30A9",9.82110141636111e-11,0.355292003243109,0.248,0.074,3.00535524442066e-06
"456","TBL1XR1",1.05779471612585e-10,0.37476350982474,0.541,0.241,3.23695761081672e-06
"457","FAM107B",1.05934785763588e-10,0.356024769304254,0.459,0.187,3.24171037915157e-06
"458","TTC39B",1.09274359310506e-10,0.329201026842567,0.275,0.088,3.34390466926081e-06
"459","ST8SIA4",1.09587549228208e-10,0.501801706875896,0.55,0.256,3.35348859393241e-06
"460","DOP1A",1.19358990818966e-10,0.314407010778063,0.312,0.107,3.65250447805118e-06
"461","TRG-AS1",1.2100344310621e-10,0.291964700480179,0.156,0.034,3.70282636249314e-06
"462","SMAD2",1.2220601520855e-10,0.338872773933068,0.376,0.143,3.73962627139684e-06
"463","TPM3",1.27224808442121e-10,0.287579311368397,0.44,0.174,3.89320636313735e-06
"464","THADA",1.2921617387571e-10,0.373141716411901,0.495,0.209,3.9541441367706e-06
"465","TPP2",1.32294738065592e-10,0.32632059941448,0.642,0.294,4.04835127954519e-06
"466","DOCK11",1.32503279517507e-10,0.412726820678327,0.642,0.303,4.05473285651523e-06
"467","TYW1",1.32670886382488e-10,0.259833965627682,0.303,0.1,4.05986179419051e-06
