"","X","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"222","HVCN1",8.85337223926555e-47,0.45759749153541,0.561,0.31,2.70922043893765e-42
"223","FIG4",1.4641112570046e-46,0.313596844811178,0.361,0.147,4.48032685755976e-42
"224","KANSL1L",1.84511106349098e-46,0.372982216347767,0.392,0.171,5.64622436538876e-42
"225","CAMK2D",2.53814256595095e-46,0.782764693565882,0.833,0.697,7.7669700660665e-42
"226","MTFR1",2.62361385506428e-46,0.390578376942241,0.51,0.26,8.02852075788222e-42
"227","AL162253.2",3.77710927518144e-46,0.294584911613759,0.255,0.085,1.15583320929827e-41
"228","FAM53B",1.00990250365509e-45,0.353643392111864,0.485,0.237,3.09040265143493e-41
"229","GCNT1",1.12882020660764e-45,0.364740553216464,0.263,0.092,3.45430271424005e-41
"230","PALM2-AKAP2",1.23348311283047e-45,0.434210917114331,0.602,0.341,3.77458167357251e-41
"231","IKZF3",1.38546118802161e-45,0.474273628741023,0.761,0.529,4.23964978146493e-41
"232","PABPC1",1.76277769592404e-45,-0.516888983539376,0.545,0.75,5.39427602729714e-41
"233","HINT1",1.91705042202276e-45,-0.468502104213819,0.176,0.453,5.86636599643184e-41
"234","CFL1",3.10394778099801e-45,-0.489090921275693,0.15,0.426,9.49839060463201e-41
"235","PTPRK",5.2486431013541e-45,0.622531397123608,0.554,0.322,1.60613727544537e-40
"236","RAB30-DT",6.29357985111609e-45,0.25816068206616,0.261,0.09,1.92589837024004e-40
"237","LIMD1",9.1239447264953e-45,0.325714100053099,0.398,0.177,2.79201832575483e-40
"238","DOCK2",1.08835191578351e-44,0.452687531755733,0.874,0.68,3.33046569748913e-40
"239","RNASEH2B",2.16177333231483e-44,0.453636568636077,0.546,0.306,6.6152425742166e-40
"240","SETBP1",2.57894379544927e-44,0.557228569777656,0.769,0.558,7.8918259084543e-40
"241","KDM4C",4.40188259104143e-44,0.461517048740234,0.86,0.688,1.34702009168459e-39
"242","COL19A1",5.13713783862971e-44,0.679810495255319,0.797,0.609,1.57201554999908e-39
"243","PRKCB",5.9002937328031e-44,0.481446095236656,0.973,0.924,1.80554888517508e-39
"244","DAPP1",7.01215272275108e-44,0.382498005997751,0.502,0.258,2.14578885468906e-39
"245","AC006230.1",7.18710587338784e-44,0.250112640438929,0.213,0.065,2.19932626831541e-39
"246","SEL1L3",1.213324661492e-43,0.529547669866803,0.839,0.673,3.71289479663166e-39
"247","UVRAG",1.90929968116382e-43,0.440487451503516,0.917,0.758,5.84264795432941e-39
"248","CTSS",2.73662722816776e-43,0.373103302662251,0.624,0.364,8.37435298091617e-39
"249","AC087854.1",1.18148157758338e-42,0.321556736052925,0.354,0.153,3.61545177556291e-38
"250","ENTPD1-AS1",1.83495504782785e-42,0.43317078212368,0.454,0.228,5.61514594185802e-38
"251","ANKUB1",1.93063439740678e-42,0.397834356340139,0.463,0.232,5.90793431950449e-38
"252","TTC13",2.28637762606406e-42,0.268182674930398,0.26,0.092,6.99654417351864e-38
"253","MAPKAP1",2.31355249515015e-42,0.442601626517012,0.523,0.286,7.07970199040898e-38
