"","X","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"294","AC009093.2",9.90870942114722e-25,0.310637699364871,0.384,0.177,3.03216416996526e-20
"295","SRSF5",1.12890799683511e-24,-0.487228298470933,0.386,0.614,3.45457136111511e-20
"296","NFATC2",1.31408379837631e-24,0.431930867301724,0.684,0.452,4.02122783141136e-20
"297","SSBP3",1.49873765135196e-24,0.383244192448104,0.508,0.278,4.58628708690214e-20
"298","MTSS1",1.85320679265583e-24,0.498247598580061,0.462,0.248,5.67099810620612e-20
"299","GALNT10",2.49086754138509e-24,0.368439563745915,0.53,0.296,7.62230376339252e-20
"300","IFNAR2",2.56748388682335e-24,0.403390659068434,0.495,0.274,7.85675744206814e-20
"301","CARD8",2.64760772179766e-24,0.288556582817285,0.397,0.189,8.101944389473e-20
"302","LINC00278",3.09967771346464e-24,0.441359450652105,0.389,0.188,9.48532377097316e-20
"303","AC245297.3",3.14448917027967e-24,0.348716172940397,0.549,0.31,9.62245130997282e-20
"304","CHCHD3",3.34832777495454e-24,0.402519927415612,0.465,0.246,1.02462178241384e-19
"305","GK5",5.71286833237826e-24,0.377502265405482,0.568,0.34,1.74819483839107e-19
"306","KLF12",6.49524815667624e-24,0.467084532972231,0.924,0.824,1.9876108884245e-19
"307","LINC00299",6.88160856374438e-24,0.537411998682938,0.651,0.452,2.10584103659142e-19
"308","PRKCQ",7.61301126416676e-24,0.415042183942029,0.654,0.418,2.32965757694767e-19
"309","PRKACB",7.72876674563686e-24,0.418348124600956,0.719,0.499,2.36507991183234e-19
"310","ATXN7L1",8.84843681052722e-24,0.410524545241299,0.459,0.242,2.70771014838943e-19
"311","DPYD",9.34263773830935e-24,0.5233391077809,0.922,0.778,2.85894057430004e-19
"312","GAB3",1.10789092664177e-23,0.359313055217986,0.468,0.249,3.39025702461648e-19
"313","MYL12B",1.18172540629726e-23,-0.407646378319227,0.159,0.415,3.61619791581026e-19
"314","SMG1",1.35814640659311e-23,0.370994590629462,0.716,0.479,4.15606381881558e-19
"315","UST",1.52237780665555e-23,0.51362888667619,0.514,0.302,4.65862832614665e-19
"316","CHD1",2.09990886404415e-23,-0.531011063370622,0.616,0.761,6.42593111486149e-19
"317","ACTG1",2.12115069983071e-23,-0.509947346612824,0.33,0.567,6.49093325655197e-19
"318","HINT1",5.21081617806655e-23,-0.387050190607819,0.111,0.36,1.59456185865015e-18
"319","LPP",5.24523551034544e-23,0.487083777583725,0.905,0.745,1.60509451852081e-18
"320","CHCHD2",5.60855565975542e-23,-0.402455344925998,0.13,0.374,1.71627411744176e-18
"321","STX7",6.59232794850968e-23,0.271080736575645,0.305,0.13,2.01731827552345e-18
"322","ATP8B4",7.02108015790994e-23,0.570713447087013,0.632,0.417,2.14852073912202e-18
"323","ATP2B4",7.51959581348723e-23,0.330341351299895,0.535,0.298,2.30107151488523e-18
"324","PREX1",7.76183641257893e-23,0.376193640819247,0.565,0.34,2.37519956061328e-18
"325","CBLB",8.77083857116886e-23,0.477639404324807,0.946,0.857,2.68396431116338e-18
"326","PAM",8.81588399850276e-23,0.504660766233829,0.711,0.516,2.69774866238183e-18
"327","MIR4435-2HG",8.91094088702899e-23,0.352645629438405,0.359,0.17,2.72683702083974e-18
"328","FRYL",1.3643430805595e-22,0.4213572771759,0.768,0.58,4.17502626082014e-18
"329","SETD3",1.40148817880327e-22,0.305061551992146,0.37,0.177,4.28869397595588e-18
"330","NCALD",1.61312155342907e-22,0.535458266737142,0.878,0.754,4.9363132656483e-18
"331","TAOK1",1.6272355650616e-22,0.317337187919521,0.408,0.203,4.97950355264501e-18
"332","UBR2",1.7035357136488e-22,0.348031106842614,0.608,0.37,5.21298963733668e-18
"333","PIK3C3",2.09330725522301e-22,0.353645416809132,0.419,0.214,6.40572953170793e-18
"334","SKAP2",2.10157647697072e-22,0.342931544350077,0.443,0.231,6.43103417717811e-18
"335","NDUFA13",2.51997705143658e-22,-0.379760423210672,0.105,0.346,7.71138177510106e-18
"336","NCAM1",2.64712028116591e-22,0.635145258179669,0.708,0.519,8.1004527723958e-18
"337","CD63",3.00602641717453e-22,-0.426867173204611,0.192,0.435,9.19874143919579e-18
"338","SPATA5",4.53058543572675e-22,0.412377540184742,0.419,0.222,1.38640444918674e-17
"339","EEF1B2",5.06594367089973e-22,-0.40803918235031,0.141,0.38,1.55022942273203e-17
"340","PLCB1",5.76045829534758e-22,0.604100989286289,0.873,0.744,1.76275784295931e-17
"341","SLA",5.85804699435043e-22,0.308208005148376,0.459,0.244,1.79262096074117e-17
"342","MYBL1",6.03126338026093e-22,0.497023637695865,0.816,0.657,1.84562690699365e-17
"343","MIB1",6.56862095824273e-22,0.295323114835445,0.311,0.136,2.01006369943186e-17
"344","ADD3",9.68630348243673e-22,0.451050860985985,0.624,0.426,2.96410572866046e-17
"345","PPM1L",1.35019724903395e-21,0.628243384063906,0.646,0.458,4.1317386017688e-17
"346","DCAF10",1.45084502792635e-21,0.251533092154668,0.262,0.105,4.43973086995744e-17
"347","GZMH",1.60680232112725e-21,-0.511225144086492,0.197,0.428,4.9169757828815e-17
"348","TIAM2",1.70461503404494e-21,0.259603868084483,0.259,0.104,5.21629246568092e-17
"349","DOCK8",1.7525484641469e-21,0.3725295549793,0.851,0.63,5.36297355513594e-17
"350","USP28",2.18509337355315e-21,0.272062872344269,0.4,0.2,6.68660423240999e-17
"351","PHKB",3.18410384560143e-21,0.358574001881968,0.457,0.25,9.74367617792493e-17
"352","COX7C",3.32096205863353e-21,-0.375296307311985,0.119,0.352,1.01624759956245e-16
"353","PPIA",3.37760264378837e-21,-0.440659099478724,0.335,0.56,1.03358018502568e-16
"354","CHST11",3.6515678746298e-21,0.448396871973354,0.778,0.576,1.11741628531547e-16
"355","RAP1GDS1",3.69974281327562e-21,0.412535945621064,0.659,0.443,1.13215829829047e-16
"356","SSR4",3.7446997475799e-21,-0.366343027817858,0.092,0.321,1.14591556975693e-16
"357","SENP7",4.10990089056333e-21,0.386626997247562,0.527,0.314,1.25767077152129e-16
"358","APBB1IP",4.24051532413218e-21,0.413954995611747,0.708,0.496,1.29764009433769e-16
"359","ZEB2",4.36155169805774e-21,0.521578302992874,0.905,0.818,1.33467843512265e-16
"360","ARL15",5.00877107950578e-21,0.516424791061111,0.797,0.61,1.53273403803956e-16
"361","GBP5",7.85180222481061e-21,0.295055831926306,0.392,0.201,2.40272999881429e-16
"362","KAT2B",9.04818238914996e-21,0.462376239851078,0.614,0.403,2.76883429290378e-16
"363","THADA",1.20853520574993e-20,0.338460301502657,0.489,0.271,3.69823858311537e-16
"364","USP32",1.5369458518768e-20,0.304427559360734,0.33,0.155,4.7032080013282e-16
"365","MT-ATP8",1.81640656932335e-20,0.472436166696161,0.724,0.57,5.5583857427864e-16
"366","MIA2",1.82702658906581e-20,0.357827165189218,0.451,0.254,5.59088406520028e-16
"367","ATP5F1E",2.06497497225521e-20,-0.407878813481025,0.2,0.431,6.31902991259816e-16
"368","FARS2",2.0813495365924e-20,0.372974325849601,0.476,0.268,6.3691377169264e-16
"369","ZCCHC7",2.20462074605303e-20,0.444215113840648,0.646,0.428,6.74635994499687e-16
"370","CLIC3",2.96872232677975e-20,-0.40834910563613,0.119,0.343,9.08458719217873e-16
"371","RNF213-AS1",3.34822076402955e-20,0.281474771274977,0.338,0.161,1.02458903600068e-15
"372","AC008014.1",3.75292988607954e-20,0.588073632592633,0.449,0.259,1.1484340744392e-15
"373","HDAC8",3.8962107762541e-20,0.345576188955619,0.357,0.174,1.19227945964152e-15
"374","WNK1",5.62998958255621e-20,0.367007159555127,0.559,0.344,1.72283311215803e-15
"375","SP100",5.91049024787639e-20,0.369457752595391,0.781,0.573,1.80866912075265e-15
"376","COX6A1",5.99903010058982e-20,-0.318886006352545,0.068,0.285,1.83576320108149e-15
"377","DIP2A",6.54300639745838e-20,0.399834948261481,0.727,0.525,2.00222538768624e-15
"378","RUNX1",6.77844387886447e-20,0.524821723537881,0.786,0.607,2.07427161137132e-15
"379","SRP14",6.81355936361665e-20,-0.370992983178981,0.165,0.394,2.08501730086033e-15
"380","PDGFD",7.05457072586886e-20,0.580061107264298,0.646,0.457,2.15876918782313e-15
"381","TRERF1",7.28428393320688e-20,0.337992369615499,0.522,0.305,2.22906372640064e-15
"382","LINC00513",9.56147587595022e-20,0.299093336918007,0.341,0.164,2.92590723279953e-15
"383","ABHD15-AS1",9.97558988105173e-20,0.256522953691901,0.3,0.135,3.05263025950064e-15
"384","LINC01184",1.03137138381493e-19,0.256492104765667,0.208,0.078,3.15609957161206e-15
"385","LINC01278",1.05087631199636e-19,0.442977174024607,0.546,0.347,3.21578660234007e-15
"386","STAT4",1.17496050302824e-19,0.399968742906031,0.932,0.844,3.59549663531671e-15
"387","IGF2R",1.51200166847192e-19,0.350253373844495,0.638,0.427,4.62687630569092e-15
"388","TTC17",1.98439041657581e-19,0.4447555862248,0.678,0.478,6.07243311376364e-15
"389","CLIC1",2.36292466400806e-19,-0.362664339705362,0.143,0.368,7.23078576433105e-15
"390","ZNF280D",2.4472227030989e-19,0.257393295881491,0.308,0.143,7.48874619375293e-15
"391","ADCY7",2.77412213072613e-19,0.299103905428525,0.489,0.285,8.48909113223504e-15
"392","SNRPB",2.98788265346832e-19,-0.334863142380396,0.108,0.326,9.1432197078784e-15
"393","GRAP2",3.0389160546292e-19,0.329450642957807,0.327,0.158,9.29938701877083e-15
"394","NCOA1",3.06710525031903e-19,0.404477289735357,0.876,0.735,9.38564877650127e-15
"395","SNTB1",3.75566511124641e-19,0.453513684221441,0.486,0.29,1.14927108069251e-14
"396","GALC",3.89395716066484e-19,0.271995205216269,0.451,0.246,1.19158983073505e-14
"397","CLASP1",5.36694352588245e-19,0.428383660479269,0.705,0.521,1.64233838835529e-14
"398","RAPGEF1",5.41566631368787e-19,0.333569085796519,0.654,0.43,1.65724804865163e-14
"399","CHM",5.43502045961488e-19,0.25237996150724,0.251,0.107,1.66317061084675e-14
"400","CTSS",5.52939537604163e-19,0.286188408971042,0.459,0.26,1.6920502790225e-14
"401","PLCL2",6.0901083671424e-19,0.441273066379487,0.83,0.663,1.86363406142924e-14
"402","RORA-AS1",6.27619809620083e-19,0.316085669026805,0.462,0.264,1.92057937941841e-14
"403","ATP11C",6.44754595856009e-19,0.269132319534991,0.292,0.133,1.97301353877897e-14
"404","RORA",6.82637031489361e-19,0.473843048311641,0.827,0.695,2.08893758006059e-14
"405","RFX3",7.06042694546056e-19,0.460593107088124,0.554,0.346,2.16056124958038e-14
"406","COX6C",7.81342515991675e-19,-0.341744159614077,0.122,0.34,2.39098623318613e-14
"407","MIR181A1HG",8.1194454379501e-19,0.34655873720697,0.311,0.147,2.48463149846711e-14
"408","FBXL17",9.15194005982136e-19,0.507084593872406,0.754,0.583,2.80058517770593e-14
"409","HIVEP3",9.15699306529115e-19,0.529203999496253,0.603,0.429,2.80213144790974e-14
"410","RPL4",1.03867438800588e-18,-0.368638216740215,0.192,0.417,3.17844749473679e-14
"411","WDR70",1.27072450513621e-18,0.381010627467203,0.589,0.393,3.88854405816732e-14
"412","PCM1",1.30348824030388e-18,0.340891270640804,0.681,0.462,3.9888043641539e-14
"413","AC092821.3",1.45579971306362e-18,0.290040246290363,0.532,0.322,4.45489270194599e-14
"414","ELMO1",1.47703732609849e-18,0.409465602172812,0.746,0.554,4.519881921594e-14
"415","ATXN2",1.60299081976793e-18,0.282786136899742,0.365,0.185,4.90531220757183e-14
"416","ATP5MG",1.84897429746906e-18,-0.330410065590345,0.119,0.338,5.65804624768506e-14
"417","SMARCA2",1.9043204916247e-18,0.347214829963907,0.67,0.449,5.82741113642074e-14
"418","SYNRG",1.97118030222231e-18,0.30981305648901,0.478,0.279,6.03200884283051e-14
"419","PFDN5",2.10391122923711e-18,-0.356522258956742,0.159,0.375,6.43817875258849e-14
"420","GAPDH",2.1378523545307e-18,-0.377842586744199,0.165,0.382,6.54204199009939e-14
"421","AGK",2.21243195465565e-18,0.349281933545427,0.419,0.236,6.77026302444175e-14
"422","PARP4",2.31808513761008e-18,0.313811460676287,0.57,0.362,7.09357232960059e-14
"423","LRBA",2.56974810875436e-18,0.391100977723179,0.895,0.767,7.86368618759923e-14
"424","MAPKAP1",3.01898200516865e-18,0.33023837033307,0.4,0.219,9.2383868340166e-14
"425","CORO1A",3.07563295327082e-18,-0.421260910333676,0.335,0.539,9.41174440030405e-14
"426","SETD5",3.10981285437072e-18,0.332571971595936,0.457,0.266,9.51633831565986e-14
"427","PICALM",3.68870258152024e-18,0.378368462759431,0.846,0.672,1.12877987697101e-13
"428","ETNK1",4.05729490955061e-18,0.3474690520349,0.586,0.382,1.24157281527158e-13
"429","ADAM10",4.1681416859121e-18,0.399079583400257,0.649,0.449,1.27549303730596e-13
"430","ST8SIA6",5.08236157421204e-18,0.314602781732622,0.33,0.164,1.55525346532463e-13
"431","ZMYND8",6.68762332092182e-18,0.286542471894671,0.454,0.258,2.04647961243529e-13
"432","RABEP1",7.05219603231675e-18,0.315743651581185,0.432,0.244,2.15804250784925e-13
"433","NLRC5",7.26034504328602e-18,0.333415592483787,0.478,0.286,2.22173818669596e-13
"434","CFLAR",7.8931365978414e-18,0.29778806019426,0.673,0.458,2.41537873030545e-13
"435","OSBPL3",8.32226007327473e-18,0.310691032865105,0.449,0.254,2.5466948050228e-13
"436","PRF1",9.19575896383321e-18,-0.442356781920504,0.686,0.791,2.8139942005226e-13
"437","COX8A",9.53509389447876e-18,-0.307572489721902,0.068,0.266,2.91783408264945e-13
"438","ANKRD36C",9.70237855427188e-18,0.321591101214725,0.486,0.295,2.96902486139274e-13
"439","CD47",9.88624185336931e-18,0.381224804013329,0.705,0.538,3.02528886954954e-13
"440","FAM49B",1.08732843573886e-17,0.377181612858153,0.895,0.74,3.32733374620448e-13
"441","PIBF1",1.28120377340629e-17,0.333778041166117,0.465,0.271,3.9206116670006e-13
"442","DLEU1",1.51731342215657e-17,0.257845945171747,0.208,0.082,4.64313080314131e-13
"443","KLRC1",1.73049709961855e-17,0.396298783916125,0.411,0.235,5.29549417454272e-13
"444","FAM120A",2.05099277503583e-17,0.267927264958186,0.397,0.217,6.27624299088714e-13
"445","PTK2B",2.06719371383092e-17,0.284831723529914,0.47,0.278,6.325819483694e-13
"446","TASOR",2.33810038939874e-17,0.262092010593588,0.341,0.175,7.15482100159908e-13
"447","HIVEP2",2.46852986542678e-17,0.382188636023173,0.365,0.195,7.5539482411925e-13
"448","EIF4A1",2.52372970100733e-17,-0.368230557394931,0.243,0.452,7.72286525805253e-13
"449","DOP1A",2.56711440240765e-17,0.328691016986096,0.365,0.197,7.85562678280766e-13
"450","NR4A2",2.81993695965539e-17,-0.412375741209125,0.135,0.336,8.62928909024146e-13
"451","PRKY",2.92710811057332e-17,0.302806608992417,0.392,0.212,8.95724352916542e-13
"452","MYCBP2",3.05101180467288e-17,0.367829187725199,0.786,0.614,9.33640122347947e-13
"453","ZBTB20",3.29098972564275e-17,0.514420923501403,0.835,0.727,1.00707576594394e-12
"454","ATP2C1",3.32237482184025e-17,0.279413299644156,0.381,0.205,1.01667991923134e-12
"455","LARP4B",3.37000444940056e-17,0.259190217805527,0.43,0.241,1.03125506156107e-12
"456","FOXN3",3.88333290129672e-17,0.375330574148017,0.93,0.799,1.18833870112581e-12
"457","TMA7",4.78931891737159e-17,-0.348084891934585,0.173,0.379,1.46557948190488e-12
"458","EXOC2",6.12326843402046e-17,0.268025194666691,0.519,0.311,1.8737813734946e-12
"459","SATB1-AS1",6.57468156384219e-17,0.293640346813044,0.3,0.146,2.01191830535135e-12
"460","PPP3CA",6.76436436300487e-17,0.409963579315687,0.827,0.697,2.06996313872312e-12
"461","CEP78",7.88655670272886e-17,0.425112305377235,0.665,0.503,2.41336521660206e-12
"462","MAN1A1",8.4955410003577e-17,0.371480369199385,0.468,0.285,2.59972050151946e-12
"463","AF165147.1",9.14816161962115e-17,0.465396328991975,0.535,0.362,2.79942893722027e-12
"464","LRCH1",9.44325596331924e-17,0.298301343176279,0.362,0.196,2.88973075733532e-12
"465","BRWD3",1.02347058067495e-16,0.312417459565597,0.408,0.232,3.13192232392341e-12
"466","NUTM2B-AS1",1.19019404353829e-16,0.347859399074836,0.432,0.255,3.64211279263151e-12
"467","HOPX",1.32353617261064e-16,-0.312927201728236,0.081,0.273,4.05015304180581e-12
"468","R3HDM1",1.46501604646418e-16,0.344319876294273,0.403,0.229,4.48309560378505e-12
"469","SAMHD1",1.48278465639665e-16,0.303981921525199,0.584,0.378,4.53746932703938e-12
"470","ZMYND11",1.49125392499631e-16,0.278572494244663,0.381,0.207,4.56338613588121e-12
"471","TAF15",1.62819114512531e-16,0.310377452052275,0.516,0.324,4.98242772319797e-12
"472","WDR7",1.96280578759673e-16,0.380488890283898,0.57,0.386,6.00638199062475e-12
"473","HIPK2",1.97158319965438e-16,0.405112080347791,0.689,0.528,6.03324174926236e-12
"474","GSTP1",2.05607622607847e-16,-0.314298393632694,0.105,0.299,6.29179885942271e-12
"475","HMBOX1",2.1639866656033e-16,0.275026041325066,0.332,0.173,6.62201559541265e-12
"476","LINC01684",2.42803066254689e-16,0.328887103408253,0.276,0.133,7.43001663045974e-12
"477","SSH2",3.44948908997112e-16,0.419826975591703,0.827,0.677,1.05557815642206e-11
"478","NUP210",3.49836691601132e-16,0.260301716653599,0.405,0.23,1.07053525996862e-11
"479","PPP1R12A",4.14575427979413e-16,0.330346916588783,0.814,0.64,1.2686422671598e-11
"480","TNRC6C",4.3259893646885e-16,0.316277607848675,0.565,0.374,1.32379600548833e-11
"481","MED13L",4.37644166645107e-16,0.395801750464894,0.773,0.61,1.33923491435069e-11
"482","STK38",4.43392959506822e-16,0.388517976641064,0.676,0.508,1.35682679538683e-11
"483","EMB",4.68437949972656e-16,0.322700480669958,0.638,0.445,1.43346697071132e-11
"484","STIM2",4.85901911889647e-16,0.287970098985953,0.568,0.364,1.48690844057351e-11
"485","CCM2",5.09080107220751e-16,0.292647288301082,0.468,0.279,1.55783603610622e-11
"486","MIR646HG",5.58642610006896e-16,0.448447765731889,0.524,0.337,1.7095022508821e-11
"487","CCND3",5.83273520051044e-16,0.353663810504461,0.697,0.515,1.7848752987082e-11
"488","PEAK1",5.97962089190953e-16,0.326645494013884,0.476,0.29,1.82982378913323e-11
"489","RNF165",6.1863122977471e-16,0.260310682337172,0.384,0.212,1.89307342623359e-11
"490","IVNS1ABP",6.70161735646506e-16,0.299018431287202,0.449,0.268,2.05076192725187e-11
"491","SPG11",6.9320696002762e-16,0.282782694520493,0.441,0.259,2.12128261838052e-11
"492","ITGAL",7.64496946249369e-16,0.309664030904044,0.716,0.529,2.33943710521769e-11
"493","CEP350",8.00908290674221e-16,0.298809043895332,0.557,0.355,2.45085946029218e-11
"494","CXCR4",9.21257133905569e-16,-0.437809269478972,0.281,0.468,2.81913895546443e-11
"495","AKAP13",9.48124808798402e-16,0.31930924641175,0.873,0.71,2.90135672740399e-11
"496","ELOB",9.76364758341495e-16,-0.264165837173612,0.041,0.211,2.98777379700081e-11
"497","USP24",9.83241782657421e-16,0.3110921227412,0.659,0.465,3.00881817910997e-11
"498","SYK",1.06501912017387e-15,0.29946243308829,0.427,0.252,3.25906500964407e-11
"499","DMTF1",1.1565410486293e-15,0.287667437480313,0.478,0.295,3.53913126291054e-11
"500","NDUFA4",1.26229908459459e-15,-0.298398992000015,0.095,0.279,3.8627614287679e-11
"501","KIAA2026",1.41785473630026e-15,0.341250840722504,0.514,0.332,4.33877727855244e-11
"502","BTN3A1",1.62758520212871e-15,0.269993747538721,0.543,0.351,4.98057347703406e-11
"503","IGF1R",1.63097011277742e-15,0.396225864981692,0.511,0.331,4.99093164211019e-11
"504","COX7A2",1.75135588620164e-15,-0.279324335240136,0.073,0.253,5.35932414736562e-11
"505","NDUFB7",1.77734938787787e-15,-0.281716396306313,0.078,0.259,5.43886686184506e-11
"506","CUTA",1.84153315231054e-15,-0.268734476438529,0.07,0.25,5.63527559938548e-11
"507","RELCH",2.07027911094704e-15,0.282175493613776,0.441,0.263,6.33526110740904e-11
"508","TBC1D5",2.17888615857742e-15,0.418210972626246,0.757,0.611,6.66760953386276e-11
"509","RNASEK",2.18508182345645e-15,-0.307000349171667,0.138,0.33,6.68656888795908e-11
"510","ANXA1",2.23448884832772e-15,-0.407986322499531,0.208,0.402,6.83775932476766e-11
"511","CHD9",2.79638107512517e-15,0.371365053914095,0.586,0.417,8.55720572799053e-11
"512","TDRD3",2.83899817795243e-15,0.304610355146186,0.332,0.178,8.68761832435222e-11
"513","DBI",2.88121182789796e-15,-0.268797108575855,0.059,0.234,8.81679631455056e-11
"514","USP9Y",2.95945790014488e-15,0.277865458427458,0.416,0.237,9.05623712023333e-11
"515","EMP3",3.70867648204377e-15,-0.332346517806236,0.186,0.378,1.13489209027021e-10
"516","USP25",3.75677230414041e-15,0.360612675257282,0.638,0.464,1.14960989279001e-10
"517","BCKDHB",3.92686218848109e-15,0.258895161056871,0.273,0.133,1.2016590982971e-10
"518","HUWE1",4.0331692492528e-15,0.280212548589281,0.492,0.309,1.23419012196385e-10
"519","SH3KBP1",4.38463640864518e-15,0.34664057923406,0.822,0.625,1.34174258740951e-10
"520","ATP5F1D",5.32382861391804e-15,-0.253253453471813,0.043,0.209,1.62914479414506e-10
"521","NPC1",6.18612643100287e-15,0.3120617568885,0.63,0.444,1.89301654915119e-10
"522","ARID5B",6.1986247252833e-15,0.397034348678338,0.384,0.225,1.89684115218394e-10
"523","HDAC4",7.27994884357559e-15,0.267434135012644,0.422,0.252,2.22773714562257e-10
"524","RAPGEF6",7.96447328607274e-15,0.301061482072313,0.559,0.365,2.43720847027112e-10
"525","NCR1",8.48084205046222e-15,0.251311828961932,0.454,0.276,2.59522247586194e-10
"526","SLCO4C1",8.48112109197022e-15,0.297830600423585,0.414,0.245,2.59530786535381e-10
"527","RPS6KA3",8.7717247554608e-15,0.352048478985993,0.635,0.443,2.68423549241856e-10
"528","QKI",8.80290520029383e-15,0.372300797713874,0.546,0.365,2.69377702034191e-10
"529","TMEM131",9.31177870193043e-15,0.319566582292574,0.611,0.42,2.84949740057773e-10
"530","APRT",9.7740957042768e-15,-0.25391658696478,0.057,0.225,2.99097102646574e-10
"531","SMAD4",1.13534699861759e-14,0.274112936400417,0.392,0.228,3.47427535046969e-10
"532","EMSY",1.1992767549671e-14,0.264997920621489,0.259,0.127,3.66990679787482e-10
"533","PDSS2",1.19967800104518e-14,0.318647320162756,0.376,0.213,3.67113465099834e-10
"534","HERC4",1.21319440079012e-14,0.349865873216235,0.516,0.34,3.71249618585783e-10
"535","METTL15",1.24694992234497e-14,0.275865278236448,0.349,0.193,3.81579145736783e-10
"536","ZBTB44",1.2718250932763e-14,0.284481586481095,0.505,0.323,3.89191196793482e-10
"537","SFMBT2",1.34126724084664e-14,0.397296984310142,0.57,0.401,4.1044118837148e-10
"538","ZDHHC21",1.41020872079641e-14,0.269129952803397,0.351,0.193,4.31537970650909e-10
"539","AMMECR1",1.54706613147613e-14,0.25043581454989,0.259,0.126,4.73417706893009e-10
"540","AVL9",1.71126944626075e-14,0.255290117447085,0.47,0.285,5.23665563250253e-10
"541","CRIP1",1.75495424735864e-14,-0.334208177399455,0.154,0.336,5.37033549234217e-10
"542","GMFG",1.76514744279366e-14,-0.296862127859961,0.178,0.371,5.40152768969288e-10
"543","LINC02384",1.80129032253842e-14,0.407747493340857,0.486,0.329,5.51212851599981e-10
"544","TRAPPC9",1.86850626026903e-14,0.356929480732576,0.592,0.41,5.71781600704925e-10
"545","APC",1.87064443454087e-14,0.25810639597687,0.416,0.243,5.72435903413851e-10
"546","SYTL2",2.04838267391236e-14,0.35635229261992,0.578,0.406,6.26825582043922e-10
"547","A2M",2.07814148503597e-14,0.380436087943884,0.397,0.242,6.35932075835856e-10
"548","VPS13B",2.14230522042396e-14,0.358474548498897,0.846,0.742,6.55566820501936e-10
"549","DUSP1",2.21813531775323e-14,-0.30455076803763,0.078,0.249,6.78771588585667e-10
"550","PCED1B",2.37197907142976e-14,0.341888440886183,0.535,0.353,7.25849315648221e-10
"551","FOS",2.38701482526875e-14,-0.35060696587953,0.046,0.206,7.30450406680489e-10
"552","IQGAP1",2.40893683069001e-14,0.300334837484598,0.678,0.512,7.37158759559451e-10
"553","RAB8B",2.45452213827889e-14,-0.402811873477068,0.495,0.652,7.51108319534723e-10
"554","PARP14",3.04174580507182e-14,0.268930619898969,0.519,0.332,9.30804633810026e-10
"555","PSME1",3.31499214316757e-14,-0.308201567500067,0.173,0.357,1.01442074573071e-09
"556","VPS8",3.40438875832595e-14,0.296475455151922,0.43,0.26,1.04177700393532e-09
"557","PRMT2",3.44510009733202e-14,0.294002514110455,0.586,0.406,1.05423508078457e-09
"558","TXNIP",3.52445548474502e-14,0.318611715520777,0.895,0.794,1.07851862288682e-09
"559","EXOC4",3.53288134539848e-14,0.378565003322185,0.814,0.663,1.08109702050539e-09
"560","TRIM33",3.60066780666815e-14,0.287347049378652,0.589,0.398,1.10184035551852e-09
"561","ARPC2",3.60628724692538e-14,-0.364912065727101,0.659,0.751,1.10355996043164e-09
"562","ABHD17B",3.80504262332234e-14,0.263404084340949,0.319,0.171,1.16438109316287e-09
"563","XPO1",3.80729937915667e-14,0.26149286252175,0.419,0.251,1.16507168301573e-09
"564","UBA6-AS1",3.96929661650011e-14,0.277915431040255,0.189,0.081,1.2146444576152e-09
"565","GBP2",4.03356037657103e-14,0.312068500831299,0.435,0.275,1.2343098108345e-09
"566","PILRB",4.53302076735882e-14,0.266451713066792,0.508,0.326,1.38714968501947e-09
"567","TAOK3",4.64602657145405e-14,0.335143269562064,0.781,0.632,1.42173059113065e-09
"568","MBTD1",4.65170777751474e-14,0.250083571556195,0.357,0.201,1.42346909699728e-09
"569","MT-CO1",4.68011683968866e-14,-0.284374633247609,0.973,1,1.43216255411313e-09
"570","VTI1A",4.81761306180939e-14,0.39558157201126,0.67,0.53,1.47423777304429e-09
"571","PTPN12",5.14648543084388e-14,0.345057794798404,0.786,0.636,1.57487600669253e-09
"572","EDF1",6.78079579980632e-14,-0.269687173815105,0.108,0.283,2.07499132269873e-09
"573","KLRK1",8.92101845030063e-14,0.291013992929783,0.597,0.426,2.7299208559765e-09
"574","IFITM1",9.21379572830122e-14,-0.258217897165121,0.081,0.249,2.81951363081746e-09
"575","ATP6V1G1",1.01729794078271e-13,-0.271338968256049,0.13,0.309,3.11303342858917e-09
"576","LY6E",1.12435230048646e-13,-0.271200689402869,0.108,0.283,3.44063047471861e-09
"577","ARHGDIB",1.29339238869337e-13,-0.363787455192672,0.465,0.609,3.95791004864057e-09
"578","KIFAP3",1.40998535473497e-13,0.326010435470348,0.495,0.33,4.31469618402449e-09
"579","BAZ2B",1.42929026370796e-13,0.327430120867005,0.432,0.269,4.37377113597272e-09
"580","EIF4G3",1.55706700289746e-13,0.41979898280499,0.759,0.598,4.7647807355665e-09
"581","IL18R1",1.68461660947546e-13,0.285755391892398,0.357,0.204,5.15509528665585e-09
"582","RAB27A",1.77467313214377e-13,0.296495775420488,0.424,0.264,5.43067725167314e-09
"583","RSU1",1.85284320150453e-13,0.282776134401155,0.322,0.179,5.669885480924e-09
"584","KIAA1328",1.85462612771986e-13,0.316047199663326,0.316,0.175,5.67534141343555e-09
"585","AGTPBP1",1.90696441460188e-13,0.331924224837794,0.846,0.709,5.83550180512322e-09
"586","KIAA1109",1.92238100669224e-13,0.333734358931562,0.657,0.495,5.88267811857893e-09
"587","PLAAT4",1.93654858894781e-13,-0.300873918642734,0.168,0.348,5.92603233703919e-09
"588","SND1",2.00478404896936e-13,0.263209155275477,0.538,0.357,6.13483966825112e-09
"589","PTPN22",2.1067336350611e-13,0.335766748866073,0.584,0.421,6.44681559665047e-09
