"","X","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"292","PECAM1",0,0.315412108324562,0.299,0.117,0
"293","RPL38",0,-0.991242523186366,0.197,0.718,0
"294","H3F3B",0,-0.768741083683653,0.37,0.718,0
"295","EMILIN2",0,0.307597288465054,0.214,0.05,0
"296","MYL12A",0,-0.46775637775451,0.256,0.504,0
"297","RAB31",0,0.356724831436424,0.232,0.058,0
"298","RPL17",0,-1.31247270654764,0.283,0.864,0
"299","ZNF516",0,0.266182198064153,0.254,0.098,0
"300","RPS15",0,-1.59937472297018,0.2,0.894,0
"301","RPL36",0,-1.2038794451543,0.169,0.768,0
"302","RPS28",0,-1.64443234140585,0.257,0.908,0
"303","JUNB",0,-0.574329782162546,0.171,0.438,0
"304","RPL18A",0,-1.58375178917779,0.196,0.88,0
"305","UBA52",0,-1.07606230259384,0.154,0.727,0
"306","HCST",0,-0.478965502613623,0.134,0.391,0
"307","RPS16",0,-1.71645338337698,0.244,0.916,0
"308","RPS19",0,-1.64164781558974,0.238,0.906,0
"309","RPL18",0,-1.49119234959127,0.222,0.87,0
"310","RPL13A",0,-1.89266487947321,0.396,0.968,0
"311","RPS11",0,-1.70512963934483,0.303,0.93,0
"312","NKG7",0,-1.09424621081463,0.144,0.394,0
"313","RPS9",0,-1.1387859778027,0.232,0.782,0
"314","RPL28",0,-1.90307444209946,0.259,0.941,0
"315","RPS5",0,-1.15196552553752,0.134,0.729,0
"316","RIN2",0,0.342366701854432,0.168,0.015,0
"317","HCK",0,0.419453547553835,0.234,0.039,0
"318","SULF2",0,0.363163239200996,0.257,0.077,0
"319","RPS21",0,-1.43036079257575,0.232,0.851,0
"320","BACH1",0,0.680559028003038,0.53,0.311,0
"321","IFNGR2",0,0.395743297972603,0.311,0.109,0
"322","GRK3",0,0.744669284159202,0.372,0.113,0
"323","RPL3",0,-1.48869126213059,0.287,0.892,0
"324","TMSB4X",0,-1.35279393271976,0.627,0.943,0
"325","AP1S2",0,0.309439154643648,0.234,0.072,0
"326","CYBB",0,0.795649631428222,0.361,0.071,0
"327","AL034397.3",0,0.324863560788572,0.183,0.013,0
"328","RPS4X",0,-1.38773703964737,0.178,0.811,0
"329","FTX",0,0.50353798422812,0.846,0.667,0
"330","DIAPH2",0,0.588211895255508,0.599,0.383,0
"331","RPL36A",0,-1.10649450527657,0.194,0.739,0
"332","DOCK11",0,0.389395495789669,0.686,0.448,0
"333","RPL39",0,-1.55527654238447,0.208,0.879,0
"334","RPL10",0,-1.93642294587948,0.322,0.954,0
"335","MT-ND1",0,-0.471762402680396,0.946,0.998,0
"336","MT-CO2",0,-0.659942244117886,0.976,1,0
"337","MT-ATP6",0,-0.516024175102539,0.984,1,0
"338","MT-CO3",0,-0.82742768654565,0.974,1,0
"339","MT-ND3",0,-0.742498355617127,0.969,1,0
"340","MT-CYB",0,-0.596102566124227,0.942,1,0
"341","SLC9A9",7.18365578173662e-308,0.486453310940853,0.522,0.312,2.19827050576922e-303
"342","MBD2",1.36001370037543e-306,0.27182002231905,0.28,0.116,4.16177792451884e-302
"343","GPD2",1.40211585720831e-306,0.291443203272415,0.251,0.098,4.29061473464316e-302
"344","IL17RA",1.83870647719553e-305,0.273157552800638,0.31,0.135,5.62662569086603e-301
"345","ZNF438",2.59838430666618e-303,0.317642906242798,0.241,0.093,7.95131581682916e-299
"346","ANKRD44",5.86741002952875e-303,0.384496043680397,0.972,0.921,1.79548614313609e-298
"347","MAPK14",7.75313916961534e-301,0.363267736142439,0.488,0.273,2.37253811729399e-296
"348","RELCH",1.08060642397177e-300,0.338976350179148,0.5,0.282,3.30676371799601e-296
"349","TANK",2.80372593085365e-300,0.461178932358418,0.563,0.352,8.57968172100524e-296
"350","RUNX1",1.71461770166691e-299,0.504865973264705,0.799,0.641,5.2469016288709e-295
"351","TRIO",2.05862040255784e-299,0.391402311276046,0.321,0.145,6.29958429386724e-295
"352","PICALM",1.12733485733367e-298,0.538670821344822,0.759,0.601,3.44975739692678e-294
"353","ARHGAP26",5.32707101746553e-298,0.860532908606347,0.616,0.46,1.63013700205463e-293
"354","MAPKAP1",9.58661523154641e-296,0.345972888178378,0.439,0.234,2.93360012700552e-291
"355","ADAM10",4.56278777820277e-295,0.397514597850158,0.6,0.38,1.39625868800783e-290
"356","MANBA",2.08702992403374e-294,0.391800239910314,0.412,0.218,6.38652027053564e-290
"357","UBB",8.37108092389354e-293,-0.380192795105398,0.106,0.333,2.56163447352066e-288
"358","PRKAG2",2.89938028150625e-292,0.380402503491656,0.501,0.289,8.87239359943727e-288
"359","CEPT1",3.05733638676439e-292,0.276096381880324,0.334,0.155,9.35575507713772e-288
"360","FRY",3.79820755677971e-292,0.547797167766023,0.369,0.186,1.16228949445016e-287
"361","IKZF1",7.69437663236808e-292,0.49743747338644,0.804,0.657,2.35455619327096e-287
"362","TBC1D22A",3.93411113527313e-290,0.402688838196634,0.67,0.463,1.20387734850493e-285
"363","TTC7A",1.8448174972975e-288,0.308839899172448,0.317,0.145,5.64532602348009e-284
"364","KCNQ1",6.26226224939603e-288,0.263906683965813,0.295,0.128,1.91631487093768e-283
"365","HLA-E",4.16581012910001e-287,-0.425929943303883,0.618,0.781,1.27477955760589e-282
"366","ZNF331",5.52740241595736e-284,-0.514278303459114,0.12,0.343,1.69144041330711e-279
"367","MAP4K4",6.08198596902517e-284,0.378642432660148,0.609,0.389,1.86114852638139e-279
"368","CHST11",1.631565575044e-283,0.480734419680254,0.717,0.531,4.99275381619214e-279
