"","X","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"293","PSMB10",1.93133024035219e-07,-0.396887479170917,0.015,0.311,0.00591006366850172
"294","SNRPB",2.0215765838059e-07,-0.411996611944014,0.044,0.349,0.00618622650410443
"295","XYLT1",2.19470756338057e-07,0.566647326732233,0.588,0.345,0.00671602461470089
"296","LTB",2.28554168069159e-07,-0.562280789525165,0.015,0.311,0.00699398609708434
"297","RAC1",2.343070882621e-07,-0.472406784721535,0.235,0.56,0.00717003120790852
"298","PCNX4",2.38995984969635e-07,0.358238850303261,0.485,0.224,0.00731351613605581
"299","LPP",2.67197551930345e-07,0.682327483562184,0.809,0.688,0.0081765122866205
"300","AC079793.1",3.10883626891695e-07,0.556302837840778,0.691,0.442,0.00951334986651277
"301","MT-ATP6",3.1382478436691e-07,-0.491930857689213,1,1,0.0096033522264118
"302","NDUFC2",3.17160299567643e-07,-0.409196620689783,0.015,0.304,0.00970542232706945
"303","HIGD2A",3.24418231952247e-07,-0.410597295596786,0.044,0.343,0.00992752231597072
"304","RBM3",3.29084488162748e-07,-0.426315154255649,0.147,0.459,0.0100703144222683
"305","GRK3",3.52675516133665e-07,0.603119285169025,0.838,0.614,0.0107922234692063
"306","PRELID1",3.59436474841181e-07,-0.40486419989375,0.015,0.302,0.010999115566615
"307","SUMF1",3.66531899253356e-07,0.486899747009338,0.706,0.444,0.011216242649052
"308","S100Z",3.67096312860129e-07,0.286721490768447,0.279,0.092,0.0112335142698328
"309","ATP5MC3",3.73702859354656e-07,-0.412695761480783,0.044,0.341,0.0114356811991118
"310","CRIP1",4.1683317180545e-07,-0.554551338125468,0.162,0.475,0.0127555118904186
"311","MAML3",4.27202133019304e-07,0.704710107132632,0.809,0.619,0.0130728124725237
"312","SENP6",4.37837734697973e-07,0.566755839308048,0.779,0.616,0.0133982725194927
"313","PYCARD",4.70688686149812e-07,-0.413394572364337,0.044,0.337,0.0144035444848704
"314","ATP6V0C",4.76194878358866e-07,-0.404351873855234,0.059,0.356,0.0145720394726597
"315","RPS6KA3",4.92281785082958e-07,0.488530553230545,0.838,0.646,0.0150643149053236
"316","FXYD5",4.93400049441498e-07,-0.433858674924052,0.059,0.355,0.0150985349129593
"317","MS4A4A",5.29257034978724e-07,0.392750339523461,0.324,0.122,0.0161957945273839
"318","GNG5",5.43957770206236e-07,-0.40852419232017,0.088,0.389,0.016645651726081
"319","NDUFA1",5.99193281348944e-07,-0.390599401812453,0.029,0.314,0.018335913602559
"320","ATP5F1D",6.48193193477713e-07,-0.384105639726953,0.029,0.313,0.0198353599136115
"321","JUND",6.74954959961971e-07,-0.396528973090248,0.044,0.332,0.0206542967297963
"322","NEGR1",6.83225173190052e-07,0.897701967505086,0.706,0.548,0.0209073735247888
"323","EMP3",7.36235116214163e-07,-0.499962084612966,0.132,0.428,0.0225295307912696
"324","TTC7A",7.52081423091194e-07,0.473740321266658,0.75,0.527,0.0230144436280136
"325","SCMH1",7.8631650193722e-07,0.443080762630333,0.618,0.355,0.0240620712757809
"326","ATP2C1",8.15309382676296e-07,0.352257450759213,0.5,0.245,0.0249492824192773
"327","ARRDC3-AS1",8.37066624012535e-07,0.277959095249638,0.221,0.065,0.0256150757614076
"328","GNAQ",8.83601077369744e-07,0.5340316610563,0.956,0.839,0.0270390765685915
"329","FILIP1L",8.84750524777141e-07,0.316334078414139,0.235,0.073,0.0270742508087053
"330","SSR2",9.10727440127123e-07,-0.379881053865228,0.059,0.346,0.0278691703953301
"331","KIAA1109",9.13400040520355e-07,0.439599381806933,0.632,0.384,0.0279509546399634
"332","GARS-DT",9.70865028917999e-07,0.33304788933077,0.471,0.221,0.0297094407499197
"333","CD52",9.71647450491147e-07,-0.45744730586314,0.074,0.362,0.0297333836324796
"334","DNAJC13",9.81027146890719e-07,0.362938904478916,0.412,0.187,0.0300204117220029
"335","APRT",1.07679499960614e-06,-0.363044024199123,0.015,0.285,0.0329510037829476
"336","BLZF1",1.08854469001367e-06,0.298585777839487,0.235,0.074,0.0333105560591084
"337","CXCR4",1.12786219450441e-06,-0.448853907932533,0.059,0.348,0.0345137110140294
"338","NF1",1.13840871217172e-06,0.528054871364206,0.735,0.477,0.0348364450011667
"339","WDR49",1.16761962794607e-06,0.578149664203107,0.456,0.233,0.0357303282347777
"340","FCGRT",1.28868507086653e-06,-0.424231355532707,0.162,0.454,0.0394350518535867
"341","BTG1",1.30281741845846e-06,-0.4525680376293,0.191,0.498,0.0398675158222474
"342","CALCRL",1.30970666866862e-06,0.64071400726714,0.5,0.265,0.0400783337679286
"343","ATP6V0B",1.32160538282911e-06,-0.393859297622954,0.103,0.393,0.0404424463199535
"344","DPYD-AS1",1.32481410848493e-06,0.426627960785621,0.324,0.132,0.0405406365337474
"345","CNTRL",1.34760598544133e-06,0.366897173135615,0.588,0.327,0.0412380907604901
"346","SDCCAG8",1.42235786112186e-06,0.461162506716413,0.588,0.358,0.0435255729081899
"347","TRMT112",1.46856266575808e-06,-0.365275571497706,0.015,0.28,0.0449394861348629
"348","DBI",1.49490483436261e-06,-0.367376444995157,0.029,0.3,0.0457455828363301
"349","MAML2",1.51469025788011e-06,0.481269893636819,0.603,0.33,0.0463510365813891
"350","GPATCH2L",1.52435648184067e-06,0.30837265323849,0.5,0.236,0.0466468327008064
"351","SCN1A-AS1",1.53776291795597e-06,0.546444871060457,0.441,0.236,0.0470570830523707
"352","AC007038.1",1.58028827726213e-06,0.296199666374545,0.294,0.109,0.0483584015724986
"353","MAP3K1",1.58346802397059e-06,0.421104670295375,0.779,0.556,0.048455705001524
"354","RAD50",1.63337224907987e-06,0.3096423552921,0.397,0.174,0.0499828241940931
"355","TOMM6",1.70662402077584e-06,-0.351083789557793,0.015,0.277,0.0522244016597615
"356","FAM120B",1.71586944473729e-06,0.319501357492822,0.441,0.203,0.0525073208784059
"357","LRMP",1.72037762469829e-06,0.354601935381081,0.632,0.362,0.0526452756933922
"358","TRIO",1.86844300650982e-06,0.582123623617803,0.603,0.387,0.057176224442207
"359","AFF1",1.88997422746609e-06,0.600667488254437,0.662,0.462,0.0578351013346898
"360","OST4",1.95546754395763e-06,-0.380178965163886,0.044,0.316,0.0598392623126476
"361","AC023424.3",2.13586645158874e-06,0.494972731441778,0.441,0.226,0.0653596492850669
"362","HLA-DRB5",2.15946492107853e-06,-0.726619915933739,0.529,0.787,0.066081786049924
"363","CLNK",2.17961478296322e-06,0.65870744381202,0.206,0.061,0.0666983919734575
"364","CERT1",2.35195278292638e-06,0.465833675207199,0.559,0.335,0.0719721071103302
"365","PIP4K2A",2.37295098489008e-06,0.517775214916324,0.706,0.51,0.0726146730886214
"366","AC012358.3",2.37897209030725e-06,0.379141976431514,0.515,0.274,0.0727989249354921
"367","MDFIC",2.39632344913119e-06,0.622595676426985,0.735,0.523,0.0733298938668636
"368","SAP18",2.40975507907132e-06,-0.366644669660731,0.029,0.293,0.0737409151746613
"369","EXOC4",2.42923249249256e-06,0.504084719565514,0.853,0.716,0.074336943502765
"370","DTWD1",2.44476396615073e-06,0.287145984180437,0.368,0.155,0.0748122221281784
"371","TTC17",2.54259471391826e-06,0.402334401449092,0.794,0.584,0.0778059408406127
"372","NDUFB8",2.64742344798346e-06,-0.358570547619815,0.044,0.311,0.0810138049317417
"373","BST2",2.64768506490932e-06,-0.358570547619815,0.044,0.311,0.0810218106712902
"374","RFX3",2.66113027815811e-06,0.491186816799572,0.706,0.465,0.0814332476419164
"375","NCOA2",2.71763533181412e-06,0.413275461721268,0.706,0.478,0.0831623587888439
"376","EIF2AK4",2.72427376864686e-06,0.430020297773304,0.691,0.484,0.0833655015943627
"377","HLA-DQA2",2.74661206983828e-06,-0.492393270536242,0.132,0.42,0.0840490759491211
"378","FGD2",2.77779442692712e-06,0.308940712233337,0.471,0.232,0.0850032872583968
"379","PDE7A",2.89207911830602e-06,0.460179129037901,0.603,0.361,0.0885005130992826
"380","DAD1",3.20446900203646e-06,-0.339780297096798,0.015,0.267,0.0980599559313177
"381","H2AFV",3.31318928523579e-06,-0.390992025312193,0.118,0.401,0.101386905317501
"382","CELF2",3.37484675281569e-06,0.451478483607052,0.956,0.893,0.103273685482913
"383","DOCK11",3.37956420574025e-06,0.502538721753285,0.544,0.325,0.103418044259857
"384","SF3B5",3.46100029136041e-06,-0.326390141870666,0,0.244,0.10591006991592
"385","CEP350",3.56064858464204e-06,0.392864001698308,0.647,0.409,0.108959407338631
"386","JCHAIN",3.79745975477712e-06,-0.632675566164807,0.191,0.459,0.116206065955935
"387","DAPK1",3.82974903465578e-06,0.443818121544439,0.662,0.422,0.117194150209502
"388","MAN2B1",3.83290026781948e-06,-0.399336214661786,0.176,0.46,0.117290581095544
"389","AHR",3.83860951658422e-06,0.591504227048502,0.485,0.27,0.117465289816994
"390","SYK",3.84491476078788e-06,0.393663848486277,0.971,0.854,0.11765823659487
"391","TPI1",3.99921684295788e-06,-0.38791450920196,0.074,0.341,0.122380034611354
"392","ITSN2",4.05782818052862e-06,0.389525492358377,0.779,0.539,0.124173600152356
"393","RAN",4.47446498145603e-06,-0.337508932091986,0.015,0.262,0.136923102897536
"394","MIF",4.53213264274278e-06,-0.345819845596362,0.015,0.262,0.138687791000572
"395","LRRK2",4.57051865613702e-06,0.491241173680683,0.471,0.244,0.139862441396449
"396","PSMA7",4.85016963156248e-06,-0.378767261606643,0.118,0.39,0.148420040895443
"397","MEF2A",4.85731416358962e-06,0.500484280859075,0.926,0.778,0.148638670720006
"398","MTAP",4.85753246413928e-06,0.490839828528943,0.456,0.253,0.148645350935126
"399","PIKFYVE",4.91970727714856e-06,0.35315601334464,0.515,0.269,0.150547962388023
"400","PLP2",5.4679670845731e-06,-0.381144239355846,0.132,0.404,0.167325260755021
"401","AP3B1",5.59821814779017e-06,0.418274466915359,0.809,0.682,0.171311073540527
"402","AC027097.2",5.68561431508795e-06,0.417042291644187,0.456,0.238,0.173985483656006
"403","IGFLR1",5.69103570864823e-06,-0.35129521681664,0.044,0.299,0.174151383720344
"404","NDUFB11",5.75738248908192e-06,-0.337811987453018,0.029,0.279,0.176181661548396
"405","FGD4",5.81644493221255e-06,0.574808401302005,0.426,0.224,0.177989031370636
"406","COX7A2",6.02362227998911e-06,-0.35427041018619,0.059,0.317,0.184328865389947
"407","MED13L",6.04509361551733e-06,0.337686080787414,1,0.935,0.184985909728446
"408","CAPNS1",6.27270828268555e-06,-0.343029696724037,0.029,0.277,0.19195114615846
"409","RBM39",6.29064256562309e-06,-0.370386297867011,0.721,0.875,0.192499953150632
"410","ATP5MPL",6.57793613403542e-06,-0.35724879302357,0.132,0.409,0.201291423637618
"411","AC060234.3",6.73420372039094e-06,0.320342824440497,0.338,0.143,0.206073368047683
"412","SETDB2",6.81714507322209e-06,0.272839176309653,0.309,0.125,0.208611456385669
"413","IKZF1",6.92577358540828e-06,0.543790190592167,0.779,0.576,0.211935597487079
"414","STX7",6.96583888178681e-06,0.34639536017993,0.853,0.647,0.213161635621558
"415","TSPO",7.04455920213264e-06,-0.429497542540967,0.074,0.331,0.215570556144461
"416","H1FX",7.38644589085047e-06,-0.407231542010183,0.118,0.382,0.226032630705915
"417","N4BP2L2",7.53791935218879e-06,0.37300728083811,0.838,0.622,0.230667870096329
"418","TMEM258",7.73048358283114e-06,-0.315501825727929,0,0.23,0.236560528118216
"419","GLS",7.75372704929482e-06,0.390204348836024,0.809,0.635,0.237271801435471
"420","NOTCH2",7.78833638052535e-06,0.396341726305789,0.603,0.37,0.238330881580456
"421","ATP8B1",7.95485576808817e-06,0.352623427667531,0.412,0.204,0.243426541359266
"422","CLIC3",8.00219488373512e-06,-0.397064065538585,0.029,0.273,0.244875165637178
"423","FRYL",8.147092317315e-06,0.466133604792232,0.779,0.597,0.249309172002156
"424","RUFY3",8.15119520395696e-06,0.474943534904643,0.706,0.508,0.249434724436287
"425","TLR1",8.22085753572456e-06,0.277136751846469,0.309,0.125,0.251566461450707
"426","ZNF81",8.34519855659473e-06,0.302677992513592,0.294,0.116,0.255371421030355
"427","GDAP2",8.37787958450822e-06,0.377894892254369,0.338,0.154,0.256371493165536
"428","SRGAP2C",8.46403434261715e-06,0.279694507630021,0.353,0.155,0.259007914918428
"429","PIK3C3",8.5528628872737e-06,0.33199906458905,0.426,0.209,0.261726157213462
"430","LRRK1",8.6428980589935e-06,0.404084566966975,0.676,0.432,0.26448132350326
"431","E2F5",9.24843874395093e-06,0.251810775273886,0.294,0.114,0.283011474003642
"432","TRIR",9.82019170302222e-06,-0.345809525483332,0.074,0.328,0.300507686304183
"433","PPP1CA",9.95560824318307e-06,-0.316904103614917,0.015,0.248,0.304651567849645
"434","ZFC3H1",1.0002661906142e-05,0.378161392802113,0.706,0.49,0.30609145698985
"435","ZRANB2",1.00759493270606e-05,0.354046869389696,0.618,0.392,0.30833412535738
"436","CFLAR",1.01118060689398e-05,0.311280850687854,0.559,0.312,0.309431377515627
"437","KANSL1L",1.01895947346179e-05,0.324265352050358,0.412,0.196,0.311811788474042
"438","UQCRH",1.02748453922297e-05,-0.368573095482454,0.118,0.384,0.314420543847622
"439","ANKRD12",1.02826125759464e-05,0.412061268432264,0.985,0.861,0.314658227436535
"440","TRAPPC8",1.05890332281998e-05,0.31459358472869,0.485,0.259,0.324035005816142
"441","IFITM2",1.10723497765584e-05,-0.363713850895775,0.029,0.268,0.338824975512463
"442","ITSN1",1.13728418075994e-05,0.281563581923854,0.206,0.067,0.34802033215435
"443","PRDX5",1.1413752385997e-05,-0.306888695423221,0,0.224,0.349272236763895
"444","AKAP10",1.14817869247669e-05,0.339850002884625,0.368,0.169,0.351354161684793
"445","UBE2E2",1.15005463789594e-05,0.467443829669389,0.941,0.848,0.351928219742535
"446","MT-CYB",1.20101070742375e-05,-0.409196620689783,0.897,0.999,0.367521286578743
"447","CPQ",1.23677144223624e-05,0.428655033605334,0.529,0.308,0.378464429038713
"448","SLC8A1",1.26313253227464e-05,1.10930462563986,0.618,0.498,0.386531186201364
"449","RABGAP1",1.26821762437915e-05,0.29510977054505,0.632,0.375,0.388087275236263
"450","TRIM44",1.28167183579871e-05,0.342368528471951,0.618,0.387,0.392204398472764
"451","TRAPPC9",1.2960617038016e-05,0.418319093710738,0.75,0.525,0.396607841980328
"452","PSMB3",1.33009319243828e-05,-0.338392665682185,0.059,0.304,0.407021817818039
"453","C17orf49",1.3387843467041e-05,-0.306888695423221,0,0.221,0.409681397934921
"454","ZNF280D",1.35210606015423e-05,0.323395273597314,0.426,0.214,0.413757975467797
"455","MCTP1",1.35432075236848e-05,0.582077837583717,0.779,0.637,0.41443569343228
"456","TBCK",1.38381080393574e-05,0.472054153760636,0.471,0.262,0.423459944112377
"457","NFKBIA",1.40016527122942e-05,-0.394723498442233,0.088,0.349,0.428464574648914
"458","DLEU2",1.46162211175737e-05,0.44074705537237,0.735,0.573,0.447270982418873
"459","PHB",1.46343561980071e-05,-0.328071604812625,0.029,0.263,0.447825934015215
"460","MYDGF",1.46353452088305e-05,-0.328071604812625,0.029,0.263,0.447856198735422
"461","BRI3",1.47783680405223e-05,-0.345097259341544,0.074,0.321,0.452232840408022
"462","UQCR11",1.51374776337632e-05,-0.333303789009385,0.059,0.302,0.463221953070786
"463","ABHD10",1.59049311696648e-05,0.271205800452041,0.324,0.138,0.486706798722912
"464","ZNF609",1.69142233446101e-05,0.433834032971817,0.515,0.29,0.517592148568414
"465","ST8SIA4",1.69714770742224e-05,0.56596285101858,0.485,0.288,0.519344169948278
"466","ATP6V1G1",1.77319571652256e-05,-0.338087074695893,0.118,0.371,0.542615621213069
"467","PSME2",1.78739404206945e-05,-0.401214885028309,0.103,0.352,0.546960450813672
"468","COX5A",1.80049758576213e-05,-0.331156759777994,0.074,0.324,0.550970266219069
"469","XRCC6",1.8103647937936e-05,-0.34129255618798,0.103,0.354,0.55398973054878
"470","TMBIM6",1.81458207647761e-05,-0.357964245849644,0.221,0.488,0.555280261222913
"471","JAZF1",1.87323627064968e-05,0.541317967589981,0.647,0.435,0.573229031181508
"472","PEBP1",1.92300312691116e-05,-0.328617325518188,0.074,0.317,0.588458186866084
"473","METTL25",1.93302221099708e-05,0.269410309476599,0.294,0.122,0.591524126787217
"474","RNASET2",2.01230241186805e-05,-0.389519135913317,0.544,0.73,0.615784661055741
"475","SHOC2",2.03334150794188e-05,0.407387752606621,0.632,0.469,0.622222834845296
"476","AC009093.2",2.18190988636265e-05,0.49870026172595,0.485,0.259,0.667686244325836
"477","P4HB",2.21440284922103e-05,-0.341762259933262,0.088,0.333,0.677629415890126
"478","GALK2",2.26464774942499e-05,0.312295285306626,0.309,0.132,0.693004857801541
"479","HCST",2.32681423018812e-05,-0.339118184953643,0.059,0.295,0.712028422579867
"480","AP2S1",2.39881898394453e-05,-0.336522523603534,0.074,0.313,0.734062597276867
"481","ROCK1",2.40332976435683e-05,0.359526578006123,0.868,0.679,0.735442941190833
"482","FER",2.54036751955579e-05,0.370707128823047,0.559,0.322,0.777377864659266
"483","TBC1D22A",2.61896811071779e-05,0.389289687649685,0.662,0.441,0.80143043156075
"484","RNH1",2.64276897593542e-05,-0.326002685163384,0.059,0.293,0.808713734325998
"485","TRPS1",2.64720930207056e-05,0.491820568399097,0.662,0.442,0.810072518526614
"486","COX7B",2.85105649965135e-05,-0.303046569292342,0.029,0.252,0.87245179945831
"487","LDHB",2.93073699539894e-05,-0.347824166155819,0.132,0.378,0.896834827962029
"488","YWHAB",2.9523672383798e-05,-0.393076955326506,0.279,0.529,0.903453898616602
"489","INSL6",3.03617723479633e-05,0.407053809913779,0.441,0.244,0.929100595620024
"490","SNHG32",3.04781877082185e-05,-0.309068586202241,0.059,0.291,0.932663022059196
"491","ZMIZ1",3.06043387428627e-05,0.353296407336513,0.5,0.296,0.936523369870342
"492","ATP5ME",3.06182931867298e-05,-0.292096269731801,0.015,0.229,0.93695038980712
"493","MTDH",3.1081500039677e-05,-0.368647620307767,0.412,0.662,0.951124982714154
"494","FARS2",3.11046772296904e-05,0.480074602318294,0.529,0.33,0.951834227905755
"495","RNF13",3.14592984002884e-05,0.483398129519126,0.721,0.547,0.962685990347226
"496","SPIDR",3.18745758503986e-05,0.457339135028295,0.603,0.406,0.975393895598047
"497","UBL5",3.24629576387404e-05,-0.312111236527155,0.044,0.27,0.993398966703095
"498","CAPG",3.25324573668037e-05,-0.325833761207816,0.132,0.384,0.995525727881561
"499","NDUFA11",3.29105136356244e-05,-0.28504151219785,0.015,0.228,1
"500","RALGAPA1",3.40803386916582e-05,0.359953401230117,0.544,0.329,1
"501","FRMD4B",3.43436495037137e-05,0.400667169036618,0.544,0.324,1
"502","BACH1",3.46903608108942e-05,0.412532250004831,0.603,0.38,1
"503","IFNAR2",3.56174921540664e-05,0.467919192124922,0.735,0.612,1
"504","NEDD8",3.56349380938918e-05,-0.306845063993453,0.059,0.288,1
"505","ZFAS1",3.56750617786999e-05,-0.284013585513189,0.088,0.338,1
"506","DDX24",3.65574152306268e-05,-0.326409272839296,0.147,0.409,1
"507","STARD4-AS1",3.71852532804527e-05,0.300504367035456,0.324,0.144,1
"508","PSMB4",3.73665694034294e-05,-0.286892523759845,0.029,0.247,1
"509","TMEM131",3.75355031508509e-05,0.349179607951305,0.794,0.618,1
"510","POT1",3.81562135548654e-05,0.270078487453267,0.25,0.098,1
"511","ALCAM",3.91881466472817e-05,0.661129736291284,0.765,0.63,1
"512","TRIP12",4.06172932393606e-05,0.407800883241987,0.706,0.527,1
"513","DDT",4.11193305406397e-05,-0.305350351793709,0.044,0.266,1
"514","HEATR5B",4.11963642537444e-05,0.45350237223575,0.559,0.355,1
"515","GMDS",4.20633689788591e-05,0.422862915150814,0.529,0.325,1
"516","DYNC1I2",4.2291964721868e-05,0.274647121708562,0.324,0.146,1
"517","SCLT1",4.23848300198881e-05,0.556343271465046,0.691,0.519,1
"518","SMG1",4.45846712648935e-05,0.309886268616101,0.721,0.503,1
"519","RPS4Y1",4.53086784343737e-05,-0.329149864487747,0.015,0.222,1
"520","CD48",4.61320260549116e-05,-0.310952527387076,0.103,0.344,1
"521","S100A10",4.62661648045859e-05,-0.568941794458585,0.25,0.477,1
"522","LAPTM5",4.66916433505558e-05,-0.360910686074332,0.206,0.473,1
"523","TIAM1",4.75274039183736e-05,0.288370732258551,0.25,0.1,1
"524","ENTPD1",4.88951924586043e-05,0.560963741827857,0.412,0.22,1
"525","ATG7",4.96244399924712e-05,0.330556546001818,0.603,0.37,1
"526","MED12L",5.135558176213e-05,0.584398507343806,0.647,0.444,1
"527","ME2",5.16099424365977e-05,0.258348719873002,0.368,0.174,1
"528","TRAPPC5",5.16975616667469e-05,-0.30610312772568,0.044,0.262,1
"529","LYST",5.17765880038737e-05,0.651396297139231,0.529,0.345,1
"530","TOMM20",5.23309125449052e-05,-0.324508711546182,0.103,0.336,1
"531","ZMYM6",5.2847948425832e-05,0.281830939526767,0.485,0.27,1
"532","AURKAIP1",5.41951936390931e-05,-0.264652684232177,0,0.195,1
"533","GAS5",5.5334621055016e-05,-0.324755834627572,0.088,0.317,1
"534","PGLS",5.56567686082425e-05,-0.299500392901433,0.074,0.3,1
"535","SNRPD2",5.60748239324966e-05,-0.28739693319598,0.015,0.218,1
"536","ALKBH7",5.67213963073739e-05,-0.271912557180247,0,0.195,1
"537","DENND1A",5.67289054833188e-05,0.413048406371473,0.632,0.438,1
"538","BICD1",5.67491466467115e-05,0.379728200845066,0.441,0.257,1
"539","INSYN2B",5.85423659283071e-05,0.285624661082774,0.309,0.139,1
"540","TPR",5.8800263648156e-05,0.364921971893889,0.5,0.294,1
"541","RAD51B",6.04130249210887e-05,0.454098174334256,0.574,0.368,1
"542","CD63",6.09495380876078e-05,-0.329736784229414,0.088,0.315,1
"543","AP2M1",6.13163846280297e-05,-0.282243663536726,0.029,0.238,1
"544","WASHC4",6.25856333021232e-05,0.40016566921761,0.529,0.333,1
"545","ZBTB20",6.42757649123978e-05,0.484520597985121,0.838,0.757,1
"546","TUBGCP2",6.45803703279858e-05,0.278859372995476,0.412,0.207,1
"547","FBL",6.47541068219727e-05,-0.258168650661978,0,0.192,1
"548","AVL9",6.65244241995635e-05,0.298863593176546,0.559,0.323,1
"549","UBE2W",6.66289629388848e-05,0.345496566025767,0.706,0.498,1
"550","ITGB2",6.66505579111198e-05,-0.382839562382961,0.162,0.396,1
"551","FUT8",6.72707856645168e-05,0.454098174334257,0.397,0.211,1
"552","ATP5F1B",6.86123986253107e-05,-0.318381457504117,0.147,0.382,1
"553","HLA-DRB1",6.87491598674276e-05,-0.673131978929607,0.632,0.843,1
"554","PPP4C",6.95172563357692e-05,-0.2668543785282,0.015,0.214,1
"555","FOXP1",6.96846452169785e-05,0.378979015403135,0.941,0.88,1
"556","RABAC1",6.97612577605271e-05,-0.274790014823177,0.015,0.214,1
"557","ANKRD26",6.98681768860942e-05,0.255775759882435,0.294,0.127,1
"558","ATRX",7.29224494935407e-05,0.306160455105432,0.794,0.601,1
"559","FLT3",7.30301582575751e-05,0.441371984227735,0.794,0.62,1
"560","NDUFB7",7.40473967065176e-05,-0.276021788487819,0.029,0.235,1
"561","INO80D",7.44131151165176e-05,0.302886643641926,0.5,0.282,1
"562","USP32",7.64079994518531e-05,0.405391778924408,0.559,0.35,1
"563","C4orf3",7.80649876342772e-05,-0.25898075034055,0,0.189,1
"564","AUTS2",8.03821908813058e-05,0.673368480429786,0.868,0.776,1
"565","ARHGAP21",8.42495648708418e-05,0.290355011833306,0.338,0.164,1
"566","AC009554.1",8.44132127056595e-05,0.260607668439254,0.353,0.168,1
"567","MAP3K5",8.53477342737176e-05,0.578038342564365,0.706,0.578,1
"568","PDGFC",8.83797026555638e-05,0.3416815923416,0.324,0.156,1
"569","CDK6",9.02589929252879e-05,0.393249697474135,0.529,0.321,1
"570","ATG4C",9.12525182355213e-05,0.293867012175169,0.382,0.2,1
"571","SIVA1",9.16283808575803e-05,-0.295376721132622,0.029,0.231,1
"572","HLA-E",9.36393518896817e-05,-0.356017556260109,0.353,0.589,1
"573","CBL",9.36878402773001e-05,0.284921125782678,0.441,0.239,1
"574","USP25",9.53960935838192e-05,0.413160464707067,0.721,0.535,1
"575","PCBP1",9.55505533519406e-05,-0.283347213657974,0.044,0.251,1
"576","RHOG",9.73559583034325e-05,-0.30082542898064,0.044,0.251,1
"577","APC",9.9361448964784e-05,0.342161954903994,0.441,0.24,1
"578","MEF2C-AS1",0.000100039381819738,0.433702418225488,0.353,0.184,1
"579","ATP5PO",0.000103071634724209,-0.28411155541937,0.044,0.25,1
"580","PAIP2",0.000106506222823251,-0.308950084822989,0.103,0.324,1
"581","EIF3G",0.000107375284153031,-0.276449853711304,0.044,0.249,1
"582","PARP8",0.000108492529259605,0.448784374437789,0.632,0.442,1
"583","TGFB1",0.000109061574189039,-0.308183438166727,0.118,0.346,1
"584","ATP5MF",0.000110162976168455,-0.293605818650579,0.074,0.288,1
"585","TRERF1",0.000110371011395797,0.378663429960966,0.544,0.354,1
"586","HIP1",0.000115523604007401,0.35493084703042,0.735,0.508,1
"587","ERGIC3",0.0001156436524611,-0.250839108863489,0,0.181,1
"588","BRK1",0.000116419042596474,-0.28207585707923,0.088,0.306,1
"589","LIME1",0.000119202611680214,-0.312860493900988,0.044,0.246,1
"590","KCNQ1OT1",0.000119697386802637,0.311104579071667,0.235,0.096,1
"591","SOD1",0.000120315564768508,-0.255670640035524,0.015,0.204,1
"592","ST3GAL6",0.000120585006278676,0.287061186108264,0.338,0.165,1
"593","ZFP36L2",0.000121108519942982,-0.40974319960933,0.309,0.514,1
"594","CCDC146",0.000121142408671758,0.313815522917521,0.544,0.324,1
"595","PCCA",0.000130185137444558,0.311280850687854,0.382,0.199,1
"596","CCDC144A",0.000130551712626082,0.287145984180437,0.324,0.158,1
"597","PTGDS",0.000131078134314748,-1.58931155024672,0.059,0.261,1
"598","GPX4",0.000131144120868861,-0.285172469856079,0.059,0.265,1
"599","P3H2",0.000132029592014028,0.490744136513531,0.456,0.288,1
"600","CPB2-AS1",0.000133856222215097,0.405757090843241,0.544,0.346,1
"601","BLNK",0.000133902871628681,0.694823756367165,0.529,0.386,1
"602","IQCB1",0.000134503558163456,0.258372916760245,0.397,0.205,1
"603","COX5B",0.00013486909535119,-0.308210790687671,0.118,0.337,1
"604","GUK1",0.000135700298391916,-0.284419300932218,0.059,0.265,1
"605","SCAND1",0.000139386431625297,-0.271833225640934,0.044,0.244,1
"606","TMED9",0.000139644256638453,-0.268747245767191,0.044,0.244,1
"607","RERE",0.000144156527596759,0.388601701567504,0.794,0.588,1
"608","EIF6",0.000144278461574108,-0.25486847429849,0.015,0.201,1
"609","IRF7",0.000145670914476997,-0.454361043734208,0.25,0.465,1
"610","SLC8A1-AS1",0.000146738148126514,0.493932740378102,0.529,0.341,1
"611","JAML",0.000150631681199449,0.342161954903994,0.838,0.693,1
"612","TRIM33",0.00015084696702582,0.266035332637893,0.529,0.315,1
"613","GCNT2",0.00015200630567024,0.288809033403081,0.309,0.148,1
"614","LRBA",0.000152194360680326,0.435597331048627,0.794,0.66,1
"615","EXOC1",0.000157769206722492,0.301251985037965,0.368,0.19,1
"616","SELENOH",0.000158889979524395,-0.296811524871858,0.103,0.317,1
"617","MDH2",0.000160711279957768,-0.257982963675315,0.029,0.221,1
"618","POMP",0.000161112219439,-0.28207585707923,0.088,0.3,1
"619","TAF10",0.000166525773869495,-0.261136396714189,0.029,0.22,1
"620","ITFG1",0.000167549211395327,0.384654037018073,0.691,0.521,1
"621","PLXNC1",0.000167840669732736,0.302050718255145,0.441,0.246,1
"622","SCT",0.000176163725206955,-0.31884058553437,0.044,0.239,1
"623","SCYL3",0.000177138591296584,0.274413467964284,0.221,0.09,1
"624","NDUFS6",0.000187815364745703,-0.289130049121966,0.118,0.332,1
