"","X","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"107","NACA",1.15919402199236e-263,-0.703344327893796,0.19,0.587,3.54724962669881e-259
"108","RPL4",4.54291955184418e-260,-0.703363680176019,0.225,0.613,1.39017881205984e-255
"109","TOMM7",2.79590543604752e-258,-0.678216699209599,0.143,0.544,8.55575022484901e-254
"110","PABPC1",2.79093505924423e-257,-0.760754816363699,0.606,0.855,8.54054037479328e-253
"111","FLI1",3.11542277797006e-251,0.60188585447416,0.626,0.299,9.53350524286619e-247
"112","ARHGAP15",1.69394489475649e-248,0.579847161986958,0.999,0.997,5.18364077244435e-244
"113","ITK",9.61575758082379e-244,0.699527051539728,0.913,0.732,2.94251797730789e-239
"114","CTSS",2.56683369565567e-243,0.413465029298699,0.45,0.163,7.85476779207592e-239
"115","IKZF1",5.74238600359476e-242,0.66487715240005,0.937,0.751,1.75722754096003e-237
"116","PFN1",3.40420523606213e-241,-0.725901140281082,0.212,0.587,1.04172084428737e-236
"117","PTMA",1.39637601657478e-240,-0.711297226043265,0.556,0.824,4.2730502483205e-236
"118","MT-CO2",7.47979647861982e-236,-0.615248182934442,0.97,1,2.28889252042245e-231
"119","LEF1",1.8065984204573e-233,0.881400377751957,0.862,0.681,5.52837182644139e-229
"120","RPS10",1.32695912898319e-230,-0.640562287727918,0.119,0.492,4.06062763060147e-226
"121","BTG1",2.73024141462672e-228,-0.661809816632998,0.614,0.841,8.35481175289923e-224
"122","LTB",2.49913337316068e-227,-0.826006798565054,0.369,0.674,7.647598035209e-223
"123","OPRM1",3.97401641244011e-227,0.389518449958113,0.339,0.106,1.2160887623708e-222
"124","RUNX1",7.90482394476287e-224,0.703381034393725,0.881,0.698,2.41895517533689e-219
"125","H3F3B",9.93346658686751e-212,-0.652325214832125,0.376,0.684,3.03974011024733e-207
"126","IL7R",1.73609716980843e-203,0.609918431877328,0.922,0.8,5.31263094933079e-199
"127","MDFIC",1.7447100676379e-196,0.743498286640669,0.665,0.394,5.33898727797875e-192
"128","RASA1",2.11768276427161e-194,0.575624319567699,0.663,0.374,6.48032102694754e-190
"129","PDE7A",5.82751496512536e-191,0.648604260482852,0.895,0.747,1.78327785447801e-186
"130","ARHGEF3",8.69475333871672e-189,0.607726075274731,0.719,0.442,2.66068146918071e-184
"131","ZBTB20",6.09906349848283e-188,0.601498795794714,0.97,0.915,1.86637442117073e-183
"132","IPCEF1",4.89384723241594e-187,0.478615858875724,0.511,0.238,1.4975661915916e-182
"133","FYB1",3.41002838444166e-186,0.57730728949773,0.937,0.828,1.04350278592299e-181
"134","EEF1D",6.98106300666088e-183,-0.541469701590119,0.149,0.477,2.1362750906683e-178
"135","S100A4",2.55959644706857e-182,-0.732312753867025,0.191,0.51,7.83262108767453e-178
"136","LCP2",3.52389663266656e-182,0.468931837485815,0.655,0.358,1.07834760856229e-177
"137","MT-CYB",1.36712127152301e-181,-0.563629463212039,0.926,1,4.18352780298755e-177
"138","SLFN5",3.60845121955428e-181,0.464096967274089,0.541,0.265,1.10422215769581e-176
"139","PTPRC",2.00998261071072e-178,0.412530899527676,0.999,0.994,6.15074778703587e-174
"140","MAML2",2.9154800999896e-178,0.776441535981943,0.925,0.849,8.92166065397818e-174
"141","AC079793.1",2.80685804245577e-177,0.600130135779396,0.909,0.764,8.58926629571891e-173
"142","OXNAD1",1.09405951500121e-174,0.577834024414808,0.76,0.505,3.34793152185519e-170
"143","RAB30-DT",2.84111912101275e-173,0.30128412560348,0.26,0.079,8.69410862221111e-169
"144","HIVEP2",3.75167098196224e-169,0.614281934015428,0.821,0.6,1.14804883719027e-164
"145","TNFAIP8",2.67079227942608e-168,0.607034446852181,0.846,0.662,8.17289145427174e-164
"146","COX4I1",3.09913544454888e-168,-0.510637047463606,0.119,0.432,9.48366437386403e-164
"147","ACTB",5.17013996920812e-168,-0.621202604878387,0.548,0.784,1.58211453197738e-163
"148","MTFR1",3.24388193020429e-165,0.424281251879885,0.532,0.267,9.92660309461816e-161
"149","CD52",1.60784183955903e-164,-0.63404266402693,0.372,0.636,4.92015681323458e-160
"150","TXK",2.61657809525505e-164,0.64690690583185,0.744,0.503,8.00699062928996e-160
"151","INPP4B",3.24734543084202e-164,0.688472309743693,0.942,0.88,9.93720175291966e-160
"152","JUNB",7.46078131087447e-162,-0.66121597960291,0.158,0.457,2.2830736889407e-157
"153","AC139720.1",3.22783446577071e-161,0.824664810002429,0.553,0.311,9.87749624870496e-157
"154","AC010275.1",2.30161052294037e-160,0.262733386306171,0.247,0.076,7.04315836124982e-156
"155","AC245297.3",4.64601795441936e-160,0.335253353484393,0.42,0.181,1.42172795423187e-155
"156","ITGA6",1.68775358012493e-158,0.479879652862029,0.593,0.323,5.16469473054031e-154
"157","CALM1",1.43923469467159e-157,-0.587175548626998,0.368,0.634,4.40420208916452e-153
"158","SATB1-AS1",9.90718351030626e-157,0.57057595219526,0.473,0.234,3.03169722598882e-152
"159","ARHGAP25",3.39742750600825e-156,0.490015470734229,0.636,0.366,1.03964679111358e-151
"160","ANKRD36",5.24008340155582e-156,0.416544257936212,0.56,0.296,1.6035179217101e-151
"161","AC010609.1",6.09891706617706e-156,0.424583446740977,0.504,0.249,1.86632961142084e-151
"162","MT-ND1",1.22953829220999e-155,-0.53932448534385,0.935,0.997,3.76251012799178e-151
"163","THEMIS",1.4872482766563e-155,0.733780714484603,0.772,0.575,4.55112845139594e-151
"164","CAMK4",8.74491163274541e-155,0.575253556174061,0.945,0.873,2.67603040873642e-150
"165","FTX",3.55453151940509e-152,0.548902327315017,0.876,0.721,1.08772219025315e-147
"166","TTN",7.9828101756348e-152,0.554536975258943,0.488,0.247,2.442819741846e-147
"167","RPL36AL",4.76095706304024e-151,-0.47950389250929,0.12,0.412,1.45690047086094e-146
"168","CXCR4",5.77740106065923e-150,-0.581027622392627,0.296,0.566,1.76794249857233e-145
"169","PRKCQ-AS1",2.65910110268255e-148,0.510146096740921,0.624,0.37,8.13711528431889e-144
"170","PFDN5",3.91079670988158e-147,-0.475596059652582,0.141,0.431,1.19674290119086e-142
"171","LINC01550",5.70906507889691e-147,0.400776821869659,0.388,0.169,1.74703100479324e-142
"172","PRKCQ",3.03064126236522e-145,0.513865613668657,0.804,0.578,9.27406532696382e-141
"173","HINT1",2.19897727947322e-142,-0.479971944842806,0.178,0.463,6.72909037291601e-138
"174","DOCK10",5.08268662163327e-142,0.529165367142359,0.953,0.894,1.555352933086e-137
"175","DGKA",5.57236385464437e-142,0.378857339145225,0.57,0.31,1.70519906315972e-137
"176","ST6GAL1",1.88019647842324e-141,0.457212229978093,0.553,0.299,5.75358924362294e-137
"177","MT-ATP6",4.78008289328471e-139,-0.465884354006001,0.98,1,1.46275316617405e-134
"178","ANKRD44",1.01434431997597e-138,0.417623927532511,0.981,0.936,3.10399505355846e-134
"179","RESF1",7.27300518960689e-137,0.453460998124976,0.686,0.439,2.22561231807161e-132
"180","ATM",1.10361465849782e-136,0.505733275689833,0.898,0.777,3.37717121646917e-132
"181","SLC16A7",4.38493376315694e-136,0.473364657676281,0.559,0.317,1.34183358086366e-131
"182","CFL1",6.69500626820021e-136,-0.501312008969032,0.177,0.453,2.04873886813195e-131
"183","DPYD",4.42690377232306e-134,0.502243221523673,0.956,0.889,1.35467682336858e-129
"184","ABCD2",8.07641389280301e-134,0.35413466688658,0.345,0.146,2.47146341533665e-129
"185","COX7C",1.77747157905071e-133,-0.456764231598115,0.173,0.448,5.43924077905308e-129
"186","INPP4A",6.76073050761067e-133,0.429018341919801,0.628,0.376,2.06885114263394e-128
"187","ELMO1",4.21207207980421e-132,0.485881577847242,0.91,0.787,1.28893617714089e-127
"188","DDX17",8.84762139290642e-129,0.403589459986869,0.888,0.74,2.70746062244329e-124
"189","TRAF3IP3",6.50883484924356e-128,0.370636483264432,0.625,0.372,1.99176855221702e-123
"190","C1orf56",7.15692867716844e-128,0.256750235828036,0.291,0.112,2.19009174450031e-123
"191","TTC13",8.43338292566423e-128,0.250447726412054,0.234,0.08,2.58069950908251e-123
"192","AL592183.1",2.91836496610331e-127,0.266779637954087,0.248,0.088,8.93048863277274e-123
"193","HIST1H1D",3.27041910900463e-127,0.265858989900404,0.287,0.111,1.00078095154651e-122
"194","BTF3",7.71494219025339e-126,-0.421745630833102,0.133,0.396,2.36084945963944e-121
"195","CD3D",1.67325049390111e-125,-0.471440668663219,0.22,0.48,5.12031383638677e-121
"196","MLLT3",1.63158584424203e-124,0.656114785606315,0.743,0.556,4.99281584196504e-120
"197","C11orf65",3.47322715872197e-124,0.327138949993163,0.346,0.152,1.06284224284051e-119
"198","LINS1",6.26565950416982e-124,0.314914195481435,0.409,0.195,1.91735446487101e-119
"199","RCSD1",1.26419271281372e-123,0.365564194792497,0.512,0.276,3.86855612048126e-119
"200","C1orf112",2.13315509393605e-123,0.293839417518351,0.318,0.132,6.5276679029537e-119
"201","DOCK11",5.87273437039737e-123,0.405964974492926,0.712,0.47,1.7971154446853e-118
"202","SNHG14",1.12551813484679e-122,0.458482062838696,0.658,0.429,3.44419804444466e-118
"203","UBC",1.69834267296723e-122,-0.454620439120211,0.193,0.453,5.19709841354701e-118
"204","PRKACB",4.44046086233842e-122,0.466438458539107,0.642,0.41,1.35882542848418e-117
"205","ANKRD36B",6.48879294918378e-122,0.29999284679168,0.354,0.157,1.98563553037973e-117
"206","NCK2",2.29330535608701e-120,0.414929132003945,0.695,0.451,7.01774372016185e-116
"207","IL32",1.34946460735507e-119,-0.591790024338354,0.278,0.514,4.12949664496724e-115
"208","AC002463.1",1.88141034207396e-119,0.267086688564416,0.261,0.099,5.75730378778053e-115
"209","AC053513.1",1.10582151405319e-118,0.370455557233566,0.384,0.183,3.38392441515416e-114
"210","AC010894.3",5.64747011572477e-118,0.308579629691319,0.406,0.196,1.72818233011294e-113
"211","CARD8",6.07198491102304e-118,0.301921175804774,0.417,0.203,1.85808810262216e-113
"212","PIP4K2A",6.4954537665744e-117,0.484610961084269,0.78,0.603,1.98767380710943e-112
"213","PAG1",9.09333220534117e-117,0.50412079328699,0.881,0.745,2.78265058815645e-112
"214","TRG-AS1",7.60230972531672e-116,0.265329678644386,0.228,0.081,2.32638279904417e-111
"215","LARS",1.22267935058612e-115,0.268996506509664,0.322,0.138,3.74152108072859e-111
"216","KANSL1L",3.25184567832491e-114,0.30215060956105,0.308,0.13,9.95097296024207e-110
"217","RNF144A",1.06591997738718e-113,0.330026513485128,0.396,0.193,3.26182172280252e-109
"218","MT-ATP8",1.08430055099304e-113,0.546246886189139,0.717,0.552,3.3180681160938e-109
"219","NEK7",1.2141365775678e-113,0.465623453716538,0.595,0.37,3.71537934101522e-109
"220","ADD3",4.24471497859774e-113,0.448579042829391,0.75,0.548,1.2989252306007e-108
"221","MGAT4A",5.03062793271269e-113,0.448328063051002,0.725,0.517,1.53942245368941e-108
"222","ANKRD36C",8.91308802362804e-112,0.373052492159469,0.517,0.298,2.72749406611042e-107
"223","RETREG1",5.37864973870587e-111,0.405898595479267,0.476,0.261,1.64592060654138e-106
"224","LINC00243",5.98611938620425e-110,0.254731042578382,0.266,0.105,1.83181239337236e-105
