gene	GLDS-100.16.female.Eye.ISS.37	GLDS-101.16.female.Muscle.ISS.37	GLDS-102.16.female.Kidney.ISS.37	GLDS-103.16.female.Muscle.ISS.37	GLDS-104.16.female.Muscle.ISS.37	GLDS-105.16.female.Muscle.ISS.37	GLDS-137.18.female.Liver.ISS.37	GLDS-161.16.female.Adrenal.ISS.37	GLDS-162.16.female.Eye.ISS.37	GLDS-163.16.female.Kidney.ISS.37	GLDS-168.16.female.Liver.ISS.37	GLDS-194.18.female.Eye.ISS.40	GLDS-238.9.male.Skin.Earth.30	GLDS-239.9.male.Skin.Earth.30	GLDS-240.30.female.Skin.Earth.30	GLDS-241.30.female.Skin.Earth.30	GLDS-242.10.male.Liver.Earth.33	GLDS-243.32.female.Skin.Earth.30	GLDS-243.32.female.Skin.ISS.60	GLDS-244.32.female.Thymus.Earth.30	GLDS-244.32.female.Thymus.ISS.60	GLDS-245.36.female.Liver.Earth.30	GLDS-245.36.female.Liver.ISS.60	GLDS-246.36.female.Spleen.Earth.30	GLDS-246.36.female.Spleen.ISS.60	GLDS-247.36.female.Colon.Earth.30	GLDS-247.36.female.Colon.ISS.60	GLDS-248.36.female.Lung.Earth.30	GLDS-248.36.female.Lung.ISS.60	GLDS-253.11.female.Kidney.ISS.25	GLDS-253.11.female.Kidney.ISS.75	GLDS-254.11.female.Skin.ISS.25	GLDS-254.11.female.Skin.ISS.75	GLDS-98.16.female.Adrenal.ISS.37	GLDS-99.16.female.Muscle.ISS.37
Alox15	-0.7866962698727655	2.8604372157164386	NA	0.882628131753119	0.4489799164560762	1.3573269850282648	0.8240767652981159	0.6735411140882669	-1.3101904394662853	0.08119249348628785	0.19261400760391548	-0.7361898327910272	-1.483094779095428	0.7975208891384508	0.1550995992198477	0.94689795713999	-2.7199003562574147	0.8341197579523362	1.3189468535448408	1.7112521758650512	2.3503904474650392	0.8744339895426401	1.495553995258069	-0.26787535013784824	NA	0.28904924947156113	-0.25908662931428644	-0.3018971355351445	0.26401942442493176	0.2999240466431174	1.3003951685214352	0.3752806507497163	0.0671612537877788	-1.4573514611272278	1.863287017283843
Alox5	0.5893574600207236	-0.32702568501188595	0.5141789606600919	0.08571565263682485	0.18662279125758668	-0.01569167367266181	-0.15009531296210568	0.32218931509665666	0.32599097346228545	0.07739850250212277	0.4597578046440717	0.6316261786860995	-0.19430591167177888	-0.16689789137786942	0.07380419503804843	0.166321173293135	-0.8709058498875969	0.3807681876166168	0.7172568640869675	0.8701532099422589	0.8368987754179714	-0.18346895014534367	0.8443415287838049	-0.07298986934601194	0.021169301055221707	-0.048867395489009646	0.5611919489944643	-0.08745124944429004	0.046402452162345995	0.04260292859302325	0.09046985240839055	-0.1731372270851686	0.33867614591543443	-0.8115216621113559	0.9019898915672705
Alpl	0.3903689346226423	0.11967917823273418	-2.8892704914444727e-4	0.3092294783332333	0.366681123155473	0.5490015242413103	0.12257835468407235	0.44103615107263466	-0.3594782769004066	0.3478338142098947	-0.003577992352414011	-0.06621814569594664	0.48174220144973945	-0.19212586169287243	0.4374615735115069	0.636431363734484	0.17560072935693297	-0.22035046050234508	0.3899309751283485	0.5304179878501204	0.34160522499582324	0.11307596666653544	-0.2541210761945198	-0.007949582943280097	0.32157885598907365	0.04142811969410352	0.15544469920768159	0.28843767312148955	-0.04428375980345256	0.11424401899966223	0.24965532713082203	-0.029873503577580906	-0.05269706099703214	-0.1081323815899331	0.43589417489463206
Als2cl	0.4579563105422122	0.1142556290373769	-0.2193754046878144	0.5393213068612783	0.36761977081619557	0.09624668440667102	-0.09575973054123414	0.37263338379772093	0.48093565910932895	0.6898925628944351	0.2825861353633216	-0.25190439502494966	0.29895793354227024	-0.12312877696800364	0.18381465353312762	-0.057252208483996855	-0.14834268467831538	0.15185423843812518	0.37379720373977743	-0.009573597430305666	-0.18164767138263832	0.3456202825601118	0.6609516717675209	0.06988896319203511	-0.20821133353147	0.09969724993579594	-0.24399716427936535	-0.06549790841270048	0.23760574581991128	0.0014654362213484494	0.10146923468842961	-0.06339653649656488	0.38882950074177974	-0.0902137626889834	0.1770434504001863
Ammecr1l	-0.30844331896044397	-0.13398029012718113	-0.1636871634032974	-0.1388616478951029	-0.1244221893606848	-0.10268348524004227	-0.027330259310135035	-0.15584203064500476	0.06753926988520566	-0.047118662603192196	-0.15006551463290957	0.13184982101973258	-0.1433868221553897	-0.17285262138076174	0.07761692510421926	-0.06670547045500871	0.20327978003566244	-0.0750652932638877	-0.14590170980426448	-0.13590809255161992	-0.039576350579059894	-0.0594189884389362	0.004143292735071025	-0.1183340135262549	-0.03278026786608153	0.01562652924014575	-0.03565945229014169	0.17827867720831472	-0.06993211866151301	0.11985141679266623	0.07057303740197368	-0.04141673884941266	-0.15464630643590946	-0.18702792573739008	-0.058076543671829614
Amot	-0.5933873755076166	0.7214256208864979	-0.5559681063791124	-0.010400269771193387	0.7232028041780013	-0.07319214629004495	-0.28406521580388716	-0.07646937599482197	-0.009651476099905165	-0.1296371105506498	0.2983155871984932	0.4863696756029599	0.7483989216670559	0.09141415099755286	-0.20097149891751145	-0.005139161235640523	0.6253616986002567	0.46321598575474116	0.26471313685253073	-0.05128198885652069	0.0546576671523104	0.012840436026631322	0.4386343262021612	0.12420098335721975	0.23553169346026506	0.07312243081619142	0.11092575221328298	0.051648864577606174	0.014385647146233421	0.19703141590351111	0.08261837879940198	0.02919200168090338	0.28856657769096	-0.5017072523253178	0.29765986842336295
Anapc15	0.2600828814604698	-0.20826530305071753	0.21661850199460575	-0.28932333742749194	-0.42424336257381223	0.2974594196237893	-0.19855032037169756	-0.16922416091754774	0.07491286342134637	-0.1124569390866341	0.04591081777422785	-0.07185792463064383	-0.2798773994360543	-0.07699344650380836	-0.026714407555495066	0.12733220064723105	0.24568886022329192	-0.17829117944854248	-0.24548336175102273	0.04604143890787091	-0.07848114182525728	-0.07301781435217013	-0.06123795715474408	-0.11883943532644724	0.072974307850297	0.03742601935955914	0.04550092514261407	-0.04268509739658841	-0.22946839589711662	-0.0525073809262838	-0.06827907250436263	-0.11478483331057675	-0.21063736922988374	-0.14993467676200448	-0.099144111459954
Angptl2	-0.7791945998535393	0.695033444595681	-0.6964704352447576	0.0975590058559457	1.014160256536307	0.2891726755915517	-0.13273099894587775	-0.3549352950029108	-0.2173768722676247	0.2195479264504952	-0.6997317822483851	-0.0851496110825466	0.02392784735850503	-0.4430753996870249	-0.0420363804028991	-0.06643805624368121	-0.42629503977771527	-0.1552052306076151	0.14280409343087896	0.5300946423717205	-0.014559066942510631	-0.11318500578079649	-0.4039492911247918	-0.05992171055472219	-0.545123342801799	0.05354056598228132	-0.08795207514867162	-0.09675904378296114	-0.7801569196260191	-0.05124558760569516	0.29247250435188354	-0.03621832904203188	0.11637857282315274	-0.5270060788539648	-0.3569237013996157
Ank1	-0.27807542585755773	1.1788800431180453	0.46269795258392477	0.37783637617406307	1.743702111158056	0.8641186451377006	0.8764986375387247	-0.21374735160843694	0.02131689791834193	-1.0491292823087957	0.9476491183737279	1.040059075764852	1.0447399699415194	-0.5184697316818662	-0.25646629344557526	0.21115432920739668	-1.9064276915889695	0.6519242174146485	0.6221200666818776	0.7421693225062231	0.03296916429617653	-0.16360035083972446	1.3809834264641991	-0.21477566699419762	0.6169027915482737	-0.14643159014773025	0.3153511784601688	-0.5429483965816858	0.11430270563369223	0.1009530951006575	0.3960373226498777	0.13889637810562133	0.7544298611748511	0.8807954080157551	-0.4822887667739873
Ankfn1	-0.05539530731917923	0.03133748852952602	NA	0.734942725001273	0.4336409930346867	0.2296434812543338	NA	0.21935800453490248	-0.2489848184829584	-0.24413166100869774	NA	-0.42148483079605303	1.7762000382943368	1.2274738118634076	-0.287339154693889	-0.2955947938381386	NA	1.1122686661812025	0.7125753100225687	1.3612953758609492	1.4613476974119182	NA	NA	0.8539048858799012	NA	-0.5907096332420555	0.44286425362312987	-0.04480274814938657	0.2993965594904852	-0.5129918734011649	0.5756506195014385	0.005642223380043778	0.6031346430900731	-0.6128968884105369	-0.6206974430655088
Ankrd12	0.2229558754308289	-0.45517383487975194	-0.2573399538666887	-0.4667136969779325	-0.3871228845402257	-0.530299205143074	0.06422381011698036	-0.1277773841266749	0.056103557757291284	0.06475690337392122	-0.13496444100684177	0.35474511948829496	0.04493958208797598	-0.02518468136865219	-0.044645072906144286	-0.04345090646389313	-0.16236151747407163	0.08997524220635562	-0.14709377063770343	-0.2957445329671588	-0.1992296198375427	-0.006186185536575939	-0.3413310327140075	-0.179367075862019	-0.23660987980434087	-0.03642312900497312	-0.5271027004276779	0.012494258852934623	-0.36828974072924353	-0.13289746516741413	-0.13533172928474263	0.02613369489097989	-0.14250049998786274	-0.2757414859142256	-0.3232543512179745
Ankrd33b	0.5730827984042826	0.23263097470317542	0.6014990031439735	0.15902071555376932	-0.4057480431499961	0.7053669520909976	0.03093216289482107	0.019878463784727816	-0.39095445474035245	0.4735177777747752	0.24177199719537107	0.26753924578815647	0.8396085298580152	0.2405544824126458	-0.21731507797872174	0.06957277469724504	0.07723210591521079	0.274134840301078	0.6482794810654197	0.20883352079659875	0.42347911142507766	-0.12087330183804948	0.43055417447098576	-0.08388652599566165	0.046511783343617136	0.029869595084133976	-0.5512884820979492	0.07557251934711598	0.1181673467397313	0.04366279848352831	0.2680639559990714	0.2512029936137821	0.23974629192662023	-0.418378658405992	0.6058308586634854
Ankrd40	-0.07380409472380127	0.23560998498163063	-0.10694297928202262	-0.20291093605887406	0.11622281029402855	0.15086422855852447	-0.08798047680782159	0.11852830284953833	0.050718454464621775	0.1071422149460997	0.11682868012253803	-0.009701942616645606	0.334737471724831	-0.08593837444588429	-0.10191803109311566	0.22226471985648785	-0.030297063335181656	0.16191284962167826	0.29294199450242225	0.1350831197269254	0.13609172077495169	0.028690841144089953	0.14381125929452745	-0.01890972681343906	0.14394974196383958	0.08970972344861938	0.002680036882860886	0.04352007979660425	0.004811858385103614	-0.013824761585443863	-0.027979132714650183	-0.060471058888133984	0.15556228638673922	0.213382591037757	-0.11435276917975153
Ankrd49	-0.09419944802945414	-0.0935207384148973	0.06268075781612978	0.10892362992170267	-0.25662336909950983	0.17676202520558662	0.05939050434232436	-0.04234949601908774	0.08954269019290782	-0.25300909684969364	-0.03493571640969128	-0.06749292561212428	-0.07130911707877208	-0.01907696895103619	-0.10629028222067154	0.060704172828718816	-0.20601200454996138	-0.06323224977347225	-0.2525029195412375	-0.28057788394206196	-0.2010002553213214	-0.10912919851144773	-0.20650374481980657	-0.12936092264247467	-0.07863160379978841	0.11277586477935288	-0.35505231747875377	-0.01464389473640235	-0.24417597818695416	-0.07807283095083518	-0.27717453645784734	0.06874495131161326	-0.2366868369605091	-0.013725239145008393	0.2975516300052135
Anks6	-0.40270196839321226	-0.10437691427763358	-0.5617217336217019	0.009218844207648551	0.7576143302311885	0.23860427037591023	-0.09883505976249049	0.03811197252451637	-0.3327676902818207	0.5258234613511316	0.1882240407740185	0.332712311176557	0.8278980790642952	0.5016650801093258	0.44893458635991296	0.046335776857447296	0.11257121612992077	0.059482315345413844	0.35728654853998826	0.9111192765569583	0.49825498807567803	0.1073660160350724	0.3441284213701913	0.41818908866017485	0.13936845199818787	0.11663131376190498	0.021204839206615922	-0.05119953620135735	0.13142353972511367	-0.047301929191616056	0.21719298650684218	-0.04905310187631295	0.15513469779802092	-0.20432725003533028	-0.08946169122366689
Ano6	-0.27205825396718725	0.28736371889680135	-0.0865168496543649	0.26496974773105864	0.6488530023188188	0.2441869000285405	-0.39537907419418605	-0.1442927605142899	0.32733747620134684	0.17786357975216405	0.16075910985000885	-0.026024726292626976	-0.022113531436788646	-0.08610802921312743	0.08964259275879681	-0.062115123322100785	-0.46644138654317124	0.17176503169578855	0.5099606114620194	-0.14674090797219816	-0.21877275094536675	0.037102268322363643	0.116262543342679	0.04417541446683227	0.016276387886542284	0.10107368590018166	0.008795376969684562	0.060111864987073854	0.07916137694460341	0.034738289350332255	0.07955581220173316	0.007217474045582805	0.3410626349449853	0.07750141626051842	0.4754325632843761
Anp32b	-0.4268852992934685	-0.05790378888633909	0.029135036603982433	-0.2960062442096757	-0.38541063427473465	-0.24456952098256848	-0.10839145155390968	0.2998316891035275	0.3002485014593597	0.23577799627868218	0.030316889836925754	0.25746711434995756	-0.049277960267131445	-0.17978016983864495	0.1464649763346768	0.05360970893519328	-0.024933509674936852	-0.17920667419666766	-0.4896005833562139	-0.27906891349454427	-0.22285392172629576	-0.010833128712214965	0.17964955074869743	-0.06669764978981577	0.28759226219621853	-0.14346984944996286	-0.11051702539672108	-0.02624514806238386	-0.3609968782779856	-0.3132713521663032	-0.0031496590586080433	0.03329746574050593	-0.3744172370620572	-0.26321398390785733	-0.28509875873406987
Antxr2	-0.06525268792382456	0.10124784122371218	0.11862466978182289	0.03425995392228117	0.5456290792928791	0.03420941947637397	0.13600454746386817	-0.11478106954047261	-0.13555320929501788	-0.10968588201186204	-0.0734068678724402	0.002767532732991063	-0.1624266173475555	-0.0982065808795202	-0.18914155850420258	0.018043763520405307	0.26045525673134384	0.12809560168431364	0.3957456823264182	0.22934678423897142	0.21395737467522252	-0.24055485570680632	0.1171770147898542	0.005404640178666201	0.045137972298527666	0.061389042050598454	0.09856796817565418	0.13441363763827752	0.15017967876129856	-0.01658767529511346	0.11106449859088313	0.16756130732910887	0.31719814767940774	0.1790579408562194	0.21326503044648146
Anxa13	NA	NA	0.29737936968302897	NA	NA	NA	-0.30233116250302666	NA	NA	0.3214859091899574	0.06079685925583422	NA	NA	NA	NA	NA	0.4296657705368408	NA	NA	1.2206578952650038	3.0207856388086056	-0.12921777115168584	-0.5344978813332923	0.6209603760413159	NA	-0.4947028597932484	0.010754937528680748	0.04840083729997063	0.912884005613329	0.5739552816377069	0.07425675169493987	NA	NA	NA	NA
Anxa4	-0.2838640601392257	0.11303147570917291	-0.05879496317885459	0.11110484726722528	-0.1373344716432455	-0.039160886121407903	0.007883482105795824	-0.25301502175242685	0.38514192882807446	0.02657371842732508	-0.1946450736286055	-0.06851131277279189	0.12987867929703362	-0.03485394153050721	-0.05229194427462303	0.09227319128915056	0.2399152845970268	0.2386039875971144	0.1753359387589292	0.13503165664847147	0.2844976386644506	0.13357911629046265	0.25693896651058534	-0.009858761138234615	0.272298613041479	0.012505860507473264	-0.061608536529905375	0.06830882898548896	0.027606127668871265	0.02699790939005645	-0.03356134139082045	0.061082426301381665	0.1498245985645461	0.05732748355519497	0.2789253197070245
Anxa5	-0.1770422349719717	0.22176225228266924	0.03559963749372275	0.06868862775967777	-0.19507304764231212	0.1302863900898505	-0.12994848864345807	0.16300361442703165	-0.054232333406517605	0.2111910606805049	-0.008661329964127234	-0.26480082323076404	-0.21752114867070596	-0.09908828905692375	-0.111008174030801	0.12147672211928084	0.12098237055831423	0.07118091121788087	0.561935412896007	0.1687399095049927	0.2945300867935977	0.004037058232396685	0.38082271884399116	0.06623217939694637	0.28051261743637623	-0.007335177511586837	0.08576328382130202	0.07447764597499983	-0.023763707300403544	-0.009274080232619216	0.05560825325228627	0.09219643517288356	0.17699487924320956	0.3105138267597742	0.547360988745795
Anxa7	-0.42657900253062375	-0.24823138010028373	-0.1399575654723651	-0.3627952476437927	-0.32901971330542845	-0.25962775525309933	0.013047536690637547	-0.14573291865272398	0.08607885766847871	-0.195979685108471	-0.31768130381905324	-0.27565106110046345	0.18755801780622133	-0.04672821900753549	-0.12245880194719505	0.07011034102733738	0.4309226258841264	0.06493277800100403	0.1378101130774288	0.08964764921445341	0.13884141199095495	-0.12186242838417778	-0.08278679317805276	-0.030214608016798705	0.08030198902468018	-0.08569885939595223	-0.039144608763047074	-0.17210369420443886	-0.21549501575539948	-0.02037751486643471	0.018307701907615246	-0.1368718778583277	0.2208356759732515	-0.09999689269171143	-0.18122484860598087
Aox1	-0.3511778458764565	0.017626232568660385	0.463301632808779	0.5453769728714237	1.0431607992966645	-0.530612314204739	-0.28174017817983277	-0.28742910728546817	0.18238932181297662	0.1516897384484664	0.27395268142497453	-0.20735002827218166	0.7702317667117211	0.21798816256903233	-0.2596598668438802	0.25782188433091324	0.5761208215578023	0.26661070872691595	0.4653197146421043	0.2508317246237316	0.46639400860115177	0.3524058976351533	0.5668220289124901	0.18845516743836616	-0.21613663882448997	0.013195747483662338	-0.38992766306863574	0.04195192096531776	-0.362385722512818	0.03851194444617883	0.0521848348983059	0.1653119787409086	0.47208005579737616	-0.4249720275159442	-0.450666193636051
Ap1ar	-0.3671782251620865	-0.20793694726829595	-0.12674387849656168	-0.19902068895244177	-0.3258379896651056	0.048591210612142534	-0.010412296671888845	0.16470296394100845	-0.044391280933484975	0.15607494236812178	0.005604475932443356	-0.1755231655691145	-0.10704044386566298	-0.10583081221826617	0.08243670731767289	-0.08211420570472773	0.2413308714811837	-0.0783895238106926	-0.2768564194276825	-0.1373212192983258	-0.12106819699597032	0.03935568826594194	0.05671870778425203	-0.15808847576670654	-0.02340157930949954	0.10147889044772859	0.07787410477808124	0.06106364651972807	0.059676266189965854	-0.010241846175183584	-0.02385228900589461	-0.11597526829724135	-0.2094995613323741	0.20306920029423645	-0.2735487245011031
Ap1g2	-0.04680511679196445	0.09265807260809213	0.4772228854277357	0.32888746241819544	0.44243346299809533	-0.05993702718433111	0.5630596414104805	-0.06822921049001571	0.32257235868693646	0.33778983969433735	-0.013450705608523498	0.06221834260374115	-0.1482381883071278	0.14214685692661994	0.28399156044173396	-0.013974808625787438	-0.5157305008588464	-0.15871126809948188	-0.04259612289338397	0.24131238070097621	0.03879251294626277	0.06758605180055681	0.15479043882124624	0.2927376072406006	-0.11293349082034078	0.028819975382757393	0.266668547115186	-0.10188452748965635	0.07606654653336785	0.08646328996415109	0.22798238818630964	-0.17091141665112547	-0.00854486330244862	0.03054233607632312	0.4080093023543293
Ap1m1	0.32902774796398127	0.16391454722470747	-0.11046165147292895	0.05195526406689325	-0.2634620319337491	0.26181693559142605	0.1342613435069368	0.2226744541190859	0.04093265598537641	-0.00579191043963769	0.17259789469366202	0.23655468014757045	-0.2587195819238268	0.20426374147533805	0.4755797943824973	0.2699856658799621	0.7349527085293278	-0.1490838942797445	-0.10111680438544651	0.22637750328257314	-0.024787129329077673	0.008562431877311904	0.1864369585724816	0.19058659343607437	0.4069541256869317	0.033151890684387696	0.13247521251523722	-0.050116273697723424	-0.007289481838448627	0.01831202237954971	0.1283149090249841	-0.14441383209561884	0.06527675919175882	0.5068069112404121	0.3427906945990481
Ap2b1	-0.0336070449296286	0.1235352888080313	0.047012385974567764	-0.1261258890848975	0.2867918207572307	0.09612840950659804	0.0634347904826911	-0.0811924817815408	0.011661192799836384	0.06610985831308593	-0.1274401647280449	0.23348158812677144	0.026910131414494033	0.14334669924830504	0.0793921687954077	0.05515427257505208	0.1994235735628119	0.030661316893630247	0.12702566819353184	0.061213714313064486	0.06076498664351631	0.016477477555608275	0.1602543898449632	-0.005456125098255939	0.29841273306694566	0.07702601233078604	0.035103798919321555	0.03203501997728145	-0.00994209036681219	0.033742138448132536	0.04036920886622876	-0.026345713203767537	0.10755874001389662	0.12014287946147814	0.08439749001579437
Ap3d1	0.30679322847280666	0.10086152279000733	-0.2212709101457272	0.18087816433771425	-0.5380390959946463	-0.0104729506365848	0.051711806738500996	0.2708414494420582	-0.024818904149935817	0.20920055466805293	0.13163754682821274	0.4033396751301695	-0.2705449795170709	0.29343309660971784	0.42479685943997186	-0.11756501685862694	0.27958261580041455	-0.14273977031233195	0.07619183359633697	0.16304486850350097	0.02629931251949512	0.07265090669087207	0.1749456950965719	-0.0019556451014556674	-0.007198414403670338	0.1032225699283828	0.1949203637733719	-0.0370615254633091	-0.04500346689319479	0.006991709727010209	0.10485615478898554	-0.10592992045346351	0.009982104506812507	0.33899101142401733	0.039465407080916136
Apbb2	0.2693034522935733	0.08028004731126441	-0.11373433548911582	0.018180567369141063	0.5046988082102587	0.21906139920638254	0.20988571076217644	0.026492414238093384	0.0874686327328264	0.15421874418092762	0.10297479292396683	0.1896175424045049	0.3279364450481078	0.27302954499882226	0.09864377227768965	-0.2055382324563276	-0.10783750511992551	0.07752902434941678	0.18295378781406366	0.18279620294687118	0.2126475061047002	0.1768426992685846	0.13291240801670504	0.06774732778247965	0.048348530723810824	0.13516630748696912	0.055133383791892684	0.0730177298239736	-0.006753353138155648	0.06620051564374041	0.0952925706945623	0.18587041988661696	0.07147883128580587	-0.10501031113448549	0.3126245051596185
Apex1	-0.23889767131849082	-0.2988936012581066	-0.12195512048692107	-0.31511928756371954	-0.5740634860812087	-0.2683818894488771	0.13160576947969685	-0.09165417029699917	0.3917091174351843	-0.12847187652529302	-0.11790456292755468	-0.16754304371866646	-0.34859951609212037	-0.36439938372131636	-0.023683694953684612	0.22857069253825782	0.3365066726591155	-0.19841678454622202	-0.3903215177127443	0.20921381996991875	0.17641522903018986	0.006259401812547336	0.25014809006132854	9.113471750888377e-4	0.30171416247254035	0.021089032902544647	-0.17742423316500155	-0.1387693447209386	-0.23996429253140972	-0.04994084856931328	-0.05683858760710519	-0.15158891781808922	-0.29752507399476996	-0.1991110319232228	-0.40493967661933883
Apex2	0.1888352602984823	-0.14599888879802594	0.11589350123324003	0.35690438479738634	0.6503241313389178	-0.06899392120285151	0.10158880025410551	0.023972949372022993	0.034891716669956184	0.22433334340796093	0.22004131283969658	0.1354347660582758	0.09179338915290737	0.29453262686848963	-0.025017368243739492	-0.1641951665698076	-0.2670567886823528	0.21719426075592585	0.30107751160122337	-0.24749254444680657	-0.22343913916204722	0.2701357585707973	0.19452491816114917	-0.03244648752600474	-0.06681908262775314	-0.052549428219739354	0.07143042946761392	0.06927985023742303	-0.09728485496606605	0.09957085198653352	0.0753971270313785	0.32600250295900224	0.11714510342644366	0.00898072180313727	0.3681684865884012
Apol9a	1.4536100288996414	0.3852455739615799	1.21395827974139	0.6361343928691555	1.430523407284085	NA	0.8116902111382724	-1.3839230090617116	NA	-0.8226063151436293	1.3661039998850126	NA	-0.7139593628116381	0.3811131674060223	-0.43605757850512206	0.7295830465395413	-0.6980985767652539	0.7812510967208386	1.2967991780068522	0.8217017024163945	1.4135917926086206	-0.3637081453647465	0.1486996786245719	0.24920087097004487	0.28671739588078554	0.37423487854197773	-0.25609156078341255	-0.34176699312861414	-0.30073336439013126	-0.2540847506938019	0.13306309043108788	0.09462907712963732	0.07680961688614348	1.095709284367352	1.238281403202396
Apol9b	1.2866015625678238	0.500283597466794	0.9510170426278923	0.9667446075266835	1.4295777511004863	0.6213215445226327	0.7841635664785992	-1.1822443715740336	NA	-0.4454520766074502	1.0682289570604424	-0.38694988587812434	0.011651494707328125	0.8764761159376697	0.5590153110859741	1.0345608127117296	0.4214424079043593	-0.05816545178050739	0.623158470723692	0.8108287945792263	1.3534852922523484	-0.28594037043181225	0.1433148924346487	-0.02678900704590741	0.2017016186540981	-0.08180047154240513	-0.5115943131038682	-0.36135864244612614	-0.10599057906348346	-0.1548196080079215	0.21395420775325535	-0.07537907768072888	0.31880306388446933	0.7149090332888478	1.086500568414927
Aqp8	-0.20772886078474026	-0.35731591847583655	1.990225797507506	0.3504825080359094	-1.4008859034616137	0.676850399144564	-1.2545888882561633	-0.6111487821452478	1.676835115021758	-1.018905136035663	1.706731054174749	1.8354970987407917	6.376242037541817	7.305030154813331	NA	NA	0.32391692468533795	2.665371234489871	1.0188647155457626	-1.3065181679900204	2.75483924767503	-2.075702171045603	2.3498305441801266	-1.00076590900221	3.479615678095336	0.27326966525200286	-1.3010293979400465	-4.7318698128072345	-0.11998101692840474	1.2997146096928516	-0.19888879984865146	NA	NA	-2.88392296277109	NA
Ar	-0.39867414913800425	0.3343699923276084	0.26831699453813196	0.09724554594378336	0.79240751754301	0.4028015628011007	-0.07853267056655766	0.43967402626744917	0.3990612380682213	-0.05137031473503919	-0.032560305468453794	0.21382616414350777	0.5688925770221674	0.282649928002209	-0.035362672255328007	0.01928754458728692	-0.19152848649935153	0.45799598477729203	0.3253029124790947	0.28138452804651076	0.3835170380630738	0.1531014311295708	0.11992521061922029	0.2013098335433876	0.13375834661316247	0.13724043692354143	-0.13098381688411534	0.19330645390618353	-0.3324925899027142	0.24290135786995554	0.3067876472031782	0.07530961645392194	0.24427336541022543	0.31047426491874236	-0.36007164088142557
Arap3	0.008649947218420826	-0.002870103770601235	-0.15984339618159013	0.3438840178598783	0.39150799523703417	-0.26682349610718425	-0.07745640872415015	0.2606756009351236	-0.09924173678239491	0.5643797646505111	0.1270758692705552	-0.20723139370986637	0.6231633416799107	0.5297724120808162	0.2378919682216096	0.10459291904305436	-0.3142023502743909	0.07459153091674355	0.9223549660545507	0.5546623849864257	0.487291865088704	0.03419217294423018	-0.026134488860024552	-0.07383813050876083	-0.13084987914930934	-0.03480060204930729	-0.19737459604648802	-0.07676447757411148	0.23028876244212634	-0.03694126324743985	0.16553271400916295	0.02051097377031257	0.31802488833733694	0.24239962414944896	0.30542208313561614
Arfgef2	0.2805842102143816	0.19802123083728662	-0.16134217787479432	0.14319917432382417	-0.292712316681893	0.2797943279345418	-0.07819760354576666	0.35566389844630375	0.22950296343198978	0.18715778391023868	-0.1384842296792578	0.12874197535978182	-0.0556710757302545	0.09171546978903755	0.1377673025111969	-0.22869138445437195	0.26510637333232095	-0.14246193130397555	-0.09131811200625979	0.20011520822109838	0.10130162135491128	0.08775866487493751	0.2443296799955247	0.011046280374633968	0.18610266187210536	0.14043833223571972	0.0936600721622182	0.044728063587242815	0.0033061199854229383	0.02207762452741217	0.0728436351516594	-0.10491955976895365	-0.09128681356368874	0.05207657467087132	0.47900989312977255
Arhgap17	0.11895271102933147	0.018469354304806278	-0.09804862374026939	0.08745407344413984	0.5220246517301665	-0.12004158418424213	0.06328974261826298	0.21535129984660575	0.09815057534890265	0.28869163866793796	0.10606066008932953	0.19522158443534351	-0.06411649617198543	0.11006020378419792	0.28497256866875753	-0.12663643350682147	-0.16654050688892533	0.10297157128069714	0.13412728890712997	-0.042371293484861454	0.07036113538919145	0.1208997809725082	0.16497600775392085	-0.07286092182265128	-0.18646153222151846	0.016592034428815024	0.031074306075794103	0.0793213629815481	0.10571324133666517	0.09199823527833742	0.12880696637916167	0.03232540938626295	0.04855921013863597	0.021817931645687166	-0.08719453073425057
Arhgap20	0.6949881784504086	0.8397186179409516	-0.4202028454316551	0.4879952837501931	1.118040108908395	0.94761288605725	-0.8720648615657373	0.07887671129466399	-0.41071864345592907	-0.5060604517101952	0.13594980286047045	0.03844061040417811	-0.6389222978512312	-0.7401428434777664	0.03540304945179286	-0.21417566667768778	0.7285256003904921	0.492044552554204	0.9112562371843497	0.3506751439561679	0.5400809531963214	1.4991862506131732	1.2981614265946888	0.3780971125306396	0.11633495986844103	0.1896055886190657	0.5916351246090844	0.25344327640946107	0.5323799961919896	0.06734135757886668	0.1415117828811542	0.5603262552774942	0.08626772440304464	0.3052312911825269	0.8199411762675498
Arhgap26	0.26783903204484427	0.047509121863983095	0.47625255823626717	0.0577761129606652	0.5301128777981682	0.3990301648944502	0.3970855197638817	0.20055426773749332	-0.087534935655118	0.23528324325239364	0.299362047658571	0.22863224973717067	0.05174796302384626	0.16354334792312986	0.01239545470756716	0.10085164604068234	-0.4964424987199601	0.20099804449389944	0.49658648868378014	0.20793043110573123	0.36736577883918403	-0.05192582856344704	0.4317884298156925	-0.015053157860701768	-0.061265329353378965	0.1311862625810557	0.2778145879142085	0.051238629163167786	0.007615421324650435	0.07948750944854352	0.08895903277271436	0.19866252213747235	0.4058830117965393	0.2490238609282821	0.25199964972249767
